  I     	  II     	  LV     	  LV'		  AO     	  AO'		
-23.19   	-28.38   	 59.41   	 666.32		 55.26   	 147.51		
-22.89   	-25.63   	 62.08   	 590.03		 55.85   	 167.85		
-22.58   	-22.89   	 64.44   	 523.90		 56.52   	 203.46		
-21.67   	-20.14   	 66.53   	 483.21		 57.33   	 228.89		
-20.14   	-16.48   	 68.46   	 478.13		 58.25   	 259.41		
-18.92   	-12.51   	 70.38   	 483.21		 59.29   	 284.84		
-18.31   	 -8.85   	 72.31   	 518.82		 60.43   	 315.36		
-18.62   	 -5.19   	 74.38   	 544.25		 61.69   	 335.71		
-18.92   	 -1.53   	 76.56   	 564.60		 63.03   	 366.22		
-18.62   	  2.14   	 78.82   	 569.68		 64.50   	 376.40		
-17.70   	  5.80   	 81.10   	 549.34		 66.00   	 396.74		
-16.48   	 10.07   	 83.30   	 498.47		 67.59   	 401.83		
-15.56   	 14.95   	 85.29   	 427.26		 69.20   	 406.92		
-14.65   	 20.45   	 87.00   	 335.71		 70.82   	 401.83		
-13.73   	 26.25   	 88.34   	 239.06		 72.43   	 396.74		
-12.51   	 32.04   	 89.30   	 147.51		 74.02   	 381.48		
-11.60   	 37.54   	 89.89   	  66.12		 75.54   	 366.22		
-10.99   	 42.72   	 90.15   	  15.26		 77.01   	 340.79		
-10.38   	 48.83   	 90.21   	 -10.17		 78.37   	 320.45		
 -9.46   	 55.85   	 90.17   	   0.00		 79.65   	 300.10		
 -7.32   	 64.39   	 90.17   	  30.52		 80.85   	 284.84		
 -4.58   	 73.85   	 90.29   	  91.56		 81.99   	 264.50		
 -1.53   	 83.31   	 90.66   	 152.59		 83.05   	 259.41		
  0.61   	 92.77   	 91.27   	 208.54		 84.09   	 249.24		
  2.44   	102.54   	 92.11   	 264.50		 85.09   	 244.15		
  4.88   	113.53   	 93.16   	 295.01		 86.06   	 244.15		
  8.24   	126.34   	 94.34   	 305.19		 87.04   	 244.15		
 12.21   	141.30   	 95.56   	 295.01		 88.02   	 244.15		
 17.09   	157.47   	 96.74   	 279.75		 88.99   	 249.24		
 21.97   	174.87   	 97.86   	 259.41		 89.99   	 254.32		
 26.55   	193.48   	 98.90   	 233.98		 91.01   	 254.32		
 31.13   	213.01   	 99.84   	 223.80		 92.02   	 259.41		
 35.71   	233.76   	100.73   	 208.54		 93.06   	 264.50		
 40.28   	255.13   	101.57   	 208.54		 94.12   	 264.50		
 44.86   	276.18   	102.40   	 218.72		 95.18   	 264.50		
 49.13   	296.94   	103.28   	 218.72		 96.24   	 269.58		
 53.71   	316.77   	104.15   	 223.80		 97.31   	 264.50		
 58.29   	335.39   	105.05   	 218.72		 98.37   	 264.50		
 62.87   	352.17   	105.92   	 203.46		 99.43   	 254.32		
 66.22   	366.21   	106.73   	 172.94		100.45   	 244.15		
 68.97   	377.20   	107.43   	 127.16		101.42   	 228.89		
 70.50   	385.44   	107.93   	  86.47		102.34   	 218.72		
 71.72   	391.54   	108.28   	  25.43		103.21   	 193.29		
 72.63   	395.20   	108.38(S)	 -20.35		103.99   	 178.03		
 72.94   	395.51   	108.30   	 -66.12		104.70   	 157.68		
 72.02   	391.85   	108.04   	-101.73		105.33   	 127.16		
 69.58   	383.91   	107.63   	-137.33		105.84   	 106.82		
 65.61   	370.48   	107.08   	-152.59		106.27   	  81.38		
 60.73   	351.87   	106.47   	-172.94		106.59   	  61.04		
 55.85   	328.67   	105.78   	-178.03		106.84   	  30.52		
 50.96   	302.12   	105.07   	-188.20		106.96   	  10.17		
 45.78   	272.52   	104.31   	-198.37		107.00(S)	 -10.17		
 39.67   	241.09   	103.52   	-208.54		106.96   	 -35.61		
 32.65   	208.44   	102.69   	-213.63		106.82   	 -61.04		
 24.72   	175.78   	101.83   	-233.98		106.57   	 -76.30		
 16.78   	143.43   	100.89   	-244.15		106.27   	 -91.56		
 10.38   	112.00   	 99.92   	-259.41		105.90   	-116.99		
  4.88   	 81.48   	 98.88   	-274.67		105.43   	-127.16		
  0.00   	 51.88   	 97.78   	-289.93		104.92   	-147.51		
 -4.88   	 23.80   	 96.62   	-295.01		104.33   	-157.68		
 -9.77   	 -1.83   	 95.44   	-310.27		103.70   	-167.85		
-13.73   	-24.41   	 94.20   	-315.36		103.03   	-172.94		
-17.09   	-43.03   	 92.94   	-325.53		102.34   	-183.11		
-18.92   	-58.59   	 91.64   	-335.71		101.61   	-178.03		
-20.45   	-71.41   	 90.29   	-350.97		100.89   	-183.11		
-21.67   	-82.70   	 88.89   	-371.31		100.16   	-178.03		
-22.89   	-93.08   	 87.41   	-386.57		 99.45   	-167.85		
-23.50   	-101.93   	 85.86   	-401.83		 98.78   	-162.77		
-24.41   	-109.25   	 84.25   	-427.26		 98.13   	-152.59		
-25.02   	-115.36   	 82.54   	-437.43		 97.52   	-142.42		
-26.25   	-119.93   	 80.79   	-452.69		 96.95   	-127.16		
-27.47   	-123.29   	 78.98   	-452.69		 96.44   	-116.99		
-28.38   	-125.43   	 77.17   	-452.69		 95.97   	-106.82		
-28.99   	-126.65   	 75.36   	-452.69		 95.54   	 -86.47		
-28.99   	-126.65   	 73.55   	-442.52		 95.20   	 -81.38		
-28.38   	-125.73   	 71.78   	-427.26		 94.87   	 -66.12		
-27.47   	-123.90   	 70.07   	-427.26		 94.61   	 -61.04		
-26.55   	-122.07   	 68.36   	-422.18		 94.36   	 -45.78		
-26.25   	-120.54   	 66.67   	-422.18		 94.18   	 -40.69		
-26.55   	-119.93   	 64.98   	-437.43		 94.02   	 -35.61		
-27.16   	-119.63   	 63.23   	-452.69		 93.88   	 -25.43		
-27.47   	-118.41   	 61.42   	-488.30		 93.77   	 -25.43		
-27.16   	-115.66   	 59.47   	-528.99		 93.67   	 -20.35		
-26.25   	-112.61   	 57.35   	-574.77		 93.59   	 -25.43		
-25.33   	-109.56   	 55.06   	-615.46		 93.49   	 -25.43		
-25.33   	-107.12   	 52.59   	-666.32		 93.39   	 -35.61		
-26.86   	-105.59   	 49.93   	-691.76		 93.24   	 -40.69		
-28.69   	-103.76   	 47.16   	-722.28		 93.08   	 -50.86		
-29.60   	-100.71   	 44.27   	-722.28		 92.88   	 -66.12		
-29.60   	-97.35   	 41.38   	-722.28		 92.61   	 -71.21		
-28.38   	-94.30   	 38.49   	-691.76		 92.33   	 -81.38		
-26.86   	-91.86   	 35.73   	-661.24		 92.00   	 -91.56		
-25.33   	-90.33   	 33.08   	-610.37		 91.64   	-101.73		
-24.11   	-88.81   	 30.64   	-559.51		 91.23   	-106.82		
-23.80   	-87.28   	 28.40   	-503.56		 90.80   	-111.90		
-24.41   	-85.75   	 26.39   	-447.61		 90.36   	-111.90		
-25.33   	-85.14   	 24.60   	-401.83		 89.91   	-111.90		
-26.25   	-84.84   	 22.99   	-356.05		 89.46   	-111.90		
-25.63   	-83.92   	 21.57   	-320.45		 89.01   	-111.90		
-24.41   	-82.40   	 20.28   	-295.01		 88.57   	-101.73		
-23.19   	-80.57   	 19.10   	-274.67		 88.16   	 -91.56		
-22.89   	-79.96   	 18.01   	-254.32		 87.79   	 -91.56		
-23.80   	-80.87   	 16.99   	-244.15		 87.43   	 -76.30		
-25.02   	-82.40   	 16.01   	-228.89		 87.12   	 -71.21		
-25.02   	-83.92   	 15.10   	-218.72		 86.84   	 -61.04		
-24.72   	-84.84   	 14.22   	-208.54		 86.59   	 -55.95		
-24.11   	-85.45   	 13.39   	-198.37		 86.37   	 -50.86		
-24.11   	-86.06   	 12.59   	-193.29		 86.16   	 -45.78		
-24.41   	-86.98   	 11.82   	-178.03		 85.98   	 -45.78		
-24.41   	-88.20   	 11.11   	-172.94		 85.80   	 -40.69		
-24.11   	-89.11   	 10.42   	-162.77		 85.64   	 -40.69		
-23.19   	-89.42   	  9.77   	-147.51		 85.47   	 -40.69		
-22.28   	-89.72   	  9.18   	-137.33		 85.31   	 -45.78		
-21.97   	-90.64   	  8.63   	-116.99		 85.13   	 -50.86		
-22.58   	-93.08   	  8.16   	-101.73		 84.92   	 -45.78		
-24.11   	-96.74   	  7.75   	 -81.38		 84.74   	 -50.86		
-25.33   	-100.10   	  7.43   	 -66.12		 84.54   	 -55.95		
-25.33   	-101.62   	  7.16   	 -45.78		 84.31   	 -55.95		
-24.11   	-101.62   	  6.98   	 -25.43		 84.09   	 -61.04		
-22.89   	-100.40   	  6.88   	 -10.17		 83.85   	 -61.04		
-22.28   	-99.49   	  6.84(D)	   0.00		 83.60   	 -61.04		
-22.58   	-99.79   	  6.84   	  10.17		 83.36   	 -61.04		
-23.50   	-100.71   	  6.88   	  20.35		 83.11   	 -61.04		
-24.41   	-101.01   	  6.96   	  25.43		 82.87   	 -66.12		
-24.72   	-101.32   	  7.06   	  25.43		 82.60   	 -61.04		
-25.02   	-101.62   	  7.16   	  35.61		 82.36   	 -66.12		
-25.02   	-102.54   	  7.30   	  35.61		 82.10   	 -61.04		
-25.02   	-103.76   	  7.45   	  40.69		 81.85   	 -66.12		
-24.41   	-104.68   	  7.61   	  35.61		 81.59   	 -66.12		
-23.50   	-104.98   	  7.75   	  40.69		 81.32   	 -61.04		
-22.58   	-104.68   	  7.91   	  40.69		 81.08   	 -66.12		
-21.97   	-104.37   	  8.08   	  40.69		 80.81   	 -61.04		
-21.97   	-104.68   	  8.24   	  35.61		 80.57   	 -66.12		
-22.58   	-105.90   	  8.38   	  30.52		 80.30   	 -66.12		
-23.19   	-107.42   	  8.50   	  35.61		 80.04   	 -66.12		
-23.80   	-108.95   	  8.65   	  25.43		 79.78   	 -66.12		
-23.80   	-109.86   	  8.75   	  25.43		 79.51   	 -66.12		
-23.19   	-109.25   	  8.85   	  25.43		 79.25   	 -66.12		
-22.28   	-108.03   	  8.95   	  25.43		 78.98   	 -66.12		
-21.36   	-106.51   	  9.05   	  20.35		 78.72   	 -66.12		
-20.75   	-105.29   	  9.14   	  25.43		 78.45   	 -66.12		
-20.75   	-104.98   	  9.24   	  25.43		 78.19   	 -66.12		
-21.06   	-104.98   	  9.34   	  20.35		 77.92   	 -66.12		
-21.67   	-104.98   	  9.42   	  30.52		 77.66   	 -66.12		
-22.58   	-104.98   	  9.54   	  25.43		 77.40   	 -71.21		
-22.89   	-104.68   	  9.64   	  25.43		 77.11   	 -66.12		
-22.89   	-104.37   	  9.75   	  25.43		 76.85   	 -66.12		
-22.28   	-103.76   	  9.85   	  30.52		 76.58   	 -61.04		
-21.36   	-102.54   	  9.97   	  20.35		 76.34   	 -66.12		
-21.06   	-101.01   	 10.05   	  25.43		 76.07   	 -66.12		
-21.36   	-100.10   	 10.15   	  20.35		 75.81   	 -66.12		
-21.97   	-99.79   	 10.23   	  20.35		 75.54   	 -61.04		
-22.58   	-100.40   	 10.32   	  15.26		 75.30   	 -66.12		
-22.28   	-101.62   	 10.38   	  15.26		 75.04   	 -61.04		
-21.36   	-102.54   	 10.44   	  15.26		 74.79   	 -61.04		
-20.14   	-102.54   	 10.50   	  10.17		 74.55   	 -61.04		
-19.23   	-101.93   	 10.54   	  15.26		 74.30   	 -61.04		
-19.23   	-100.40   	 10.60   	  10.17		 74.06   	 -55.95		
-19.84   	-98.88   	 10.64   	  15.26		 73.83   	 -55.95		
-19.84   	-98.27   	 10.70   	  15.26		 73.61   	 -61.04		
-19.84   	-98.57   	 10.76   	  10.17		 73.37   	 -55.95		
-19.23   	-99.49   	 10.80   	  15.26		 73.14   	 -50.86		
-18.92   	-99.79   	 10.86   	  10.17		 72.94   	 -55.95		
-18.31   	-99.18   	 10.91   	   5.09		 72.72   	 -55.95		
-17.70   	-97.66   	 10.93   	   5.09		 72.49   	 -50.86		
-16.78   	-96.13   	 10.95   	  -5.09		 72.29   	 -50.86		
-16.17   	-95.21   	 10.93   	   0.00		 72.09   	 -55.95		
-16.17   	-94.60   	 10.93   	 -10.17		 71.86   	 -50.86		
-17.09   	-93.99   	 10.89   	  -5.09		 71.66   	 -50.86		
-18.01   	-93.38   	 10.86   	 -10.17		 71.45   	 -50.86		
-18.62   	-93.08   	 10.82   	  -5.09		 71.25   	 -50.86		
-18.92   	-93.08   	 10.80   	  -5.09		 71.05   	 -50.86		
-18.92   	-93.08   	 10.78   	  -5.09		 70.84   	 -50.86		
-18.31   	-93.38   	 10.76   	   5.09		 70.64   	 -45.78		
-17.70   	-93.08   	 10.78   	   5.09		 70.46   	 -50.86		
-17.09   	-92.47   	 10.80   	  10.17		 70.25   	 -45.78		
-16.78   	-91.55   	 10.84   	  10.17		 70.07   	 -45.78		
-16.48   	-91.25   	 10.89   	  10.17		 69.89   	 -50.86		
-16.48   	-91.25   	 10.93   	  10.17		 69.68   	 -40.69		
-16.48   	-91.25   	 10.97   	  15.26		 69.52   	 -45.78		
-16.78   	-90.94   	 11.03   	  10.17		 69.34   	 -45.78		
-17.09   	-89.72   	 11.07   	  10.17		 69.16   	 -40.69		
-17.09   	-87.89   	 11.11   	  10.17		 68.99   	 -40.69		
-16.48   	-85.45   	 11.15   	  10.17		 68.83   	 -40.69		
-15.26   	-83.31   	 11.19   	  10.17		 68.67   	 -40.69		
-13.73   	-82.09   	 11.23   	  10.17		 68.50   	 -35.61		
-13.12   	-81.48   	 11.27   	  10.17		 68.36   	 -40.69		
-13.12   	-81.79   	 11.31   	  10.17		 68.20   	 -35.61		
-13.73   	-82.40   	 11.35   	  10.17		 68.06   	 -35.61		
-14.65   	-83.01   	 11.39   	  10.17		 67.91   	 -35.61		
-15.26   	-83.31   	 11.43   	   5.09		 67.77   	 -35.61		
-15.26   	-82.70   	 11.45   	  10.17		 67.63   	 -35.61		
-14.95   	-81.18   	 11.50   	   5.09		 67.49   	 -35.61		
-14.34   	-79.35   	 11.52   	   5.09		 67.34   	 -35.61		
-14.04   	-78.13   	 11.54   	   5.09		 67.20   	 -35.61		
-13.73   	-77.21   	 11.56   	   5.09		 67.06   	 -35.61		
-13.73   	-76.90   	 11.58   	   5.09		 66.92   	 -35.61		
-13.43   	-76.60   	 11.60   	   5.09		 66.77   	 -30.52		
-12.82   	-75.99   	 11.62   	   0.00		 66.65   	 -35.61		
-12.51   	-75.07   	 11.62   	   5.09		 66.51   	 -35.61		
-12.51   	-74.77   	 11.64   	   5.09		 66.37   	 -35.61		
-12.82   	-74.46   	 11.66   	   0.00		 66.23   	 -35.61		
-13.12   	-73.85   	 11.66   	   5.09		 66.08   	 -35.61		
-12.82   	-72.63   	 11.68   	   0.00		 65.94   	 -30.52		
-12.21   	-71.11   	 11.68   	   5.09		 65.82   	 -35.61		
-11.90   	-70.19   	 11.70   	   0.00		 65.68   	 -35.61		
-11.90   	-70.19   	 11.70   	   0.00		 65.53   	 -35.61		
-13.12   	-71.11   	 11.70   	   5.09		 65.39   	 -35.61		
-14.04   	-71.72   	 11.72   	   0.00		 65.25   	 -35.61		
-14.34   	-71.41   	 11.72   	   5.09		 65.11   	 -30.52		
-13.73   	-69.89   	 11.74   	   0.00		 64.98   	 -35.61		
-12.51   	-67.44   	 11.74   	   5.09		 64.84   	 -35.61		
-11.60   	-65.31   	 11.76   	   5.09		 64.70   	 -30.52		
-11.90   	-64.39   	 11.78   	   5.09		 64.58   	 -35.61		
-13.12   	-64.39   	 11.80   	   5.09		 64.44   	 -30.52		
-14.65   	-65.31   	 11.82   	   5.09		 64.31   	 -35.61		
-15.56   	-65.92   	 11.84   	   0.00		 64.17   	 -30.52		
-15.56   	-65.61   	 11.84   	   5.09		 64.05   	 -30.52		
-14.95   	-64.39   	 11.86   	   5.09		 63.93   	 -35.61		
-14.04   	-62.87   	 11.88   	   0.00		 63.78   	 -30.52		
-13.43   	-61.95   	 11.88   	   5.09		 63.66   	 -35.61		
-13.12   	-61.34   	 11.90   	   0.00		 63.52   	 -30.52		
-13.12   	-60.42   	 11.90   	  -5.09		 63.40   	 -30.52		
-12.82   	-59.81   	 11.88   	   0.00		 63.28   	 -35.61		
-12.51   	-58.90   	 11.88   	   0.00		 63.13   	 -30.52		
-12.21   	-58.29   	 11.88   	   5.09		 63.01   	 -35.61		
-11.60   	-57.68   	 11.90   	   0.00		 62.87   	 -30.52		
-10.68   	-56.76   	 11.90   	   0.00		 62.75   	 -35.61		
-10.38   	-56.46   	 11.90   	   0.00		 62.60   	 -35.61		
-10.68   	-56.76   	 11.90   	   5.09		 62.46   	 -30.52		
-11.90   	-57.68   	 11.92   	   5.09		 62.34   	 -35.61		
-13.43   	-58.29   	 11.94   	   0.00		 62.20   	 -30.52		
-14.65   	-58.90   	 11.94   	   5.09		 62.08   	 -35.61		
-14.65   	-58.90   	 11.96   	   0.00		 61.93   	 -30.52		
-14.04   	-58.59   	 11.96   	   0.00		 61.81   	 -30.52		
-13.12   	-58.29   	 11.96   	   0.00		 61.69   	 -35.61		
-12.51   	-57.68   	 11.96   	   0.00		 61.55   	 -30.52		
-12.21   	-56.46   	 11.96   	   0.00		 61.42   	 -35.61		
-12.21   	-55.24   	 11.96   	  -5.09		 61.28   	 -30.52		
-12.82   	-54.32   	 11.94   	   0.00		 61.16   	 -30.52		
-13.43   	-53.10   	 11.94   	   0.00		 61.04   	 -35.61		
-14.04   	-52.49   	 11.94   	  -5.09		 60.89   	 -30.52		
-13.73   	-51.88   	 11.92   	   0.00		 60.77   	 -30.52		
-12.82   	-51.57   	 11.92   	   0.00		 60.65   	 -35.61		
-12.21   	-51.57   	 11.92   	   0.00		 60.51   	 -30.52		
-12.82   	-51.88   	 11.92   	   0.00		 60.39   	 -30.52		
-14.04   	-52.19   	 11.92   	   5.09		 60.26   	 -35.61		
-14.95   	-51.88   	 11.94   	   0.00		 60.12   	 -30.52		
-14.95   	-51.27   	 11.94   	   0.00		 60.00   	 -30.52		
-14.04   	-50.35   	 11.94   	   0.00		 59.88   	 -35.61		
-12.82   	-49.44   	 11.94   	   0.00		 59.74   	 -30.52		
-11.60   	-48.52   	 11.94   	   0.00		 59.61   	 -30.52		
-11.60   	-47.30   	 11.94   	   5.09		 59.49   	 -30.52		
-12.21   	-46.08   	 11.96   	   0.00		 59.37   	 -30.52		
-13.12   	-44.86   	 11.96   	   0.00		 59.25   	 -35.61		
-14.04   	-43.03   	 11.96   	   0.00		 59.10   	 -30.52		
-14.95   	-40.28   	 11.96   	   0.00		 58.98   	 -25.43		
-14.95   	-37.23   	 11.96   	   0.00		 58.88   	 -30.52		
-14.04   	-33.57   	 11.96   	   0.00		 58.76   	 -30.52		
-11.29   	-30.21   	 11.96   	   0.00		 58.64   	 -30.52		
 -7.02   	-25.94   	 11.96   	   5.09		 58.51   	 -30.52		
 -0.92   	-18.92   	 11.98   	   0.00		 58.39   	 -30.52		
  5.49   	 -7.02   	 11.98   	   0.00		 58.27   	 -25.43		
 10.99   	  8.54   	 11.98   	   0.00		 58.17   	 -30.52		
 14.04   	 23.80   	 11.98   	   5.09		 58.05   	 -25.43		
 14.95   	 33.57   	 12.00   	   0.00		 57.94   	 -30.52		
 14.34   	 36.01   	 12.00   	   5.09		 57.82   	 -25.43		
 13.73   	 33.87   	 12.02   	   5.09		 57.72   	 -30.52		
 14.95   	 32.35   	 12.04   	   0.00		 57.60   	 -25.43		
 18.92   	 34.18   	 12.04   	   5.09		 57.50   	 -25.43		
 24.72   	 36.01   	 12.07   	   5.09		 57.40   	 -25.43		
 30.82   	 31.74   	 12.09   	   0.00		 57.29   	 -30.52		
 34.48   	 17.09   	 12.09   	   5.09		 57.17   	 -25.43		
 34.48   	 -5.49   	 12.11   	   0.00		 57.07   	 -25.43		
 31.13   	-27.47   	 12.11   	   0.00		 56.97   	 -25.43		
 26.55   	-40.89   	 12.11   	   0.00		 56.87   	 -25.43		
 22.89   	-41.81   	 12.11   	   5.09		 56.76   	 -25.43		
 20.75   	-33.87   	 12.13   	  -5.09		 56.66   	 -25.43		
 19.84   	-24.41   	 12.11   	   0.00		 56.56   	 -25.43		
 19.23   	-18.92   	 12.11   	   0.00		 56.46   	 -25.43		
 18.62   	-17.70   	 12.11   	  -5.09		 56.36   	 -20.35		
 16.78   	-17.09   	 12.09   	  -5.09		 56.28   	 -25.43		
 13.12   	-13.12   	 12.07   	   0.00		 56.17   	 -25.43		
  7.02   	 -7.02   	 12.07   	  -5.09		 56.07   	 -25.43		
 -1.22   	 -3.36   	 12.04   	   0.00		 55.97   	 -25.43		
-10.38   	 -7.93   	 12.04   	   5.09		 55.87   	 -25.43		
-18.62   	-22.58   	 12.07   	   0.00		 55.77   	 -25.43		
-23.80   	-43.33   	 12.07   	  10.17		 55.67   	 -20.35		
-25.63   	-62.87   	 12.11   	  15.26		 55.58   	 -25.43		
-24.41   	-74.16   	 12.17   	  15.26		 55.48   	 -20.35		
-22.28   	-75.99   	 12.23   	  20.35		 55.40   	 -25.43		
-20.45   	-71.72   	 12.31   	  25.43		 55.30   	 -20.35		
-20.14   	-65.61   	 12.41   	  30.52		 55.22   	 -25.43		
-20.75   	-61.04   	 12.53   	  30.52		 55.12   	 -20.35		
-21.97   	-58.59   	 12.66   	  35.61		 55.04   	 -20.35		
-22.28   	-57.37   	 12.80   	  40.69		 54.95   	 -20.35		
-21.97   	-56.15   	 12.96   	  45.78		 54.87   	 -15.26		
-21.67   	-54.63   	 13.14   	  45.78		 54.81   	 -20.35		
-21.67   	-53.10   	 13.33   	  50.86		 54.73   	 -20.35		
-21.97   	-51.88   	 13.53   	  55.95		 54.65   	 -15.26		
-22.28   	-49.74   	 13.75   	  55.95		 54.59   	 -15.26		
-21.97   	-46.08   	 13.98   	  55.95		 54.53   	 -15.26		
-21.36   	-41.50   	 14.20   	  66.12		 54.47   	 -10.17		
-21.67   	-37.84   	 14.47   	  66.12		 54.43   	 -10.17		
-22.89   	-36.62   	 14.73   	  71.21		 54.38   	 -15.26		
-24.41   	-32.96   	 15.02   	  76.30		 54.32   	  -5.09		
-24.41   	-13.43   	 15.32   	  76.30		 54.30   	 -10.17		
-18.62   	 43.03   	 15.63   	  81.38		 54.26   	 -10.17		
 -3.05   	157.78   	 15.95   	  76.30		 54.22   	  -5.09		
 25.33   	343.32   	 16.26   	  76.30		 54.20   	 -10.17		
 69.89   	596.62   	 16.56   	  71.21		 54.16   	  -5.09		
129.09   	899.35   	 16.85   	  55.95		 54.14   	 -15.26		
197.14   	1215.52   	 17.07   	  81.38		 54.08   	 -25.43		
298.46   	1607.67(R)	 17.40(E)	  20.35		 53.98   	 -20.35		
298.77   	1511.23   	 17.48   	  10.17		 53.90   	 -20.35		
257.57   	1181.64   	 17.52   	  10.17		 53.81   	 -25.43		
187.38   	707.40   	 17.56   	   5.09		 53.71   	 -25.43		
111.08   	249.33   	 17.58   	   5.09		 53.61   	 -30.52		
 50.05   	-48.22   	 17.60   	  20.35		 53.49   	 -35.61		
 12.82   	-144.65   	 17.68   	  35.61		 53.35   	 -35.61		
 -4.27   	-110.47   	 17.82   	  55.95		 53.20   	 -35.61		
-10.99   	-51.57   	 18.05   	  86.47		 53.06   	 -40.69		
-14.65   	-31.13   	 18.39   	 122.07		 52.90   	 -35.61		
-18.01   	-46.69   	 18.88   	 167.85		 52.76   	 -45.78		
-20.14   	-63.48   	 19.55   	 223.80		 52.57   	 -40.69		
-20.75   	-59.20   	 20.45   	 284.84		 52.41   	 -40.69		
-20.45   	-39.67   	 21.59   	 371.31		 52.25   	 -45.78		
-20.45   	-23.19   	 23.07   	 457.78		 52.06   	 -35.61		
-21.06   	-18.01   	 24.90   	 554.42		 51.92   	 -40.69		
-21.36   	-20.45   	 27.12   	 651.07		 51.76   	 -30.52		
-21.06   	-23.80   	 29.73   	 752.79		 51.64   	 -25.43		
-20.14   	-25.33   	 32.74   	 834.18		 51.54   	 -15.26		
-19.84   	-24.72   	 36.07   	 900.30		 51.47(D)	   0.00		
-20.14   	-22.89   	 39.67   	 935.91		 51.47   	  10.17		
-20.14   	-20.45   	 43.42   	 946.08		 51.52   	  35.61		
-19.23   	-18.62   	 47.20   	 925.73		 51.66   	  50.86		
-17.40   	-18.01   	 50.91   	 869.78		 51.86   	  81.38		
-15.87   	-17.70   	 54.38   	 793.49		 52.19   	 111.90		
-15.26   	-16.48   	 57.56   	 712.10		 52.63   	 137.33		
-15.87   	-14.65   	 60.41   	 620.55		 53.18   	 167.85		
-17.09   	-12.51   	 62.89   	 554.42		 53.86   	 203.46		
-17.70   	-10.38   	 65.11   	 503.56		 54.67   	 233.98		
-18.01   	 -8.24   	 67.12   	 478.13		 55.61   	 269.58		
-17.40   	 -5.80   	 69.03   	 483.21		 56.68   	 300.10		
-16.48   	 -2.44   	 70.97   	 503.56		 57.88   	 335.71		
-15.56   	  1.22   	 72.98   	 534.08		 59.23   	 361.14		
-14.34   	  5.80   	 75.12   	 554.42		 60.67   	 381.48		
-12.82   	  9.77   	 77.33   	 564.60		 62.20   	 412.00		
-11.29   	 13.73   	 79.59   	 549.34		 63.85   	 422.18		
-10.38   	 18.01   	 81.79   	 508.65		 65.53   	 432.35		
 -9.77   	 22.89   	 83.82   	 437.43		 67.26   	 432.35		
 -9.77   	 28.08   	 85.57   	 356.05		 68.99   	 432.35		
 -9.77   	 33.26   	 87.00   	 254.32		 70.72   	 427.26		
 -9.77   	 37.23   	 88.02   	 157.68		 72.43   	 401.83		
 -9.16   	 41.20   	 88.65   	  76.30		 74.04   	 386.57		
 -8.54   	 45.78   	 88.95   	  15.26		 75.58   	 361.14		
 -7.32   	 52.49   	 89.01   	 -25.43		 77.03   	 335.71		
 -4.88   	 61.65   	 88.91   	 -25.43		 78.37   	 310.27		
 -1.22   	 72.63   	 88.81   	  -5.09		 79.61   	 284.84		
  3.66   	 83.92   	 88.79   	  45.78		 80.75   	 264.50		
  7.93   	 94.60   	 88.97   	 101.73		 81.81   	 254.32		
 10.99   	104.68   	 89.38   	 172.94		 82.83   	 244.15		
 12.82   	113.83   	 90.07   	 223.80		 83.80   	 233.98		
 14.65   	123.29   	 90.97   	 269.58		 84.74   	 233.98		
 17.40   	133.67   	 92.04   	 289.93		 85.68   	 233.98		
 21.06   	145.26   	 93.20   	 295.01		 86.61   	 233.98		
 25.63   	158.08   	 94.38   	 279.75		 87.55   	 239.06		
 30.21   	172.73   	 95.50   	 259.41		 88.50   	 239.06		
 34.79   	188.60   	 96.54   	 233.98		 89.46   	 249.24		
 40.28   	205.69   	 97.48   	 218.72		 90.46   	 249.24		
 45.78   	224.00   	 98.35   	 203.46		 91.45   	 254.32		
 51.27   	243.23   	 99.17   	 208.54		 92.47   	 254.32		
 56.15   	263.67   	100.00   	 218.72		 93.49   	 259.41		
 61.04   	285.03   	100.87   	 223.80		 94.53   	 254.32		
 65.61   	307.31   	101.77   	 228.89		 95.54   	 259.41		
 70.50   	328.37   	102.69   	 228.89		 96.58   	 249.24		
 75.07   	346.37   	103.60   	 218.72		 97.58   	 244.15		
 78.74   	360.72   	104.48   	 193.29		 98.56   	 233.98		
 81.48   	371.70   	105.25   	 152.59		 99.49   	 223.80		
 83.31   	379.64   	105.86   	 106.82		100.39   	 208.54		
 84.53   	385.44   	106.29   	  45.78		101.22   	 193.29		
 85.45   	389.40   	106.47(S)	  -5.09		101.99   	 172.94		
 85.75   	390.63   	106.45   	 -61.04		102.69   	 152.59		
 85.45   	389.40   	106.21   	-116.99		103.30   	 127.16		
 84.84   	385.13   	105.74   	-152.59		103.80   	 106.82		
 83.01   	378.11   	105.13   	-188.20		104.23   	  76.30		
 79.96   	367.43   	104.37   	-218.72		104.54   	  50.86		
 74.77   	352.48   	103.50   	-228.89		104.74   	  25.43		
 68.36   	332.03   	102.58   	-244.15		104.84(S)	  -5.09		
 60.73   	306.70   	101.61   	-254.32		104.82   	 -25.43		
 52.80   	276.79   	100.59   	-264.50		104.72   	 -55.95		
 45.47   	245.06   	 99.53   	-269.58		104.50   	 -81.38		
 38.45   	212.71   	 98.45   	-274.67		104.17   	-101.73		
 32.04   	181.58   	 97.35   	-279.75		103.76   	-127.16		
