  I     	  II     	  LV     	  LV'		  FA     	  FA'		
 -3.36   	-66.83   	  3.13   	  40.69		 37.84   	 -20.35		
 -3.97   	-59.20   	  3.30   	  35.61		 37.76   	 -20.35		
 -1.22   	-44.56   	  3.44   	  40.69		 37.68   	 -20.35		
  9.77   	-17.40   	  3.60   	  40.69		 37.60   	 -20.35		
 32.96   	 35.71   	  3.76   	  40.69		 37.52   	 -20.35		
 68.05   	128.17   	  3.93   	  35.61		 37.44   	 -20.35		
111.69   	269.47   	  4.07   	  35.61		 37.35   	 -20.35		
159.30   	466.92   	  4.21   	  35.61		 37.27   	 -20.35		
209.05   	734.56   	  4.35   	  30.52		 37.19   	 -20.35		
259.70   	1090.70   	  4.48   	  35.61		 37.11   	 -20.35		
305.48   	1533.81   	  4.62   	  30.52		 37.03   	 -20.35		
333.86   	2008.67   	  4.74   	  35.61		 36.95   	 -20.35		
330.51   	2402.04   	  4.88   	  35.61		 36.87   	 -20.35		
289.31   	2579.96(R)	  5.03   	  40.69		 36.79   	 -20.35		
219.42   	2451.48   	  5.19   	  50.86		 36.70   	 -20.35		
140.69   	2019.04   	  5.39   	  50.86		 36.62   	 -20.35		
 70.50   	1387.02   	  5.60   	  66.12		 36.54   	 -20.35		
 15.87   	718.08   	  5.86   	  76.30		 36.46   	 -15.26		
-24.72   	168.46   	  6.16   	  86.47		 36.40   	 -20.35		
-54.32   	-169.07   	  6.51   	 106.82		 36.32   	 -20.35		
-70.80   	-289.00   	  6.94   	 122.07		 36.24   	 -15.26		
-71.72   	-265.50   	  7.43   	 147.51		 36.17   	 -20.35		
-57.98   	-199.58   	  8.02   	 167.85		 36.09   	 -20.35		
-38.15   	-162.96   	  8.69   	 193.29		 36.01   	 -15.26		
-22.89   	-172.12   	  9.46   	 223.80		 35.95   	 -20.35		
-18.31   	-203.55   	 10.36   	 259.41		 35.87   	 -15.26		
-22.58   	-226.75   	 11.39   	 300.10		 35.81   	 -20.35		
-29.60   	-228.88   	 12.59   	 335.71		 35.73   	 -20.35		
-33.57   	-218.81   	 13.94   	 386.57		 35.65   	 -15.26		
-32.96   	-209.35   	 15.48   	 427.26		 35.58   	 -20.35		
-30.21   	-206.60   	 17.19   	 473.04		 35.50   	 -20.35		
-28.38   	-208.13   	 19.08   	 513.73		 35.42   	 -15.26		
-28.69   	-209.35   	 21.14   	 549.34		 35.36   	 -20.35		
-30.21   	-208.13   	 23.34   	 579.86		 35.28   	 -15.26		
-31.43   	-204.77   	 25.66   	 595.11		 35.22   	 -20.35		
-31.43   	-200.81   	 28.04   	 615.46		 35.14   	 -15.26		
-31.13   	-197.45   	 30.50   	 615.46		 35.08   	 -15.26		
-31.13   	-195.92   	 32.96   	 605.29		 35.02   	 -20.35		
-32.04   	-194.70   	 35.38   	 595.11		 34.93   	 -15.26		
-33.26   	-192.57   	 37.76   	 574.77		 34.87   	 -15.26		
-33.87   	-189.82   	 40.06   	 549.34		 34.81   	 -15.26		
-34.18   	-185.85   	 42.26   	 534.08		 34.75   	 -15.26		
-33.57   	-181.58   	 44.39   	 523.90		 34.69   	 -15.26		
-32.96   	-177.31   	 46.49   	 513.73		 34.63   	 -10.17		
-32.96   	-173.34   	 48.55   	 518.82		 34.59   	 -10.17		
-33.26   	-169.68   	 50.62   	 518.82		 34.55(D)	   0.00		
-33.87   	-166.32   	 52.70   	 523.90		 34.55   	   5.09		
-34.48   	-162.66   	 54.79   	 523.90		 34.57   	  15.26		
-35.40   	-159.00   	 56.89   	 513.73		 34.63   	  35.61		
-36.32   	-154.72   	 58.94   	 503.56		 34.77   	  55.95		
-37.54   	-150.76   	 60.96   	 488.30		 34.99   	  81.38		
-38.76   	-147.09   	 62.91   	 467.95		 35.32   	 111.90		
-39.67   	-143.13   	 64.78   	 457.78		 35.77   	 142.42		
-39.37   	-139.16   	 66.61   	 442.52		 36.34   	 172.94		
-37.84   	-134.89   	 68.38   	 437.43		 37.03   	 203.46		
-36.01   	-130.92   	 70.13   	 437.43		 37.84   	 233.98		
-34.18   	-127.26   	 71.88   	 452.69		 38.78   	 259.41		
-33.57   	-124.21   	 73.69   	 462.87		 39.82   	 289.93		
-34.18   	-121.15   	 75.54   	 478.13		 40.98   	 305.19		
-35.71   	-118.10   	 77.46   	 493.39		 42.20   	 325.53		
-36.93   	-115.05   	 79.43   	 503.56		 43.50   	 335.71		
-37.84   	-112.00   	 81.44   	 503.56		 44.84   	 345.88		
-37.84   	-108.64   	 83.46   	 503.56		 46.23   	 350.97		
-37.54   	-104.98   	 85.47   	 503.56		 47.63   	 345.88		
-37.54   	-100.71   	 87.49   	 493.39		 49.01   	 345.88		
-38.45   	-95.83   	 89.46   	 483.21		 50.40   	 340.79		
-39.67   	-91.55   	 91.39   	 483.21		 51.76   	 330.62		
-40.89   	-87.59   	 93.33   	 483.21		 53.08   	 315.36		
-41.50   	-84.53   	 95.26   	 488.30		 54.34   	 305.19		
-41.50   	-82.40   	 97.21   	 483.21		 55.56   	 289.93		
-42.11   	-80.26   	 99.15   	 488.30		 56.72   	 269.58		
-43.64   	-78.43   	101.10   	 483.21		 57.80   	 259.41		
-46.39   	-76.29   	103.03   	 478.13		 58.84   	 239.06		
-50.35   	-73.55   	104.94   	 467.95		 59.80   	 223.80		
-53.71   	-69.89   	106.82   	 452.69		 60.69   	 208.54		
-56.15   	-65.61   	108.63   	 432.35		 61.53   	 193.29		
-57.07   	-61.34   	110.36   	 417.09		 62.30   	 178.03		
-57.68   	-57.98   	112.02   	 406.92		 63.01   	 167.85		
-59.51   	-55.24   	113.65   	 386.57		 63.68   	 147.51		
-63.78   	-53.71   	115.20   	 371.31		 64.27   	 137.33		
-69.27   	-52.49   	116.68   	 361.14		 64.82   	 127.16		
-75.07   	-51.57   	118.13   	 345.88		 65.33   	 111.90		
-80.57   	-50.35   	119.51   	 325.53		 65.78   	 101.73		
-85.45   	-48.83   	120.81   	 310.27		 66.18   	  91.56		
-89.42   	-47.91   	122.05   	 284.84		 66.55   	  81.38		
-93.08   	-48.22   	123.19   	 259.41		 66.88   	  71.21		
-96.44   	-49.44   	124.23   	 233.98		 67.16   	  66.12		
-99.18   	-52.19   	125.17   	 198.37		 67.43   	  50.86		
-101.01   	-55.24   	125.96   	 172.94		 67.63   	  50.86		
-102.23   	-57.68   	126.65   	 147.51		 67.83   	  35.61		
-103.76   	-59.51   	127.24   	 111.90		 67.98   	  35.61		
-104.68   	-61.34   	127.69   	  81.38		 68.12   	  25.43		
-105.59   	-63.17   	128.02   	  55.95		 68.22   	  20.35		
-105.59   	-65.61   	128.24   	  25.43		 68.30   	  15.26		
-104.37   	-68.36   	128.34(S)	 -15.26		 68.36   	   5.09		
-101.62   	-71.11   	128.28   	 -55.95		 68.38   	   5.09		
-97.66   	-73.24   	128.06   	-101.73		 68.40(S)	   0.00		
-91.86   	-75.38   	127.65   	-147.51		 68.40   	  -5.09		
-84.84   	-76.90   	127.06   	-208.54		 68.38   	 -15.26		
-76.90   	-77.82   	126.23   	-264.50		 68.32   	 -15.26		
-68.05   	-78.13   	125.17   	-325.53		 68.26   	 -15.26		
-58.90   	-77.82   	123.87   	-386.57		 68.20   	 -25.43		
-49.44   	-75.99   	122.32   	-442.52		 68.10   	 -30.52		
-41.20   	-72.63   	120.55   	-498.47		 67.98   	 -30.52		
-34.18   	-66.83   	118.55   	-549.34		 67.85   	 -35.61		
-28.38   	-59.81   	116.36   	-595.11		 67.71   	 -35.61		
-23.50   	-52.80   	113.98   	-640.89		 67.57   	 -45.78		
-18.62   	-46.08   	111.41   	-666.32		 67.39   	 -40.69		
-12.82   	-40.28   	108.75   	-696.84		 67.22   	 -45.78		
 -6.41   	-34.79   	105.96   	-707.02		 67.04   	 -50.86		
 -0.61   	-28.99   	103.13   	-717.19		 66.84   	 -50.86		
  3.66   	-22.89   	100.26   	-707.02		 66.63   	 -50.86		
  5.49   	-18.01   	 97.44   	-701.93		 66.43   	 -50.86		
  5.19   	-14.34   	 94.63   	-676.50		 66.23   	 -55.95		
  4.27   	-12.21   	 91.92   	-645.98		 66.00   	 -50.86		
  4.58   	-10.68   	 89.34   	-625.63		 65.80   	 -55.95		
  5.80   	 -9.16   	 86.84   	-590.03		 65.57   	 -61.04		
  7.63   	 -7.63   	 84.48   	-564.60		 65.33   	 -55.95		
  7.93   	 -6.10   	 82.22   	-539.16		 65.11   	 -55.95		
  7.02   	 -4.58   	 80.06   	-513.73		 64.88   	 -55.95		
  5.80   	 -3.05   	 78.01   	-493.39		 64.66   	 -55.95		
  5.19   	 -2.14   	 76.03   	-488.30		 64.44   	 -61.04		
  6.10   	 -1.53   	 74.08   	-473.04		 64.19   	 -55.95		
  7.32   	 -2.14   	 72.19   	-473.04		 63.97   	 -55.95		
  7.63   	 -2.75   	 70.29   	-473.04		 63.74   	 -61.04		
  7.02   	 -3.05   	 68.40   	-478.13		 63.50   	 -61.04		
  5.49   	 -2.75   	 66.49   	-488.30		 63.26   	 -55.95		
  4.58   	 -2.44   	 64.54   	-493.39		 63.03   	 -61.04		
  3.97   	 -2.44   	 62.56   	-503.56		 62.79   	 -61.04		
  3.97   	 -3.05   	 60.55   	-513.73		 62.54   	 -61.04		
  3.97   	 -3.97   	 58.49   	-518.82		 62.30   	 -66.12		
  3.97   	 -4.58   	 56.42   	-523.90		 62.03   	 -61.04		
  3.66   	 -4.27   	 54.32   	-523.90		 61.79   	 -66.12		
  3.05   	 -3.97   	 52.23   	-518.82		 61.53   	 -66.12		
  2.75   	 -3.66   	 50.15   	-518.82		 61.26   	 -66.12		
  3.05   	 -4.27   	 48.08   	-508.65		 61.00   	 -66.12		
  3.36   	 -5.49   	 46.04   	-498.47		 60.73   	 -66.12		
  3.97   	 -6.41   	 44.05   	-483.21		 60.47   	 -66.12		
  3.97   	 -6.71   	 42.12   	-473.04		 60.20   	 -71.21		
  3.36   	 -7.32   	 40.22   	-452.69		 59.92   	 -66.12		
  2.44   	 -7.63   	 38.41   	-442.52		 59.65   	 -71.21		
  1.83   	 -8.24   	 36.64   	-417.09		 59.37   	 -66.12		
  1.53   	 -9.46   	 34.97   	-396.74		 59.10   	 -66.12		
  1.53   	-11.29   	 33.39   	-376.40		 58.84   	 -71.21		
  1.83   	-13.12   	 31.88   	-356.05		 58.56   	 -61.04		
  2.14   	-14.95   	 30.46   	-335.71		 58.31   	 -66.12		
  2.75   	-15.87   	 29.11   	-315.36		 58.05   	 -66.12		
  3.66   	-16.48   	 27.85   	-300.10		 57.78   	 -61.04		
  3.66   	-16.78   	 26.65   	-279.75		 57.54   	 -66.12		
  2.75   	-17.70   	 25.53   	-269.58		 57.27   	 -61.04		
  1.53   	-19.23   	 24.46   	-254.32		 57.03   	 -61.04		
  0.31   	-21.36   	 23.44   	-244.15		 56.79   	 -66.12		
  0.61   	-24.11   	 22.46   	-228.89		 56.52   	 -55.95		
  1.83   	-26.25   	 21.55   	-223.80		 56.30   	 -61.04		
  3.05   	-27.47   	 20.65   	-208.54		 56.05   	 -61.04		
  3.97   	-27.47   	 19.82   	-198.37		 55.81   	 -55.95		
  3.97   	-26.86   	 19.02   	-183.11		 55.58   	 -55.95		
  3.36   	-26.55   	 18.29   	-172.94		 55.36   	 -61.04		
  2.75   	-26.55   	 17.60   	-157.68		 55.12   	 -50.86		
  2.44   	-26.86   	 16.97   	-142.42		 54.91   	 -55.95		
  2.14   	-27.47   	 16.40   	-127.16		 54.69   	 -55.95		
  1.53   	-28.08   	 15.89   	-122.07		 54.47   	 -50.86		
  0.92   	-28.69   	 15.40   	-106.82		 54.26   	 -55.95		
  0.31   	-29.30   	 14.97   	 -96.64		 54.04   	 -50.86		
  0.31   	-29.91   	 14.59   	 -91.56		 53.83   	 -50.86		
  1.22   	-30.21   	 14.22   	 -86.47		 53.63   	 -50.86		
  2.44   	-29.60   	 13.88   	 -81.38		 53.43   	 -50.86		
  3.97   	-28.38   	 13.55   	 -71.21		 53.22   	 -45.78		
  5.49   	-27.16   	 13.27   	 -66.12		 53.04   	 -50.86		
  6.10   	-25.94   	 13.00   	 -66.12		 52.84   	 -45.78		
  5.80   	-24.72   	 12.74   	 -55.95		 52.65   	 -50.86		
  4.27   	-23.19   	 12.51   	 -50.86		 52.45   	 -45.78		
  2.44   	-21.97   	 12.31   	 -40.69		 52.27   	 -45.78		
  0.92   	-21.06   	 12.15   	 -40.69		 52.09   	 -45.78		
  0.31   	-21.06   	 11.98   	 -35.61		 51.90   	 -45.78		
  0.31   	-21.67   	 11.84   	 -25.43		 51.72   	 -45.78		
  0.61   	-21.67   	 11.74   	 -25.43		 51.54   	 -45.78		
  0.31   	-21.06   	 11.64   	 -25.43		 51.35   	 -45.78		
  0.00   	-20.14   	 11.54   	 -20.35		 51.17   	 -40.69		
  0.00   	-19.23   	 11.45   	 -15.26		 51.01   	 -45.78		
  0.31   	-18.62   	 11.39   	 -20.35		 50.82   	 -40.69		
  1.22   	-18.01   	 11.31   	 -15.26		 50.66   	 -45.78		
  2.14   	-17.09   	 11.25   	 -10.17		 50.48   	 -40.69		
  2.14   	-16.17   	 11.21   	 -15.26		 50.32   	 -40.69		
  1.53   	-14.95   	 11.15   	 -10.17		 50.15   	 -40.69		
  0.00   	-14.34   	 11.11   	 -10.17		 49.99   	 -45.78		
 -1.53   	-14.04   	 11.07   	  -5.09		 49.81   	 -40.69		
 -2.44   	-13.73   	 11.05   	  -5.09		 49.64   	 -40.69		
 -2.75   	-13.12   	 11.03   	  -5.09		 49.48   	 -35.61		
 -2.44   	-12.21   	 11.01(D)	   0.00		 49.34   	 -40.69		
 -2.44   	-10.99   	 11.01   	   5.09		 49.18   	 -40.69		
 -2.44   	 -9.77   	 11.03   	   5.09		 49.01   	 -35.61		
 -3.05   	 -9.46   	 11.05   	   5.09		 48.87   	 -40.69		
 -3.97   	 -9.77   	 11.07   	   5.09		 48.71   	 -35.61		
 -5.49   	-10.38   	 11.09   	   5.09		 48.57   	 -35.61		
 -7.02   	-10.68   	 11.11   	  10.17		 48.42   	 -35.61		
 -7.32   	-10.68   	 11.15   	  10.17		 48.28   	 -35.61		
 -6.71   	-10.07   	 11.19   	  10.17		 48.14   	 -35.61		
 -5.19   	 -9.46   	 11.23   	  10.17		 48.00   	 -35.61		
 -3.66   	 -9.16   	 11.27   	  10.17		 47.85   	 -35.61		
 -3.36   	 -8.54   	 11.31   	  10.17		 47.71   	 -30.52		
 -3.66   	 -7.32   	 11.35   	  10.17		 47.59   	 -35.61		
 -3.97   	 -5.49   	 11.39   	  10.17		 47.45   	 -30.52		
 -3.36   	 -3.66   	 11.43   	  10.17		 47.32   	 -30.52		
 -1.83   	 -1.83   	 11.48   	  10.17		 47.20   	 -35.61		
  0.00   	 -0.61   	 11.52   	  15.26		 47.06   	 -30.52		
  1.22   	  0.31   	 11.58   	  10.17		 46.94   	 -30.52		
  1.53   	  0.92   	 11.62   	  15.26		 46.82   	 -30.52		
  1.53   	  1.22   	 11.68   	  15.26		 46.69   	 -30.52		
  1.53   	  1.83   	 11.74   	  10.17		 46.57   	 -30.52		
  1.83   	  4.27   	 11.78   	  15.26		 46.45   	 -30.52		
  2.14   	 10.38   	 11.84   	  15.26		 46.33   	 -35.61		
  2.14   	 21.97   	 11.90   	  10.17		 46.18   	 -30.52		
  1.53   	 40.89   	 11.94   	  15.26		 46.06   	 -25.43		
  0.61   	 66.22   	 12.00   	  10.17		 45.96   	 -30.52		
 -0.31   	 93.99   	 12.04   	  15.26		 45.84   	 -30.52		
 -1.83   	118.10   	 12.11   	  10.17		 45.72   	 -30.52		
 -3.05   	135.19   	 12.15   	  10.17		 45.59   	 -30.52		
 -4.27   	144.65   	 12.19   	  10.17		 45.47   	 -30.52		
 -4.88   	148.01   	 12.23   	  10.17		 45.35   	 -30.52		
 -4.58   	148.32   	 12.27   	  15.26		 45.23   	 -25.43		
 -3.36   	145.87   	 12.33   	  10.17		 45.13   	 -30.52		
 -1.83   	137.63   	 12.37   	  15.26		 45.00   	 -30.52		
 -0.61   	122.99   	 12.43   	  10.17		 44.88   	 -30.52		
  0.31   	105.59   	 12.47   	  15.26		 44.76   	 -25.43		
  0.61   	 90.94   	 12.53   	  15.26		 44.66   	 -30.52		
  2.14   	 85.14   	 12.59   	  10.17		 44.54   	 -25.43		
  6.41   	 89.11   	 12.63   	  15.26		 44.44   	 -30.52		
 14.65   	 97.05   	 12.70   	  15.26		 44.31   	 -25.43		
 26.55   	100.71   	 12.76   	  15.26		 44.21   	 -30.52		
 38.76   	 97.35   	 12.82   	  10.17		 44.09   	 -25.43		
 47.00   	 90.33   	 12.86   	  15.26		 43.99   	 -25.43		
 47.00   	 85.75   	 12.92   	  15.26		 43.89   	 -25.43		
 39.06   	 87.89   	 12.98   	  15.26		 43.78   	 -25.43		
 26.25   	 92.16   	 13.04   	  15.26		 43.68   	 -25.43		
 14.04   	 89.11   	 13.10   	  15.26		 43.58   	 -20.35		
  5.19   	 71.41   	 13.16   	  20.35		 43.50   	 -25.43		
 -0.31   	 39.37   	 13.25   	  20.35		 43.40   	 -25.43		
 -4.27   	  1.83   	 13.33   	  20.35		 43.30   	 -25.43		
 -7.32   	-30.21   	 13.41   	  20.35		 43.19   	 -20.35		
 -9.16   	-48.83   	 13.49   	  25.43		 43.11   	 -25.43		
 -9.46   	-54.63   	 13.59   	  20.35		 43.01   	 -20.35		
 -8.24   	-53.10   	 13.67   	  25.43		 42.93   	 -25.43		
 -6.71   	-51.27   	 13.77   	  25.43		 42.83   	 -25.43		
 -5.80   	-53.10   	 13.88   	  25.43		 42.73   	 -25.43		
 -6.10   	-57.68   	 13.98   	  25.43		 42.62   	 -20.35		
 -6.71   	-61.34   	 14.08   	  30.52		 42.54   	 -25.43		
 -7.63   	-61.95   	 14.20   	  25.43		 42.44   	 -25.43		
 -7.63   	-59.81   	 14.30   	  30.52		 42.34   	 -25.43		
 -7.32   	-57.07   	 14.43   	  35.61		 42.24   	 -25.43		
 -5.80   	-55.54   	 14.57   	  30.52		 42.14   	 -20.35		
 -4.27   	-54.93   	 14.69   	  40.69		 42.05   	 -25.43		
 -2.44   	-54.02   	 14.85   	  35.61		 41.95   	 -25.43		
  0.00   	-51.88   	 14.99   	  45.78		 41.85   	 -25.43		
  5.80   	-47.00   	 15.18   	  40.69		 41.75   	 -20.35		
 18.01   	-34.79   	 15.34   	  45.78		 41.67   	 -25.43		
 39.06   	 -6.41   	 15.52   	  45.78		 41.57   	 -20.35		
 67.75   	 46.39   	 15.71   	  50.86		 41.49   	 -25.43		
100.71   	133.97   	 15.91   	  45.78		 41.38   	 -20.35		
135.80   	274.96   	 16.09   	  50.86		 41.30   	 -25.43		
174.26   	498.35   	 16.30   	  50.86		 41.20   	 -20.35		
220.64   	836.79   	 16.50   	  50.86		 41.12   	 -20.35		
273.44   	1295.78   	 16.70   	  55.95		 41.04   	 -20.35		
320.43   	1816.10   	 16.93   	  61.04		 40.96   	 -25.43		
340.88   	2274.78   	 17.17   	  66.12		 40.85   	 -20.35		
318.60   	2529.91(R)	 17.44(E)	  71.21		 40.77   	 -20.35		
253.30   	2483.22   	 17.72   	  81.38		 40.69   	 -20.35		
164.18   	2129.21   	 18.05   	  91.56		 40.61   	 -25.43		
 77.21   	1558.23   	 18.41   	 101.73		 40.51   	 -20.35		
 11.60   	919.49   	 18.82   	 111.90		 40.43   	 -20.35		
-29.30   	361.33   	 19.27   	 127.16		 40.35   	 -20.35		
-51.57   	-16.48   	 19.78   	 137.33		 40.26   	 -20.35		
-61.95   	-189.51   	 20.33   	 157.68		 40.18   	 -20.35		
-63.17   	-208.74   	 20.96   	 172.94		 40.10   	 -20.35		
-55.54   	-165.10   	 21.65   	 188.20		 40.02   	 -25.43		
-40.89   	-135.80   	 22.40   	 218.72		 39.92   	 -15.26		
-25.63   	-147.40   	 23.28   	 239.06		 39.86   	 -20.35		
-15.87   	-182.19   	 24.23   	 274.67		 39.78   	 -20.35		
-14.04   	-208.13   	 25.33   	 310.27		 39.69   	 -20.35		
-17.70   	-211.18   	 26.57   	 345.88		 39.61   	 -15.26		
-22.28   	-199.28   	 27.96   	 386.57		 39.55   	 -15.26		
-23.80   	-188.60   	 29.50   	 417.09		 39.49   	 -15.26		
-22.58   	-185.85   	 31.17   	 452.69		 39.43   	 -15.26		
-20.75   	-188.60   	 32.98   	 478.13		 39.37   	 -15.26		
-20.14   	-191.04   	 34.89   	 503.56		 39.31   	 -15.26		
-21.36   	-191.04   	 36.91   	 508.65		 39.25   	 -10.17		
-22.89   	-188.90   	 38.94   	 513.73		 39.21   	 -15.26		
-24.11   	-185.85   	 41.00   	 508.65		 39.15   	 -10.17		
-24.72   	-182.50   	 43.03   	 493.39		 39.10   	 -10.17		
-25.02   	-180.05   	 45.00   	 467.95		 39.06   	 -10.17		
-25.02   	-178.22   	 46.88   	 452.69		 39.02   	 -15.26		
-25.02   	-176.70   	 48.69   	 427.26		 38.96   	 -10.17		
-25.02   	-174.56   	 50.40   	 417.09		 38.92   	 -10.17		
-25.63   	-171.51   	 52.06   	 412.00		 38.88   	 -10.17		
-26.55   	-167.54   	 53.71   	 412.00		 38.84   	 -10.17		
-27.47   	-163.57   	 55.36   	 432.35		 38.80   	 -10.17		
-28.38   	-160.83   	 57.09   	 442.52		 38.76   	  -5.09		
-28.99   	-159.30   	 58.86   	 452.69		 38.74(D)	   0.00		
-29.91   	-159.00   	 60.67   	 462.87		 38.74   	  10.17		
-30.21   	-158.08   	 62.52   	 452.69		 38.78   	  25.43		
-30.21   	-156.25   	 64.33   	 442.52		 38.88   	  40.69		
-30.52   	-152.89   	 66.10   	 427.26		 39.04   	  61.04		
-31.13   	-149.23   	 67.81   	 396.74		 39.29   	  81.38		
-31.74   	-145.87   	 69.40   	 381.48		 39.61   	 116.99		
-32.04   	-143.13   	 70.93   	 366.22		 40.08   	 137.33		
-32.04   	-140.69   	 72.39   	 361.14		 40.63   	 167.85		
-31.74   	-138.85   	 73.83   	 371.31		 41.30   	 198.37		
-31.74   	-137.02   	 75.32   	 386.57		 42.10   	 223.80		
-31.74   	-135.50   	 76.87   	 401.83		 42.99   	 244.15		
-31.74   	-133.67   	 78.47   	 427.26		 43.97   	 264.50		
-31.43   	-132.14   	 80.18   	 452.69		 45.03   	 279.75		
-30.82   	-129.70   	 81.99   	 473.04		 46.14   	 289.93		
-29.91   	-126.34   	 83.89   	 483.21		 47.30   	 305.19		
-29.91   	-122.68   	 85.82   	 498.47		 48.52   	 305.19		
-30.52   	-119.02   	 87.81   	 503.56		 49.75   	 305.19		
-32.04   	-116.88   	 89.83   	 508.65		 50.97   	 300.10		
-33.87   	-115.36   	 91.86   	 508.65		 52.17   	 295.01		
-35.71   	-114.44   	 93.90   	 508.65		 53.35   	 284.84		
-37.23   	-112.92   	 95.93   	 503.56		 54.49   	 274.67		
-38.45   	-111.08   	 97.94   	 503.56		 55.58   	 264.50		
-39.37   	-109.86   	 99.96   	 498.47		 56.64   	 244.15		
-40.28   	-109.25   	101.95   	 498.47		 57.62   	 228.89		
-41.20   	-108.64   	103.95   	 488.30		 58.53   	 208.54		
-42.72   	-107.42   	105.90   	 488.30		 59.37   	 198.37		
-44.56   	-105.59   	107.85   	 473.04		 60.16   	 172.94		
-46.69   	-104.06   	109.75   	 457.78		 60.85   	 162.77		
-48.83   	-103.15   	111.58   	 447.61		 61.51   	 147.51		
-50.96   	-102.84   	113.37   	 432.35		 62.10   	 127.16		
-53.10   	-102.23   	115.10   	 417.09		 62.60   	 116.99		
-55.24   	-100.71   	116.76   	 406.92		 63.07   	 101.73		
-58.29   	-98.57   	118.39   	 386.57		 63.48   	  91.56		
-61.65   	-97.05   	119.94   	 376.40		 63.85   	  81.38		
-66.22   	-97.35   	121.44   	 366.22		 64.17   	  71.21		
-70.80   	-98.57   	122.91   	 345.88		 64.46   	  61.04		
-75.68   	-100.40   	124.29   	 325.53		 64.70   	  50.86		
-80.57   	-101.32   	125.59   	 300.10		 64.90   	  40.69		
-85.14   	-101.62   	126.80   	 279.75		 65.07   	  35.61		
-89.72   	-101.93   	127.91   	 249.24		 65.21   	  25.43		
-93.69   	-103.45   	128.91   	 223.80		 65.31   	  15.26		
-96.74   	-106.51   	129.81   	 193.29		 65.37   	  10.17		
-99.18   	-110.47   	130.58   	 162.77		 65.41   	   5.09		
-101.62   	-114.44   	131.23   	 137.33		 65.43(S)	  -5.09		
-104.68   	-118.41   	131.78   	 101.73		 65.41   	 -15.26		
-106.81   	-121.77   	132.19   	  81.38		 65.35   	 -20.35		
-108.03   	-125.12   	132.51   	  45.78		 65.27   	 -25.43		
-107.42   	-128.48   	132.70   	  20.35		 65.17   	 -35.61		
-104.68   	-130.92   	132.78(S)	 -15.26		 65.03   	 -40.69		
-100.71   	-132.45   	132.72   	 -45.78		 64.86   	 -45.78		
-94.91   	-132.75   	132.53   	 -91.56		 64.68   	 -50.86		
-87.89   	-132.14   	132.17   	-127.16		 64.48   	 -55.95		
-79.04   	-130.92   	131.66   	-183.11		 64.25   	 -55.95		
-68.97   	-128.17   	130.93   	-228.89		 64.03   	 -61.04		
-58.29   	-124.21   	130.01   	-284.84		 63.78   	 -55.95		
-47.30   	-118.41   	128.87   	-335.71		 63.56   	 -61.04		
-36.32   	-111.08   	127.53   	-391.66		 63.32   	 -50.86		
-25.33   	-102.23   	125.96   	-442.52		 63.11   	 -50.86		
-15.26   	-92.47   	124.19   	-493.39		 62.91   	 -45.78		
 -6.10   	-82.40   	122.22   	-539.16		 62.73   	 -40.69		
  1.83   	-71.72   	120.06   	-584.94		 62.56   	 -30.52		
  8.24   	-61.04   	117.72   	-630.72		 62.44   	 -25.43		
 14.04   	-49.74   	115.20   	-666.32		 62.34   	 -25.43		
 19.53   	-38.76   	112.53   	-696.84		 62.24   	 -15.26		
 24.41   	-28.69   	109.75   	-722.28		 62.18   	 -15.26		
 28.69   	-20.45   	106.86   	-737.54		 62.12   	 -15.26		
 32.04   	-14.34   	103.91   	-742.62		 62.05   	 -10.17		
 34.48   	 -9.77   	100.94   	-737.54		 62.01   	 -10.17		
 36.01   	 -6.10   	 97.99   	-727.36		 61.97   	 -15.26		
 36.32   	 -3.05   	 95.08   	-701.93		 61.91   	 -10.17		
 35.71   	 -0.92   	 92.27   	-671.41		 61.87   	 -15.26		
 34.48   	  0.31   	 89.58   	-640.89		 61.81   	 -20.35		
 33.26   	  0.92   	 87.02   	-610.37		 61.73   	 -15.26		
 32.35   	  1.22   	 84.58   	-579.86		 61.67   	 -25.43		
 32.04   	  1.83   	 82.26   	-554.42		 61.57   	 -25.43		
 31.74   	  2.14   	 80.04   	-528.99		 61.46   	 -25.43		
 31.43   	  2.75   	 77.92   	-513.73		 61.36   	 -25.43		
 31.13   	  3.36   	 75.87   	-503.56		 61.26   	 -30.52		
 31.13   	  3.97   	 73.86   	-498.47		 61.14   	 -25.43		
 31.74   	  4.88   	 71.86   	-493.39		 61.04   	 -30.52		
 32.96   	  5.80   	 69.89   	-493.39		 60.92   	 -30.52		
 33.57   	  5.80   	 67.91   	-493.39		 60.79   	 -30.52		
 33.26   	  4.88   	 65.94   	-503.56		 60.67   	 -30.52		
 32.04   	  2.75   	 63.93   	-513.73		 60.55   	 -30.52		
 30.52   	  0.61   	 61.87   	-513.73		 60.43   	 -35.61		
 29.30   	 -0.61   	 59.82   	-523.90		 60.28   	 -30.52		
 28.08   	 -0.92   	 57.72   	-528.99		 60.16   	 -40.69		
 27.47   	  0.00   	 55.61   	-528.99		 60.00   	 -35.61		
 26.25   	  0.92   	 53.49   	-523.90		 59.86   	 -35.61		
 25.02   	  0.92   	 51.39   	-523.90		 59.71   	 -40.69		
 23.80   	 -0.31   	 49.30   	-513.73		 59.55   	 -40.69		
 23.50   	 -1.83   	 47.24   	-503.56		 59.39   	 -45.78		
