  I     	  II     	  LV     	  LV'		  FA     	  FA'		
-43.33   	-89.11   	 22.24   	 289.93		 51.09   	 -30.52		
-50.96   	-120.54   	 23.40   	 335.71		 50.97   	   5.09		
-44.86   	-142.52   	 24.74   	 396.74		 50.99   	  40.69		
-33.87   	-151.06   	 26.33   	 473.04		 51.15   	  30.52		
-24.72   	-149.84   	 28.22   	 554.42		 51.27   	  -5.09		
-20.75   	-146.79   	 30.44   	 645.98		 51.25   	 -25.43		
-22.28   	-146.48   	 33.02   	 732.45		 51.15   	 -25.43		
-28.08   	-149.84   	 35.95   	 813.83		 51.05   	 -20.35		
-36.62   	-154.72   	 39.21   	 895.22		 50.97   	 -10.17		
-45.17   	-159.61   	 42.79   	 956.25		 50.93   	 -15.26		
-50.66   	-163.27   	 46.61   	1002.03		 50.86   	 -15.26		
-50.96   	-163.27   	 50.62   	1042.72		 50.80   	 -20.35		
-46.69   	-159.00   	 54.79   	1063.07		 50.72   	 -25.43		
-40.28   	-151.67   	 59.04   	1073.24		 50.62   	 -35.61		
-33.57   	-145.26   	 63.34   	1088.50		 50.48   	 -40.69		
-29.30   	-143.43   	 67.69   	1088.50		 50.32   	 -40.69		
-28.99   	-146.48   	 72.04   	1088.50		 50.15   	 -61.04		
-31.13   	-152.89   	 76.40   	1093.59		 49.91   	 -55.95		
-33.87   	-159.00   	 80.77   	1088.50		 49.68   	 -30.52		
-34.79   	-161.74   	 85.13   	1093.59		 49.56   	 -10.17		
-33.87   	-159.91   	 89.50   	1083.41		 49.52   	 -10.17		
-32.65   	-155.33   	 93.83   	1073.24		 49.48   	  -5.09		
-32.65   	-151.67   	 98.13   	1047.81		 49.46(D)	   5.09		
-34.48   	-151.37   	102.32   	1017.29		 49.48   	  35.61		
-37.54   	-155.03   	106.39   	 966.43		 49.62   	  76.30		
-40.59   	-159.61   	110.25   	 900.30		 49.93   	 132.25		
-43.33   	-162.05   	113.86   	 818.92		 50.46   	 198.37		
-45.17   	-159.91   	117.13   	 727.36		 51.25   	 284.84		
-44.86   	-154.42   	120.04   	 625.63		 52.39   	 386.57		
-42.42   	-149.54   	122.54   	 534.08		 53.94   	 488.30		
-39.06   	-147.71   	124.68   	 447.61		 55.89   	 554.42		
-37.23   	-149.54   	126.47   	 386.57		 58.11   	 564.60		
-37.23   	-152.89   	128.02   	 330.62		 60.37   	 539.16		
-37.84   	-154.11   	129.34   	 305.19		 62.52   	 518.82		
-36.62   	-152.28   	130.56   	 289.93		 64.60   	 503.56		
-33.26   	-148.32   	131.72   	 295.01		 66.61   	 478.13		
-30.82   	-143.43   	132.90   	 300.10		 68.52   	 457.78		
-31.43   	-139.16   	134.10   	 320.45		 70.36   	 473.04		
-35.40   	-135.19   	135.38   	 325.53		 72.25   	 488.30		
-40.28   	-131.53   	136.68   	 335.71		 74.20   	 503.56		
-43.33   	-129.09   	138.03   	 325.53		 76.22   	 483.21		
-43.33   	-128.17   	139.33   	 315.36		 78.15   	 493.39		
-40.59   	-127.26   	140.59   	 279.75		 80.12   	 508.65		
-38.15   	-124.21   	141.71   	 244.15		 82.16   	 513.73		
-38.15   	-118.10   	142.69   	 193.29		 84.21   	 513.73		
-42.42   	-109.56   	143.46   	 147.51		 86.27   	 498.47		
-49.44   	-101.62   	144.05   	  91.56		 88.26   	 478.13		
-54.32   	-96.74   	144.41   	  55.95		 90.17   	 493.39		
-54.63   	-93.99   	144.64   	  15.26		 92.15   	 467.95		
-49.74   	-90.03   	144.70(S)	 -15.26		 94.02   	 447.61		
-43.33   	-83.92   	144.64   	 -30.52		 95.81   	 467.95		
-40.28   	-76.60   	144.52   	 -40.69		 97.68   	 417.09		
-43.33   	-71.41   	144.35   	 -45.78		 99.35   	 345.88		
-50.66   	-69.58   	144.17   	 -55.95		100.73   	 335.71		
-58.90   	-69.27   	143.95   	 -61.04		102.07   	 330.62		
-64.70   	-68.05   	143.70   	 -66.12		103.40   	 300.10		
-66.22   	-63.78   	143.44   	 -81.38		104.60   	 264.50		
-64.39   	-58.29   	143.11   	-101.73		105.66   	 244.15		
-60.12   	-54.02   	142.71   	-122.07		106.63   	 218.72		
-55.24   	-51.88   	142.22   	-142.42		107.51   	 193.29		
-52.19   	-50.35   	141.65   	-172.94		108.28   	 167.85		
-52.49   	-47.61   	140.96   	-193.29		108.95   	 147.51		
-56.76   	-42.42   	140.18   	-218.72		109.54   	 142.42		
-62.87   	-36.01   	139.31   	-239.06		110.11   	 122.07		
-66.53   	-30.82   	138.35   	-264.50		110.60   	  61.04		
-64.39   	-27.47   	137.29   	-279.75		110.84   	  45.78		
-57.37   	-25.63   	136.17   	-300.10		111.03   	  61.04		
-49.44   	-23.50   	134.97   	-315.36		111.27   	  40.69		
-43.95   	-19.53   	133.71   	-340.79		111.43(S)	   0.00		
-38.76   	-14.95   	132.35   	-366.22		111.43   	 -25.43		
-29.60   	-10.38   	130.88   	-386.57		111.33   	 -35.61		
-16.48   	 -6.71   	129.34   	-417.09		111.19   	 -35.61		
 -3.66   	 -4.88   	127.67   	-437.43		111.05   	 -45.78		
  3.05   	 -4.58   	125.92   	-462.87		110.86   	 -86.47		
  2.75   	 -5.19   	124.07   	-483.21		110.52   	-111.90		
 -0.31   	 -6.10   	122.14   	-513.73		110.07   	-116.99		
 -0.31   	 -6.41   	120.08   	-528.99		109.60   	-116.99		
  4.27   	 -5.19   	117.96   	-544.25		109.13   	-132.25		
 10.99   	 -2.14   	115.79   	-559.51		108.61   	-152.59		
 14.34   	  2.75   	113.55   	-564.60		108.00   	-172.94		
 12.82   	  7.63   	111.29   	-584.94		107.30   	-193.29		
  7.63   	  9.77   	108.95   	-590.03		106.53   	-198.37		
  2.14   	  9.16   	106.59   	-610.37		105.74   	-213.63		
  0.00   	  5.80   	104.15   	-630.72		104.88   	-223.80		
  2.14   	  1.53   	101.63   	-656.15		103.99   	-239.06		
  7.32   	 -0.92   	 99.00   	-696.84		103.03   	-254.32		
 11.29   	 -1.83   	 96.22   	-732.45		102.01   	-264.50		
 10.99   	 -2.44   	 93.29   	-778.23		100.96   	-269.58		
  7.02   	 -3.36   	 90.17   	-824.00		 99.88   	-274.67		
  2.75   	 -3.97   	 86.88   	-859.61		 98.78   	-284.84		
  1.83   	 -3.05   	 83.44   	-900.30		 97.64   	-289.93		
  3.97   	 -0.31   	 79.84   	-925.73		 96.48   	-295.01		
  7.32   	  3.36   	 76.13   	-940.99		 95.30   	-300.10		
  8.85   	  4.58   	 72.37   	-946.08		 94.10   	-305.19		
  8.85   	  2.14   	 68.59   	-935.91		 92.88   	-295.01		
  8.24   	 -2.44   	 64.84   	-920.65		 91.70   	-310.27		
  7.02   	 -7.02   	 61.16   	-895.22		 90.46   	-305.19		
  4.27   	 -9.46   	 57.58   	-854.52		 89.24   	-289.93		
 -0.31   	 -9.77   	 54.16   	-813.83		 88.08   	-274.67		
 -4.88   	 -9.46   	 50.91   	-768.05		 86.98   	-254.32		
 -7.02   	-10.99   	 47.83   	-727.36		 85.96   	-228.89		
 -6.10   	-14.95   	 44.92   	-681.58		 85.05   	-203.46		
 -4.88   	-20.75   	 42.20   	-640.89		 84.23   	-193.29		
 -5.80   	-25.63   	 39.63   	-605.29		 83.46   	-193.29		
 -7.63   	-26.86   	 37.21   	-574.77		 82.69   	-208.54		
 -6.41   	-23.50   	 34.91   	-549.34		 81.85   	-213.63		
 -0.31   	-17.09   	 32.72   	-528.99		 81.00   	-198.37		
  8.85   	-12.51   	 30.60   	-508.65		 80.20   	-188.20		
 14.95   	-13.12   	 28.57   	-498.47		 79.45   	-172.94		
 12.82   	-18.31   	 26.57   	-478.13		 78.76   	-183.11		
  4.27   	-24.41   	 24.66   	-457.78		 78.03   	-188.20		
 -4.88   	-27.16   	 22.83   	-432.35		 77.27   	-203.46		
 -9.46   	-25.33   	 21.10   	-396.74		 76.46   	-157.68		
 -6.71   	-21.36   	 19.51   	-356.05		 75.83   	 -76.30		
 -0.92   	-17.09   	 18.09   	-315.36		 75.52   	-127.16		
  3.36   	-14.95   	 16.83   	-269.58		 75.01   	-203.46		
  4.27   	-14.65   	 15.75   	-218.72		 74.20   	-183.11		
  3.36   	-15.26   	 14.87   	-172.94		 73.47   	-122.07		
  2.75   	-15.26   	 14.18   	-132.25		 72.98   	-106.82		
  3.05   	-13.12   	 13.65   	 -96.64		 72.55   	-111.90		
  3.36   	 -9.77   	 13.27   	 -76.30		 72.11   	-116.99		
  2.44   	 -6.41   	 12.96   	 -61.04		 71.64   	-122.07		
  0.00   	 -6.41   	 12.72   	 -55.95		 71.15   	-106.82		
 -0.92   	 -9.16   	 12.49   	 -50.86		 70.72   	 -91.56		
 -0.31   	-12.82   	 12.29   	 -55.95		 70.36   	 -91.56		
  1.22   	-15.26   	 12.07   	 -66.12		 69.99   	 -86.47		
  2.14   	-15.56   	 11.80   	 -66.12		 69.64   	 -81.38		
  2.14   	-14.95   	 11.54   	 -76.30		 69.32   	 -81.38		
  2.44   	-14.65   	 11.23   	 -71.21		 68.99   	 -76.30		
  3.97   	-14.65   	 10.95   	 -66.12		 68.69   	 -76.30		
  6.71   	-13.12   	 10.68   	 -61.04		 68.38   	 -76.30		
  8.54   	 -9.77   	 10.44   	 -50.86		 68.08   	 -76.30		
  7.02   	 -6.41   	 10.23   	 -35.61		 67.77   	 -71.21		
  2.14   	 -4.88   	 10.09   	 -20.35		 67.49   	 -66.12		
 -3.66   	 -5.80   	 10.01   	  -5.09		 67.22   	 -66.12		
 -8.24   	 -7.93   	  9.99(D)	  10.17		 66.96   	 -61.04		
 -9.46   	 -8.85   	 10.03   	  15.26		 66.71   	 -61.04		
 -8.54   	 -8.24   	 10.09   	  25.43		 66.47   	 -55.95		
 -6.41   	 -7.63   	 10.19   	  25.43		 66.25   	 -50.86		
 -3.36   	 -7.93   	 10.29   	  25.43		 66.04   	 -55.95		
  0.92   	 -9.77   	 10.40   	  25.43		 65.82   	 -61.04		
  5.80   	-11.90   	 10.50   	  20.35		 65.57   	 -55.95		
  9.77   	-13.73   	 10.58   	  20.35		 65.35   	 -50.86		
 10.07   	-14.95   	 10.66   	  10.17		 65.15   	 -55.95		
  5.80   	-15.56   	 10.70   	  10.17		 64.92   	 -61.04		
  0.00   	-15.87   	 10.74   	  10.17		 64.68   	 -55.95		
 -4.27   	-15.56   	 10.78   	   5.09		 64.46   	 -50.86		
 -5.80   	-13.73   	 10.80   	   5.09		 64.25   	 -45.78		
 -6.10   	-11.90   	 10.82   	   5.09		 64.07   	 -50.86		
 -7.63   	-12.51   	 10.84   	  10.17		 63.87   	 -40.69		
-10.68   	-15.87   	 10.89   	  15.26		 63.70   	 -35.61		
-11.60   	-20.75   	 10.95   	  20.35		 63.56   	 -25.43		
 -7.93   	-24.11   	 11.03   	  25.43		 63.46   	 -45.78		
 -0.31   	-24.72   	 11.13   	  25.43		 63.28   	 -50.86		
  7.02   	-23.50   	 11.23   	  30.52		 63.07   	 -45.78		
  9.77   	-21.67   	 11.35   	  30.52		 62.89   	 -45.78		
  6.71   	-19.84   	 11.48   	  35.61		 62.71   	 -55.95		
  1.83   	-16.78   	 11.62   	  25.43		 62.48   	 -66.12		
 -2.14   	-12.21   	 11.72   	  30.52		 62.22   	 -55.95		
 -3.66   	 -8.24   	 11.84   	  25.43		 61.99   	 -35.61		
 -3.97   	 -8.24   	 11.94   	  20.35		 61.85   	 -15.26		
 -3.66   	-12.82   	 12.02   	  20.35		 61.79   	 -25.43		
 -4.27   	-19.53   	 12.11   	  20.35		 61.69   	 -40.69		
 -6.10   	-23.80   	 12.19   	  10.17		 61.53   	 -55.95		
 -8.54   	-22.58   	 12.23   	  15.26		 61.30   	 -50.86		
-10.99   	-17.70   	 12.29   	  10.17		 61.10   	 -35.61		
-11.90   	-13.43   	 12.33   	   5.09		 60.96   	 -10.17		
 -9.16   	-11.60   	 12.35   	   5.09		 60.92   	 -10.17		
 -2.44   	-12.21   	 12.37   	   5.09		 60.87   	 -25.43		
  5.49   	-13.12   	 12.39   	   5.09		 60.77   	 -45.78		
 10.99   	-13.12   	 12.41   	   0.00		 60.59   	 -50.86		
  9.77   	-12.51   	 12.41   	   0.00		 60.39   	 -45.78		
  2.75   	-12.51   	 12.41   	   5.09		 60.20   	 -40.69		
 -4.88   	-12.82   	 12.43   	  -5.09		 60.04   	 -40.69		
 -7.93   	-11.90   	 12.41   	   0.00		 59.88   	 -25.43		
 -3.97   	 -8.54   	 12.41   	   0.00		 59.78   	 -25.43		
  3.97   	 -4.88   	 12.41   	   0.00		 59.67   	 -30.52		
  9.16   	 -3.05   	 12.41   	   0.00		 59.55   	 -25.43		
  7.02   	 -5.80   	 12.41   	   5.09		 59.45   	 -25.43		
 -1.83   	-12.21   	 12.43   	   5.09		 59.35   	 -25.43		
-11.29   	-18.92   	 12.45   	   5.09		 59.25   	 -10.17		
-14.65   	-22.89   	 12.47   	  10.17		 59.21   	   0.00		
 -9.46   	-22.89   	 12.51   	  10.17		 59.21   	  -5.09		
  0.00   	-20.75   	 12.55   	  10.17		 59.19   	 -20.35		
  6.71   	-18.31   	 12.59   	  20.35		 59.10   	 -45.78		
  6.71   	-15.26   	 12.68   	  15.26		 58.92   	 -66.12		
  2.14   	-10.99   	 12.74   	  15.26		 58.66   	 -71.21		
 -0.31   	 -4.58   	 12.80   	  20.35		 58.37   	 -40.69		
  2.14   	  3.97   	 12.88   	  15.26		 58.21   	  -5.09		
  7.32   	 14.34   	 12.94   	  20.35		 58.19   	   0.00		
 10.07   	 25.94   	 13.02   	  15.26		 58.19   	 -15.26		
  7.93   	 39.37   	 13.08   	  15.26		 58.13   	 -50.86		
  4.27   	 54.93   	 13.14   	  15.26		 57.92   	 -71.21		
  4.27   	 69.89   	 13.20   	  15.26		 57.64   	 -66.12		
 10.68   	 81.18   	 13.27   	  10.17		 57.38   	 -35.61		
 20.14   	 85.75   	 13.31   	  10.17		 57.23   	 -15.26		
 27.16   	 84.23   	 13.35   	   5.09		 57.17   	 -30.52		
 27.77   	 81.18   	 13.37   	   5.09		 57.05   	 -81.38		
 22.89   	 82.70   	 13.39   	   0.00		 56.72   	-101.73		
 16.17   	 92.16   	 13.39   	   5.09		 56.32   	 -61.04		
 12.51   	108.34   	 13.41   	   0.00		 56.07   	 -15.26		
 14.34   	126.65   	 13.41   	   0.00		 56.01   	 -25.43		
 20.75   	141.60   	 13.41   	   0.00		 55.91   	 -45.78		
 26.86   	149.54   	 13.41   	   0.00		 55.73   	 -66.12		
 30.21   	151.06   	 13.41   	   0.00		 55.46   	 -55.95		
 32.04   	150.15   	 13.41   	   5.09		 55.24   	 -35.61		
 35.71   	151.37   	 13.43   	   0.00		 55.10   	 -30.52		
 42.42   	156.25   	 13.43   	   5.09		 54.97   	 -40.69		
 50.05   	162.96   	 13.45   	   5.09		 54.81   	 -45.78		
 52.80   	165.71   	 13.47   	   0.00		 54.63   	 -30.52		
 48.52   	159.61   	 13.47   	   5.09		 54.51   	 -20.35		
 39.37   	143.43   	 13.49   	   0.00		 54.43   	 -40.69		
 29.60   	119.93   	 13.49   	   0.00		 54.26   	 -55.95		
 21.36   	 92.47   	 13.49   	   0.00		 54.04   	 -50.86		
 13.73   	 64.09   	 13.49   	   0.00		 53.83   	 -25.43		
  6.10   	 36.93   	 13.49   	   5.09		 53.73   	  -5.09		
 -0.92   	 12.51   	 13.51   	   5.09		 53.71   	  -5.09		
 -5.19   	 -7.63   	 13.53   	   5.09		 53.69   	 -30.52		
 -4.88   	-23.80   	 13.55   	  15.26		 53.57   	 -40.69		
 -1.53   	-36.32   	 13.61   	  20.35		 53.41   	 -30.52		
  2.44   	-46.08   	 13.69   	  25.43		 53.29   	 -30.52		
  3.97   	-52.49   	 13.79   	  30.52		 53.16   	 -15.26		
  2.14   	-56.46   	 13.92   	  35.61		 53.10   	 -10.17		
 -1.53   	-59.20   	 14.06   	  45.78		 53.06   	 -10.17		
 -5.49   	-61.34   	 14.24   	  45.78		 53.02   	 -10.17		
 -7.93   	-63.78   	 14.43   	  50.86		 52.98   	  -5.09		
 -8.85   	-65.61   	 14.63   	  55.95		 52.96   	 -10.17		
 -8.85   	-67.14   	 14.85   	  55.95		 52.92   	 -25.43		
-10.07   	-69.89   	 15.08   	  50.86		 52.82   	 -25.43		
-14.04   	-75.38   	 15.28   	  50.86		 52.72   	 -25.43		
-19.53   	-85.45   	 15.48   	  45.78		 52.61   	 -25.43		
-23.50   	-98.27   	 15.67   	  35.61		 52.51   	 -25.43		
-25.63   	-109.25   	 15.81   	  35.61		 52.41   	 -20.35		
-26.25   	-109.86   	 15.95   	  30.52		 52.33   	 -25.43		
-25.33   	-88.81   	 16.07   	  20.35		 52.23   	 -15.26		
-18.01   	-30.82   	 16.15   	  15.26		 52.17   	 -25.43		
  7.02   	 83.62   	 16.22   	  20.35		 52.06   	 -25.43		
 62.26   	273.44   	 16.30   	  15.26		 51.96   	 -25.43		
151.98   	546.26   	 16.36   	  15.26		 51.86   	 -25.43		
263.67   	874.94   	 16.42   	  25.43		 51.76   	 -20.35		
368.04   	1172.49   	 16.52   	  81.38		 51.68   	 -50.86		
425.42   	1228.33(R)	 16.85(E)	  61.04		 51.47   	 -30.52		
359.80   	898.74   	 17.09   	  71.21		 51.35   	 -35.61		
260.62   	438.23   	 17.38   	  91.56		 51.21   	 -25.43		
167.85   	 13.12   	 17.74   	 106.82		 51.11   	 -30.52		
107.73   	-247.80   	 18.17   	 122.07		 50.99   	 -20.35		
 79.96   	-317.08   	 18.66   	 137.33		 50.91   	 -30.52		
 65.31   	-255.13   	 19.21   	 152.59		 50.78   	 -25.43		
 43.33   	-153.81   	 19.82   	 178.03		 50.68   	 -20.35		
  9.77   	-83.92   	 20.53   	 193.29		 50.60   	 -20.35		
-24.11   	-66.53   	 21.30   	 223.80		 50.52   	 -25.43		
-43.95   	-86.36   	 22.20   	 264.50		 50.42   	 -25.43		
-45.47   	-116.58   	 23.26   	 315.36		 50.32   	 -20.35		
-36.01   	-140.99   	 24.52   	 376.40		 50.23   	 -20.35		
-27.16   	-153.20   	 26.02   	 452.69		 50.15   	 -30.52		
-24.11   	-155.33   	 27.83   	 534.08		 50.03   	 -15.26		
-25.94   	-153.50   	 29.97   	 620.55		 49.97   	 -10.17		
-28.99   	-151.98   	 32.45   	 717.19		 49.93   	 -25.43		
-31.13   	-151.98   	 35.32   	 798.57		 49.83   	 -20.35		
-32.65   	-153.20   	 38.51   	 879.96		 49.75   	 -20.35		
-35.40   	-155.33   	 42.03   	 940.99		 49.66   	 -15.26		
-39.06   	-157.78   	 45.80   	 991.86		 49.60   	 -20.35		
-41.50   	-159.30   	 49.77   	1027.46		 49.52   	 -20.35		
-40.59   	-159.00   	 53.88   	1047.81		 49.44   	 -25.43		
-36.01   	-157.17   	 58.07   	1068.15		 49.34   	 -40.69		
-29.60   	-155.03   	 62.34   	1068.15		 49.18   	 -30.52		
-25.02   	-153.50   	 66.61   	1078.33		 49.05   	 -30.52		
-25.02   	-154.72   	 70.93   	1078.33		 48.93   	 -35.61		
-28.99   	-157.47   	 75.24   	1083.41		 48.79   	 -35.61		
-35.10   	-161.13   	 79.57   	1083.41		 48.65   	 -25.43		
-39.67   	-163.88   	 83.91   	1088.50		 48.55   	 -10.17		
-40.28   	-165.41   	 88.26   	1088.50		 48.50(D)	   0.00		
-38.15   	-165.41   	 92.61   	1083.41		 48.50   	  10.17		
-36.32   	-165.71   	 96.95   	1063.07		 48.55   	  10.17		
-37.23   	-166.63   	101.20   	1027.46		 48.59   	  35.61		
-40.89   	-166.02   	105.31   	 981.68		 48.73   	  81.38		
-44.25   	-163.27   	109.24   	 910.47		 49.05   	 111.90		
-44.56   	-158.39   	112.88   	 824.00		 49.50   	 208.54		
-42.11   	-154.72   	116.17   	 727.36		 50.34   	 325.53		
-39.98   	-155.64   	119.08   	 615.46		 51.64   	 315.36		
-40.89   	-160.83   	121.55   	 518.82		 52.90   	 361.14		
-44.25   	-166.02   	123.62   	 427.26		 54.34   	 488.30		
-47.30   	-166.32   	125.33   	 366.22		 56.30   	 493.39		
-47.91   	-159.91   	126.80   	 320.45		 58.27   	 569.68		
-45.78   	-149.84   	128.08   	 305.19		 60.55   	 712.10		
-43.33   	-141.91   	129.30   	 310.27		 63.40   	 661.24		
-42.42   	-139.77   	130.54   	 325.53		 66.04   	 437.43		
-42.72   	-142.21   	131.84   	 340.79		 67.79   	 289.93		
-43.03   	-146.48   	133.20   	 356.05		 68.95   	 376.40		
-41.50   	-148.62   	134.63   	 366.22		 70.46   	 574.77		
-38.45   	-146.48   	136.09   	 356.05		 72.76   	 635.81		
-36.01   	-141.60   	137.52   	 330.62		 75.30   	 503.56		
-36.32   	-135.50   	138.84   	 300.10		 77.31   	 412.00		
-39.67   	-128.78   	140.04   	 254.32		 78.96   	 447.61		
-43.03   	-121.46   	141.06   	 213.63		 80.75   	 513.73		
-42.72   	-114.44   	141.91   	 172.94		 82.81   	 528.99		
-38.15   	-108.34   	142.60   	 132.25		 84.92   	 523.90		
-32.35   	-104.06   	143.13   	 101.73		 87.02   	 483.21		
-30.82   	-101.62   	143.54   	  71.21		 88.95   	 437.43		
-36.62   	-99.18   	143.82   	  50.86		 90.70   	 442.52		
-46.69   	-94.30   	144.03   	  35.61		 92.47   	 498.47		
-55.24   	-86.98   	144.17   	  15.26		 94.47   	 488.30		
-59.20   	-79.04   	144.23(S)	  -5.09		 96.42   	 412.00		
-59.20   	-73.24   	144.21   	 -15.26		 98.07   	 340.79		
-57.98   	-69.89   	144.15   	 -40.69		 99.43   	 315.36		
-57.37   	-68.05   	143.99   	 -61.04		100.69   	 330.62		
-57.07   	-65.92   	143.74   	 -81.38		102.01   	 350.97		
-56.46   	-61.65   	143.42   	-106.82		103.42   	 325.53		
-56.46   	-55.54   	142.99   	-127.16		104.72   	 264.50		
-57.07   	-49.13   	142.48   	-152.59		105.78   	 218.72		
-56.76   	-43.64   	141.87   	-178.03		106.65   	 208.54		
-53.71   	-39.06   	141.16   	-193.29		107.49   	 198.37		
-50.05   	-35.10   	140.39   	-208.54		108.28   	 167.85		
-49.74   	-30.52   	139.55   	-228.89		108.95   	 116.99		
-54.32   	-25.02   	138.64   	-249.24		109.42   	  91.56		
-61.34   	-19.53   	137.64   	-259.41		109.79   	 132.25		
-64.09   	-15.56   	136.60   	-284.84		110.31   	 127.16		
-58.29   	-14.65   	135.46   	-295.01		110.82   	  71.21		
-45.17   	-16.48   	134.28   	-320.45		111.11   	  35.61		
-29.30   	-18.31   	133.00   	-340.79		111.25   	   5.09		
-15.87   	-17.09   	131.64   	-361.14		111.27(S)	 -35.61		
 -6.71   	-11.90   	130.19   	-386.57		111.13   	 -55.95		
 -1.53   	 -4.58   	128.65   	-412.00		110.90   	 -45.78		
 -0.61   	  1.53   	127.00   	-437.43		110.72   	 -40.69		
 -2.14   	  3.97   	125.25   	-457.78		110.56   	 -81.38		
 -3.36   	  2.44   	123.42   	-478.13		110.23   	-122.07		
 -1.53   	 -0.61   	121.51   	-503.56		109.75   	-132.25		
  3.66   	 -2.75   	119.49   	-518.82		109.22   	-127.16		
 10.07   	 -3.05   	117.42   	-528.99		108.71   	-132.25		
 14.04   	 -0.92   	115.30   	-544.25		108.18   	-142.42		
 15.26   	  1.83   	113.12   	-554.42		107.61   	-188.20		
 15.56   	  4.58   	110.90   	-564.60		106.86   	-218.72		
 16.17   	  6.41   	108.65   	-574.77		105.98   	-213.63		
 16.17   	  7.63   	106.35   	-579.86		105.13   	-188.20		
 15.56   	  9.16   	104.03   	-600.20		104.37   	-178.03		
 13.73   	 10.68   	101.63   	-620.55		103.66   	-198.37		
 13.12   	 10.68   	 99.15   	-645.98		102.87   	-239.06		
 14.34   	  7.93   	 96.56   	-686.67		101.91   	-269.58		
 15.56   	  2.44   	 93.81   	-722.28		100.83   	-279.75		
 14.95   	 -3.66   	 90.93   	-768.05		 99.71   	-279.75		
 12.21   	 -6.71   	 87.85   	-808.75		 98.60   	-289.93		
 10.38   	 -5.80   	 84.62   	-849.44		 97.44   	-289.93		
 10.68   	 -1.83   	 81.22   	-879.96		 96.28   	-269.58		
 10.99   	  2.14   	 77.70   	-910.47		 95.20   	-249.24		
  8.54   	  3.66   	 74.06   	-920.65		 94.20   	-284.84		
  3.66   	  2.44   	 70.38   	-930.82		 93.06   	-320.45		
  0.00   	  0.00   	 66.65   	-920.65		 91.78   	-305.19		
  2.44   	 -2.14   	 62.97   	-900.30		 90.56   	-300.10		
 10.68   	 -3.05   	 59.37   	-869.78		 89.36   	-295.01		
 18.62   	 -3.97   	 55.89   	-839.26		 88.18   	-274.67		
 19.53   	 -6.71   	 52.53   	-798.57		 87.08   	-264.50		
 12.51   	-10.99   	 49.34   	-747.71		 86.02   	-239.06		
  3.66   	-15.26   	 46.35   	-701.93		 85.07   	-203.46		
 -0.92   	-16.17   	 43.54   	-661.24		 84.25   	-183.11		
  0.92   	-14.04   	 40.90   	-610.37		 83.52   	-188.20		
  4.27   	 -9.77   	 38.45   	-574.77		 82.77   	-208.54		
  4.88   	 -6.71   	 36.15   	-534.08		 81.93   	-213.63		
  2.44   	 -5.80   	 34.02   	-513.73		 81.08   	-183.11		
  1.22   	 -7.32   	 31.96   	-488.30		 80.35   	-167.85		
  3.36   	 -9.77   	 30.01   	-478.13		 79.67   	-172.94		
  6.71   	-12.82   	 28.10   	-457.78		 78.98   	-183.11		
  7.63   	-15.87   	 26.27   	-447.61		 78.25   	-193.29		
  4.27   	-18.31   	 24.48   	-432.35		 77.48   	-178.03		
  0.00   	-19.23   	 22.75   	-412.00		 76.76   	-167.85		
 -1.53   	-18.62   	 21.10   	-381.48		 76.09   	-162.77		
  1.22   	-17.09   	 19.57   	-350.97		 75.44   	-152.59		
  5.19   	-16.48   	 18.17   	-310.27		 74.83   	-157.68		
  7.32   	-17.40   	 16.93   	-264.50		 74.20   	-152.59		
  6.41   	-19.23   	 15.87   	-218.72		 73.59   	-127.16		
  3.97   	-20.75   	 14.99   	-167.85		 73.08   	 -91.56		
  1.22   	-21.06   	 14.32   	-132.25		 72.72   	-101.73		
 -0.61   	-19.53   	 13.79   	 -91.56		 72.31   	-178.03		
 -1.53   	-17.70   	 13.43   	 -66.12		 71.60   	-116.99		
 -2.14   	-16.17   	 13.16   	 -50.86		 71.13   	  -5.09		
 -1.83   	-15.56   	 12.96   	 -40.69		 71.11   	 -66.12		
 -1.22   	-15.26   	 12.80   	 -45.78		 70.84   	-147.51		
 -1.22   	-15.87   	 12.61   	 -45.78		 70.25   	-137.33		
 -0.92   	-16.78   	 12.43   	 -55.95		 69.70   	-101.73		
  1.22   	-18.01   	 12.21   	 -61.04		 69.30   	 -55.95		
  3.97   	-18.62   	 11.96   	 -71.21		 69.07   	 -45.78		
  7.63   	-18.01   	 11.68   	 -71.21		 68.89   	 -61.04		
 10.07   	-14.95   	 11.39   	 -66.12		 68.65   	 -96.64		
  9.46   	-10.99   	 11.13   	 -55.95		 68.26   	-122.07		
  6.10   	 -8.24   	 10.91   	 -40.69		 67.77   	-111.90		
  2.14   	 -8.24   	 10.74   	 -30.52		 67.32   	 -71.21		
  0.31   	-10.38   	 10.62   	 -15.26		 67.04   	 -55.95		
  2.14   	-12.21   	 10.56(D)	   0.00		 66.82   	 -40.69		
  7.32   	-11.60   	 10.56   	  15.26		 66.65   	 -50.86		
 12.82   	 -8.24   	 10.62   	  20.35		 66.45   	 -86.47		
 14.65   	 -3.66   	 10.70   	  25.43		 66.10   	 -96.64		
 11.60   	 -1.53   	 10.80   	  30.52		 65.72   	 -66.12		
  6.10   	 -2.75   	 10.93   	  25.43		 65.45   	 -61.04		
  1.53   	 -7.32   	 11.03   	  25.43		 65.21   	 -76.30		
  0.00   	-12.51   	 11.13   	  15.26		 64.90   	 -61.04		
