  I     	  II     	  LV     	  LV'		  FA     	  FA'		
-21.67   	 -9.16   	 88.46   	 559.51		 50.21   	 300.10		
-21.06   	 -7.02   	 90.70   	 508.65		 51.41   	 345.88		
-19.84   	 -3.97   	 92.74   	 457.78		 52.80   	 386.57		
-17.40   	 -1.83   	 94.57   	 396.74		 54.34   	 422.18		
-14.04   	 -0.92   	 96.15   	 340.79		 56.03   	 452.69		
-10.99   	 -0.92   	 97.52   	 289.93		 57.84   	 473.04		
 -9.77   	 -0.92   	 98.68   	 254.32		 59.74   	 488.30		
-10.38   	  0.00   	 99.69   	 228.89		 61.69   	 498.47		
-11.90   	  2.14   	100.61   	 223.80		 63.68   	 498.47		
-12.82   	  4.88   	101.51   	 213.63		 65.68   	 503.56		
-12.51   	  6.71   	102.36   	 213.63		 67.69   	 503.56		
-10.99   	  8.24   	103.21   	 203.46		 69.70   	 493.39		
 -8.85   	  9.77   	104.03   	 193.29		 71.68   	 493.39		
 -6.71   	 10.99   	104.80   	 183.11		 73.65   	 478.13		
 -4.58   	 12.82   	105.53   	 172.94		 75.56   	 473.04		
 -2.75   	 15.56   	106.23   	 167.85		 77.46   	 452.69		
 -0.92   	 18.62   	106.90   	 162.77		 79.27   	 442.52		
  0.61   	 22.28   	107.55   	 157.68		 81.04   	 422.18		
  2.14   	 25.94   	108.18   	 147.51		 82.73   	 406.92		
  3.05   	 28.99   	108.77   	 127.16		 84.35   	 386.57		
  3.97   	 30.21   	109.28   	 111.90		 85.90   	 366.22		
  5.80   	 31.13   	109.72   	  86.47		 87.36   	 350.97		
  9.16   	 32.96   	110.07   	  66.12		 88.77   	 325.53		
 14.04   	 37.54   	110.34   	  35.61		 90.07   	 315.36		
 19.84   	 43.33   	110.48   	  15.26		 91.33   	 289.93		
 24.11   	 49.13   	110.54(S)	   0.00		 92.49   	 279.75		
 25.63   	 52.80   	110.54   	  -5.09		 93.61   	 254.32		
 25.33   	 55.24   	110.52   	 -10.17		 94.63   	 244.15		
 26.25   	 57.98   	110.48   	 -10.17		 95.60   	 228.89		
 29.30   	 61.65   	110.44   	  -5.09		 96.52   	 208.54		
 33.87   	 65.92   	110.42   	   0.00		 97.35   	 198.37		
 38.45   	 69.89   	110.42   	   0.00		 98.15   	 188.20		
 42.11   	 73.85   	110.42   	  -5.09		 98.90   	 167.85		
 45.78   	 78.13   	110.40   	  -5.09		 99.57   	 162.77		
 50.35   	 83.31   	110.38   	 -10.17		100.22   	 152.59		
 55.85   	 89.42   	110.34   	 -15.26		100.83   	 137.33		
 61.34   	 95.21   	110.27   	 -25.43		101.38   	 132.25		
 66.22   	100.10   	110.17   	 -40.69		101.91   	 127.16		
 70.50   	103.15   	110.01   	 -55.95		102.42   	 111.90		
 75.38   	104.98   	109.79   	 -81.38		102.87   	 111.90		
 81.18   	106.20   	109.46   	-106.82		103.32   	  96.64		
 87.59   	108.34   	109.03   	-137.33		103.70   	  91.56		
 93.69   	111.08   	108.48   	-152.59		104.07   	  86.47		
 98.57   	114.44   	107.87   	-157.68		104.41   	  71.21		
102.84   	116.88   	107.24   	-152.59		104.70   	  61.04		
108.34   	117.49   	106.63   	-137.33		104.94   	  55.95		
115.36   	117.19   	106.08   	-122.07		105.17   	  40.69		
123.90   	116.88   	105.59   	-106.82		105.33   	  35.61		
132.75   	116.88   	105.17   	-101.73		105.47   	  15.26		
140.69   	115.97   	104.76   	-101.73		105.53   	   5.09		
147.09   	113.22   	104.35   	-111.90		105.55(S)	  -5.09		
152.28   	108.03   	103.91   	-142.42		105.53   	 -20.35		
155.94   	101.32   	103.34   	-172.94		105.45   	 -30.52		
158.08   	 94.30   	102.64   	-208.54		105.33   	 -45.78		
158.39   	 87.59   	101.81   	-249.24		105.15   	 -61.04		
157.17   	 81.18   	100.81   	-274.67		104.90   	 -76.30		
153.81   	 73.85   	 99.71   	-300.10		104.60   	 -86.47		
148.93   	 65.92   	 98.51   	-315.36		104.25   	 -96.64		
141.30   	 57.07   	 97.25   	-320.45		103.87   	-116.99		
131.53   	 48.22   	 95.97   	-325.53		103.40   	-127.16		
119.63   	 40.59   	 94.67   	-315.36		102.89   	-137.33		
106.51   	 34.18   	 93.41   	-315.36		102.34   	-152.59		
 92.77   	 28.38   	 92.15   	-320.45		101.73   	-167.85		
 79.35   	 22.58   	 90.86   	-335.71		101.06   	-178.03		
 66.83   	 16.17   	 89.52   	-356.05		100.35   	-193.29		
 54.93   	  8.54   	 88.10   	-391.66		 99.57   	-203.46		
 43.95   	  0.31   	 86.53   	-452.69		 98.76   	-208.54		
 33.57   	 -7.93   	 84.72   	-518.82		 97.92   	-223.80		
 24.11   	-14.95   	 82.64   	-595.11		 97.03   	-223.80		
 15.56   	-19.53   	 80.26   	-661.24		 96.13   	-233.98		
  8.54   	-21.36   	 77.62   	-727.36		 95.20   	-233.98		
  2.14   	-21.06   	 74.71   	-773.14		 94.26   	-228.89		
 -3.97   	-20.75   	 71.62   	-798.57		 93.35   	-228.89		
 -9.77   	-21.06   	 68.42   	-808.75		 92.43   	-223.80		
-15.87   	-23.19   	 65.19   	-798.57		 91.54   	-213.63		
-22.28   	-26.55   	 61.99   	-773.14		 90.68   	-203.46		
-28.38   	-30.21   	 58.90   	-747.71		 89.87   	-193.29		
-32.65   	-32.65   	 55.91   	-707.02		 89.09   	-188.20		
-34.79   	-33.57   	 53.08   	-681.58		 88.34   	-183.11		
-35.10   	-32.35   	 50.36   	-661.24		 87.61   	-167.85		
-34.18   	-29.91   	 47.71   	-640.89		 86.94   	-167.85		
-33.57   	-28.08   	 45.15   	-630.72		 86.27   	-157.68		
-33.87   	-27.47   	 42.62   	-625.63		 85.64   	-147.51		
-34.48   	-28.69   	 40.12   	-620.55		 85.05   	-142.42		
-34.48   	-30.52   	 37.64   	-620.55		 84.48   	-137.33		
-33.87   	-31.74   	 35.16   	-610.37		 83.93   	-132.25		
-33.87   	-32.65   	 32.72   	-590.03		 83.40   	-127.16		
-34.48   	-32.96   	 30.36   	-569.68		 82.89   	-122.07		
-35.71   	-33.26   	 28.08   	-544.25		 82.40   	-116.99		
-36.93   	-32.96   	 25.90   	-503.56		 81.93   	-116.99		
-37.54   	-31.74   	 23.89   	-462.87		 81.46   	-106.82		
-36.32   	-29.91   	 22.03   	-422.18		 81.04   	-111.90		
-34.48   	-28.69   	 20.35   	-371.31		 80.59   	-101.73		
-32.96   	-29.30   	 18.86   	-330.62		 80.18   	-101.73		
-32.96   	-31.43   	 17.54   	-284.84		 79.78   	-101.73		
-34.18   	-33.57   	 16.40   	-249.24		 79.37   	 -91.56		
-35.71   	-34.18   	 15.40   	-223.80		 79.00   	 -96.64		
-36.01   	-32.65   	 14.51   	-198.37		 78.62   	 -91.56		
-34.48   	-30.52   	 13.71   	-193.29		 78.25   	 -91.56		
-32.35   	-28.99   	 12.94   	-183.11		 77.88   	 -86.47		
-31.13   	-28.99   	 12.21   	-178.03		 77.54   	 -91.56		
-31.43   	-29.30   	 11.50   	-167.85		 77.17   	 -86.47		
-32.96   	-28.99   	 10.82   	-162.77		 76.83   	 -81.38		
-34.18   	-28.08   	 10.17   	-147.51		 76.50   	 -86.47		
-34.79   	-27.47   	  9.58   	-132.25		 76.15   	 -81.38		
-34.18   	-27.47   	  9.05   	-111.90		 75.83   	 -76.30		
-32.65   	-28.38   	  8.61   	 -96.64		 75.52   	 -76.30		
-31.43   	-29.60   	  8.22   	 -81.38		 75.22   	 -76.30		
-31.13   	-30.21   	  7.89   	 -66.12		 74.91   	 -71.21		
-32.35   	-29.91   	  7.63   	 -55.95		 74.63   	 -71.21		
-34.48   	-28.69   	  7.41   	 -40.69		 74.34   	 -66.12		
-36.32   	-26.86   	  7.24   	 -30.52		 74.08   	 -66.12		
-37.23   	-25.33   	  7.12   	 -25.43		 73.81   	 -61.04		
-37.23   	-25.33   	  7.02   	 -20.35		 73.57   	 -61.04		
-37.54   	-26.25   	  6.94   	 -15.26		 73.33   	 -61.04		
-38.15   	-27.47   	  6.88   	 -20.35		 73.08   	 -61.04		
-39.67   	-27.77   	  6.80   	 -15.26		 72.84   	 -61.04		
-40.89   	-27.47   	  6.73   	 -20.35		 72.59   	 -55.95		
-41.81   	-27.77   	  6.65   	 -20.35		 72.37   	 -61.04		
-42.42   	-28.69   	  6.57   	 -20.35		 72.13   	 -55.95		
-43.33   	-30.52   	  6.49   	 -20.35		 71.90   	 -55.95		
-44.56   	-31.74   	  6.41   	 -20.35		 71.68   	 -61.04		
-44.86   	-31.13   	  6.33   	 -15.26		 71.43   	 -55.95		
-44.25   	-29.30   	  6.27   	 -15.26		 71.21   	 -55.95		
-42.72   	-27.77   	  6.21   	 -10.17		 70.99   	 -61.04		
-41.50   	-28.08   	  6.16   	  -5.09		 70.74   	 -55.95		
-41.81   	-30.21   	  6.14   	  -5.09		 70.52   	 -55.95		
-42.42   	-32.04   	  6.12   	   0.00		 70.29   	 -61.04		
-41.81   	-30.52   	  6.12   	   5.09		 70.05   	 -55.95		
-38.76   	-24.72   	  6.14   	   5.09		 69.83   	 -55.95		
-32.96   	-14.34   	  6.16   	   0.00		 69.60   	 -55.95		
-25.94   	 -0.61   	  6.16   	   5.09		 69.38   	 -55.95		
-19.53   	 14.65   	  6.19   	   5.09		 69.16   	 -55.95		
-14.65   	 28.69   	  6.21   	   5.09		 68.93   	 -55.95		
-12.82   	 37.84   	  6.23   	   0.00		 68.71   	 -55.95		
-14.34   	 39.98   	  6.23   	   0.00		 68.48   	 -50.86		
-18.62   	 35.10   	  6.23   	  -5.09		 68.28   	 -55.95		
-24.11   	 27.77   	  6.21   	   0.00		 68.06   	 -55.95		
-28.08   	 23.19   	  6.21   	   0.00		 67.83   	 -50.86		
-28.69   	 26.55   	  6.21   	  -5.09		 67.63   	 -55.95		
-25.02   	 36.01   	  6.19   	  -5.09		 67.41   	 -50.86		
-18.62   	 47.61   	  6.16   	   0.00		 67.20   	 -50.86		
-11.29   	 54.32   	  6.16   	  -5.09		 67.00   	 -55.95		
 -4.58   	 53.10   	  6.14   	  -5.09		 66.77   	 -50.86		
 -0.92   	 45.47   	  6.12   	   0.00		 66.57   	 -50.86		
 -1.53   	 35.40   	  6.12   	  -5.09		 66.37   	 -50.86		
 -7.93   	 24.72   	  6.10   	  -5.09		 66.16   	 -50.86		
-17.70   	 13.12   	  6.08   	  -5.09		 65.96   	 -50.86		
-27.16   	 -1.22   	  6.06   	  -5.09		 65.76   	 -45.78		
-31.74   	-16.78   	  6.04   	  -5.09		 65.57   	 -50.86		
-29.60   	-28.99   	  6.02   	  -5.09		 65.37   	 -50.86		
-21.06   	-31.43   	  6.00   	  -5.09		 65.17   	 -45.78		
 -8.24   	-23.50   	  5.98(D)	   5.09		 64.98   	 -45.78		
  6.10   	 -8.85   	  6.00   	   5.09		 64.80   	 -45.78		
 18.62   	  4.27   	  6.02   	   5.09		 64.62   	 -45.78		
 25.33   	 10.07   	  6.04   	  15.26		 64.44   	 -45.78		
 22.28   	  4.58   	  6.10   	  15.26		 64.25   	 -40.69		
  8.85   	-10.38   	  6.16   	  20.35		 64.09   	 -40.69		
-13.12   	-31.43   	  6.25   	  20.35		 63.93   	 -40.69		
-37.54   	-53.10   	  6.33   	  30.52		 63.76   	 -40.69		
-57.98   	-69.58   	  6.45   	  30.52		 63.60   	 -30.52		
-69.89   	-79.35   	  6.57   	  35.61		 63.48   	 -35.61		
-72.02   	-82.70   	  6.71   	  40.69		 63.34   	 -30.52		
-67.75   	-82.09   	  6.88   	  45.78		 63.21   	 -30.52		
-62.26   	-80.26   	  7.06   	  50.86		 63.09   	 -30.52		
-59.20   	-78.43   	  7.26   	  61.04		 62.97   	 -25.43		
-60.42   	-77.82   	  7.51   	  61.04		 62.87   	 -25.43		
-64.70   	-79.65   	  7.75   	  66.12		 62.77   	 -25.43		
-69.89   	-83.31   	  8.02   	  66.12		 62.67   	 -25.43		
-73.55   	-86.36   	  8.28   	  55.95		 62.56   	 -25.43		
-74.77   	-86.67   	  8.50   	  55.95		 62.46   	 -25.43		
-73.85   	-84.84   	  8.73   	  40.69		 62.36   	 -25.43		
-72.63   	-82.09   	  8.89   	  35.61		 62.26   	 -30.52		
-72.63   	-80.26   	  9.03   	  20.35		 62.14   	 -30.52		
-73.85   	-79.96   	  9.11   	   5.09		 62.01   	 -25.43		
-75.99   	-79.35   	  9.14   	   0.00		 61.91   	 -30.52		
-76.90   	-78.43   	  9.14   	 -15.26		 61.79   	 -30.52		
-75.38   	-76.60   	  9.07   	 -15.26		 61.67   	 -35.61		
-71.72   	-75.07   	  9.01   	 -20.35		 61.53   	 -30.52		
-68.05   	-74.77   	  8.93   	 -20.35		 61.40   	 -35.61		
-65.61   	-75.38   	  8.85   	 -20.35		 61.26   	 -30.52		
-65.00   	-75.99   	  8.77   	 -15.26		 61.14   	 -35.61		
-65.92   	-75.99   	  8.71   	  -5.09		 61.00   	 -35.61		
-66.83   	-72.94   	  8.69   	   0.00		 60.85   	 -35.61		
-68.36   	-66.22   	  8.69   	  10.17		 60.71   	 -35.61		
-73.85   	-53.41   	  8.73   	  15.26		 60.57   	 -35.61		
-86.67   	-32.04   	  8.79   	  25.43		 60.43   	 -40.69		
-105.29   	 -1.53   	  8.89   	  30.52		 60.26   	 -35.61		
-120.24   	 36.62   	  9.01   	  40.69		 60.12   	 -35.61		
-112.30   	 79.35   	  9.18   	  35.61		 59.98   	 -35.61		
-59.81   	122.38   	  9.32   	  45.78		 59.84   	 -40.69		
 48.52   	163.27   	  9.50   	  45.78		 59.67   	 -35.61		
199.89   	197.14   	  9.68   	  50.86		 59.53   	 -35.61		
357.06   	202.64   	  9.89   	  50.86		 59.39   	 -35.61		
472.41   	141.91   	 10.09   	  55.95		 59.25   	 -35.61		
513.00   	 -8.85   	 10.32   	  55.95		 59.10   	 -30.52		
478.21   	-229.80   	 10.54   	  61.04		 58.98   	 -35.61		
396.42   	-454.41   	 10.78   	  66.12		 58.84   	 -30.52		
303.34   	-605.77   	 11.05   	  66.12		 58.72   	 -30.52		
222.17   	-655.21   	 11.31   	  71.21		 58.60   	 -25.43		
157.78   	-646.06   	 11.60   	  76.30		 58.49   	 -30.52		
106.51   	-650.94   	 11.90   	  86.47		 58.37   	 -25.43		
 70.19   	-700.68   	 12.25   	  96.64		 58.27   	 -30.52		
 52.80   	-759.89   	 12.63   	 111.90		 58.15   	 -30.52		
 52.49   	-763.24(R)	 13.08(E)	 137.33		 58.03   	 -25.43		
 58.59   	-675.66   	 13.63   	 162.77		 57.92   	 -30.52		
 57.07   	-519.41   	 14.28   	 203.46		 57.80   	 -35.61		
 39.98   	-352.78   	 15.10   	 244.15		 57.66   	 -30.52		
 11.90   	-223.69   	 16.07   	 305.19		 57.54   	 -30.52		
-16.17   	-146.18   	 17.29   	 361.14		 57.42   	 -35.61		
-35.71   	-109.56   	 18.74   	 427.26		 57.27   	 -40.69		
-44.25   	-93.38   	 20.45   	 503.56		 57.11   	 -35.61		
-46.39   	-83.31   	 22.46   	 569.68		 56.97   	 -40.69		
-47.61   	-72.33   	 24.74   	 635.81		 56.81   	 -40.69		
-50.66   	-59.81   	 27.28   	 707.02		 56.64   	 -40.69		
-54.93   	-48.83   	 30.11   	 768.05		 56.48   	 -40.69		
-58.59   	-42.11   	 33.18   	 824.00		 56.32   	 -40.69		
-59.81   	-38.15   	 36.48   	 879.96		 56.15   	 -35.61		
-59.20   	-33.87   	 40.00   	 915.56		 56.01   	 -35.61		
-58.59   	-28.08   	 43.66   	 951.17		 55.87   	 -30.52		
-59.20   	-21.97   	 47.47   	 961.34		 55.75   	 -30.52		
-59.51   	-17.70   	 51.31   	 956.25		 55.63   	 -20.35		
-58.59   	-16.17   	 55.14   	 930.82		 55.54   	 -25.43		
-55.85   	-15.56   	 58.86   	 885.04		 55.44   	 -15.26		
-52.49   	-14.04   	 62.40   	 824.00		 55.38   	 -15.26		
-50.35   	-12.21   	 65.70   	 742.62		 55.32   	  -5.09		
-50.05   	-10.68   	 68.67   	 671.41		 55.30   	  -5.09		
-50.35   	-10.07   	 71.35   	 600.20		 55.28(D)	   5.09		
-50.05   	-10.38   	 73.75   	 539.16		 55.30   	  15.26		
-47.91   	-10.07   	 75.91   	 498.47		 55.36   	  35.61		
-44.86   	 -8.54   	 77.90   	 473.04		 55.50   	  50.86		
-42.11   	 -4.88   	 79.80   	 473.04		 55.71   	  76.30		
-40.28   	 -1.53   	 81.69   	 478.13		 56.01   	 106.82		
-40.59   	  0.61   	 83.60   	 488.30		 56.44   	 142.42		
-41.81   	  0.61   	 85.55   	 503.56		 57.01   	 178.03		
-43.95   	  0.00   	 87.57   	 503.56		 57.72   	 213.63		
-45.17   	 -0.31   	 89.58   	 498.47		 58.58   	 259.41		
-44.25   	  1.22   	 91.58   	 478.13		 59.61   	 289.93		
-40.89   	  3.66   	 93.49   	 447.61		 60.77   	 325.53		
-36.62   	  5.80   	 95.28   	 412.00		 62.08   	 350.97		
-33.57   	  7.32   	 96.93   	 371.31		 63.48   	 371.31		
-32.65   	  8.54   	 98.41   	 330.62		 64.96   	 386.57		
-32.65   	  9.77   	 99.74   	 295.01		 66.51   	 401.83		
-32.04   	 11.29   	100.92   	 274.67		 68.12   	 412.00		
-29.91   	 12.82   	102.01   	 254.32		 69.77   	 422.18		
-27.16   	 14.04   	103.03   	 244.15		 71.45   	 422.18		
-25.33   	 15.87   	104.01   	 239.06		 73.14   	 422.18		
-24.41   	 17.70   	104.96   	 239.06		 74.83   	 422.18		
-23.50   	 19.23   	105.92   	 233.98		 76.52   	 422.18		
-20.75   	 20.45   	106.86   	 228.89		 78.21   	 422.18		
-16.17   	 20.75   	107.77   	 218.72		 79.90   	 406.92		
-11.29   	 21.36   	108.65   	 198.37		 81.53   	 406.92		
 -7.32   	 22.28   	109.44   	 188.20		 83.15   	 391.66		
 -5.80   	 24.72   	110.19   	 172.94		 84.72   	 386.57		
 -6.41   	 28.08   	110.88   	 152.59		 86.27   	 376.40		
 -7.93   	 32.04   	111.49   	 142.42		 87.77   	 361.14		
 -8.54   	 36.32   	112.06   	 127.16		 89.22   	 350.97		
 -7.32   	 41.20   	112.57   	 122.07		 90.62   	 340.79		
 -3.05   	 45.78   	113.06   	 116.99		 91.98   	 330.62		
  2.44   	 49.44   	113.53   	 106.82		 93.31   	 315.36		
  7.63   	 51.88   	113.96   	 106.82		 94.57   	 300.10		
 10.38   	 54.02   	114.38   	 106.82		 95.77   	 289.93		
 11.90   	 56.46   	114.81   	  96.64		 96.93   	 274.67		
 13.73   	 60.42   	115.20   	  86.47		 98.03   	 259.41		
 17.40   	 66.53   	115.54   	  81.38		 99.06   	 249.24		
 22.89   	 73.24   	115.87   	  66.12		100.06   	 233.98		
 30.21   	 79.35   	116.13   	  61.04		101.00   	 223.80		
 37.84   	 84.23   	116.38   	  45.78		101.89   	 208.54		
 45.17   	 87.89   	116.56   	  40.69		102.73   	 198.37		
 51.88   	 90.94   	116.72   	  35.61		103.52   	 188.20		
 57.37   	 94.91   	116.87   	  30.52		104.27   	 172.94		
 62.26   	 99.18   	116.99   	  40.69		104.96   	 167.85		
 67.14   	101.93   	117.15   	  40.69		105.64   	 157.68		
 72.33   	103.15   	117.31   	  45.78		106.27   	 142.42		
 79.04   	102.84   	117.50   	  40.69		106.84   	 132.25		
 87.28   	102.84   	117.66   	  40.69		107.36   	 127.16		
 96.13   	104.68   	117.82   	  30.52		107.87   	 116.99		
104.06   	106.81   	117.94   	  15.26		108.34   	 106.82		
110.78   	107.42   	118.01(S)	   0.00		108.77   	 101.73		
115.36   	105.59   	118.01   	 -20.35		109.18   	  91.56		
118.71   	101.01   	117.92   	 -30.52		109.54   	  86.47		
122.07   	 96.74   	117.80   	 -45.78		109.89   	  81.38		
126.34   	 93.38   	117.62   	 -50.86		110.21   	  71.21		
131.53   	 91.25   	117.42   	 -61.04		110.50   	  66.12		
135.80   	 88.20   	117.17   	 -66.12		110.76   	  61.04		
138.24   	 82.40   	116.91   	 -66.12		111.01   	  50.86		
138.24   	 74.46   	116.64   	 -71.21		111.21   	  45.78		
136.41   	 65.92   	116.36   	 -71.21		111.39   	  40.69		
133.36   	 57.98   	116.07   	 -81.38		111.56   	  30.52		
128.17   	 51.27   	115.75   	 -91.56		111.68   	  25.43		
120.24   	 43.95   	115.38   	-106.82		111.78   	  15.26		
108.95   	 36.32   	114.95   	-116.99		111.84   	   5.09		
 95.83   	 28.38   	114.49   	-137.33		111.86(S)	  -5.09		
 82.40   	 21.97   	113.94   	-157.68		111.84   	 -10.17		
 69.58   	 16.78   	113.31   	-178.03		111.80   	 -20.35		
 57.37   	 11.60   	112.59   	-203.46		111.72   	 -30.52		
 44.56   	  5.19   	111.78   	-233.98		111.60   	 -45.78		
 31.13   	 -2.75   	110.84   	-264.50		111.41   	 -55.95		
 17.70   	-10.68   	109.79   	-300.10		111.19   	 -61.04		
  4.88   	-17.70   	108.59   	-335.71		110.95   	 -81.38		
 -7.02   	-23.50   	107.24   	-381.48		110.62   	 -86.47		
-16.78   	-28.99   	105.72   	-417.09		110.27   	-101.73		
-24.72   	-34.18   	104.05   	-457.78		109.87   	-122.07		
-30.52   	-38.45   	102.22   	-488.30		109.38   	-132.25		
-34.79   	-41.50   	100.26   	-513.73		108.85   	-147.51		
-37.84   	-43.03   	 98.21   	-549.34		108.26   	-162.77		
-40.59   	-44.25   	 96.01   	-584.94		107.61   	-183.11		
-43.03   	-46.39   	 93.67   	-635.81		106.88   	-198.37		
-45.47   	-48.83   	 91.13   	-707.02		106.08   	-218.72		
-48.22   	-51.57   	 88.30   	-778.23		105.21   	-233.98		
-51.57   	-53.71   	 85.19   	-859.61		104.27   	-244.15		
-54.63   	-54.63   	 81.75   	-935.91		103.30   	-259.41		
-56.76   	-54.32   	 78.01   	-991.86		102.26   	-264.50		
-57.07   	-53.10   	 74.04   	-1032.55		101.20   	-264.50		
-56.15   	-51.27   	 69.91   	-1042.72		100.14   	-264.50		
-54.63   	-50.05   	 65.74   	-1032.55		 99.08   	-259.41		
-54.32   	-49.13   	 61.61   	-991.86		 98.05   	-249.24		
-55.24   	-49.13   	 57.64   	-935.91		 97.05   	-233.98		
-57.07   	-48.83   	 53.90   	-879.96		 96.11   	-228.89		
-58.29   	-47.91   	 50.38   	-808.75		 95.20   	-218.72		
-58.29   	-46.69   	 47.14   	-752.79		 94.32   	-213.63		
-56.15   	-45.17   	 44.13   	-701.93		 93.47   	-198.37		
-53.71   	-44.25   	 41.32   	-661.24		 92.68   	-198.37		
-51.88   	-44.56   	 38.68   	-630.72		 91.88   	-183.11		
-52.19   	-45.47   	 36.15   	-615.46		 91.15   	-183.11		
-54.32   	-46.08   	 33.69   	-600.20		 90.42   	-172.94		
-56.46   	-45.47   	 31.29   	-584.94		 89.72   	-172.94		
-57.68   	-43.95   	 28.95   	-564.60		 89.03   	-162.77		
-57.37   	-42.11   	 26.69   	-539.16		 88.38   	-157.68		
-55.85   	-40.89   	 24.54   	-513.73		 87.75   	-152.59		
-54.32   	-40.28   	 22.48   	-467.95		 87.14   	-147.51		
-53.10   	-39.67   	 20.61   	-427.26		 86.55   	-142.42		
-53.10   	-38.76   	 18.90   	-376.40		 85.98   	-137.33		
-53.41   	-37.54   	 17.40   	-330.62		 85.43   	-132.25		
-54.02   	-36.32   	 16.07   	-279.75		 84.90   	-127.16		
-53.71   	-35.40   	 14.95   	-239.06		 84.39   	-122.07		
-52.80   	-34.79   	 14.00   	-193.29		 83.91   	-122.07		
-51.57   	-34.18   	 13.22   	-167.85		 83.42   	-116.99		
-50.96   	-33.26   	 12.55   	-142.42		 82.95   	-111.90		
-51.57   	-32.65   	 11.98   	-122.07		 82.50   	-106.82		
-53.41   	-32.65   	 11.50   	-111.90		 82.07   	-106.82		
-55.24   	-33.26   	 11.05   	-101.73		 81.65   	-101.73		
-55.85   	-33.57   	 10.64   	 -91.56		 81.24   	 -96.64		
-54.63   	-32.65   	 10.27   	 -86.47		 80.85   	 -96.64		
-52.80   	-30.52   	  9.93   	 -86.47		 80.47   	 -96.64		
-51.57   	-28.38   	  9.58   	 -81.38		 80.08   	 -91.56		
-51.88   	-27.77   	  9.26   	 -76.30		 79.71   	 -86.47		
-52.80   	-29.30   	  8.95   	 -71.21		 79.37   	 -91.56		
-53.41   	-31.43   	  8.67   	 -66.12		 79.00   	 -81.38		
-53.71   	-32.96   	  8.40   	 -61.04		 78.68   	 -86.47		
-53.71   	-32.96   	  8.16   	 -55.95		 78.33   	 -81.38		
-54.02   	-32.35   	  7.93   	 -45.78		 78.01   	 -81.38		
-54.32   	-32.04   	  7.75   	 -45.78		 77.68   	 -81.38		
-54.02   	-33.26   	  7.57   	 -40.69		 77.35   	 -76.30		
-53.41   	-35.40   	  7.41   	 -30.52		 77.05   	 -76.30		
-52.80   	-36.93   	  7.28   	 -30.52		 76.74   	 -76.30		
-53.41   	-37.23   	  7.16   	 -25.43		 76.44   	 -76.30		
-55.54   	-36.93   	  7.06   	 -20.35		 76.13   	 -71.21		
-58.29   	-36.93   	  6.98   	 -20.35		 75.85   	 -76.30		
-59.51   	-37.54   	  6.90   	 -20.35		 75.54   	 -71.21		
-58.59   	-37.84   	  6.82   	 -15.26		 75.26   	 -71.21		
-55.54   	-37.54   	  6.75   	 -10.17		 74.97   	 -71.21		
-52.80   	-36.01   	  6.71   	 -15.26		 74.69   	 -71.21		
-52.19   	-34.79   	  6.65   	 -10.17		 74.40   	 -66.12		
-53.41   	-34.79   	  6.61   	 -10.17		 74.14   	 -71.21		
-55.54   	-35.40   	  6.57   	 -10.17		 73.86   	 -66.12		
-56.76   	-36.01   	  6.53   	  -5.09		 73.59   	 -71.21		
-56.46   	-35.71   	  6.51   	  -5.09		 73.31   	 -66.12		
-55.54   	-34.79   	  6.49   	 -10.17		 73.04   	 -66.12		
-54.93   	-34.18   	  6.45   	   0.00		 72.78   	 -71.21		
-55.54   	-34.48   	  6.45   	  -5.09		 72.49   	 -66.12		
-56.46   	-36.01   	  6.43   	   0.00		 72.23   	 -66.12		
-57.07   	-37.84   	  6.43   	  -5.09		 71.96   	 -66.12		
-57.68   	-39.98   	  6.41(D)	   0.00		 71.70   	 -61.04		
-58.29   	-41.81   	  6.41   	   5.09		 71.45   	 -66.12		
-58.59   	-42.72   	  6.43   	   0.00		 71.19   	 -61.04		
-57.98   	-41.20   	  6.43   	   0.00		 70.95   	 -66.12		
-56.15   	-37.54   	  6.43   	   5.09		 70.68   	 -61.04		
-53.71   	-33.26   	  6.45   	   0.00		 70.44   	 -61.04		
-51.88   	-30.82   	  6.45   	   5.09		 70.19   	 -61.04		
-51.57   	-31.43   	  6.47   	   5.09		 69.95   	 -61.04		
-52.80   	-34.18   	  6.49   	   5.09		 69.70   	 -61.04		
-54.32   	-37.23   	  6.51   	   5.09		 69.46   	 -55.95		
-55.24   	-39.37   	  6.53   	   5.09		 69.24   	 -61.04		
-55.85   	-41.20   	  6.55   	   5.09		 68.99   	 -55.95		
-55.85   	-43.03   	  6.57   	  10.17		 68.77   	 -55.95		
-56.46   	-44.86   	  6.61   	   5.09		 68.55   	 -55.95		
-57.68   	-46.08   	  6.63   	  10.17		 68.32   	 -55.95		
-59.20   	-46.08   	  6.67   	  10.17		 68.10   	 -55.95		
-60.12   	-45.47   	  6.71   	  10.17		 67.87   	 -50.86		
-60.12   	-43.95   	  6.75   	  10.17		 67.67   	 -55.95		
-58.90   	-42.42   	  6.80   	  10.17		 67.45   	 -50.86		
-57.68   	-40.89   	  6.84   	  10.17		 67.24   	 -55.95		
-57.37   	-39.37   	  6.88   	   5.09		 67.02   	 -50.86		
-58.29   	-38.76   	  6.90   	  10.17		 66.82   	 -50.86		
-59.51   	-39.37   	  6.94   	  10.17		 66.61   	 -50.86		
