  I     	  II     	  LV     	  LV'		  FA     	  FA'		
-90.03   	 30.82   	118.21   	 442.52		 63.82   	 259.41		
-91.55   	 32.35   	119.98   	 427.26		 64.86   	 300.10		
-92.77   	 31.43   	121.69   	 422.18		 66.06   	 325.53		
-93.38   	 28.69   	123.38   	 412.00		 67.36   	 356.05		
-93.38   	 26.55   	125.02   	 401.83		 68.79   	 386.57		
-93.99   	 27.16   	126.63   	 391.66		 70.34   	 406.92		
-95.83   	 30.52   	128.20   	 371.31		 71.96   	 427.26		
-98.88   	 33.87   	129.68   	 350.97		 73.67   	 447.61		
-101.32   	 35.40   	131.09   	 325.53		 75.46   	 467.95		
-102.54   	 35.10   	132.39   	 305.19		 77.33   	 478.13		
-102.23   	 35.40   	133.61   	 284.84		 79.25   	 488.30		
-101.62   	 38.76   	134.75   	 269.58		 81.20   	 503.56		
-102.23   	 45.78   	135.83   	 254.32		 83.21   	 508.65		
-103.76   	 54.63   	136.85   	 244.15		 85.25   	 518.82		
-106.81   	 61.95   	137.82   	 233.98		 87.32   	 528.99		
-109.86   	 65.61   	138.76   	 218.72		 89.44   	 534.08		
-112.30   	 65.92   	139.63   	 208.54		 91.58   	 539.16		
-114.44   	 65.31   	140.47   	 198.37		 93.73   	 539.16		
-115.66   	 66.22   	141.26   	 178.03		 95.89   	 544.25		
-116.88   	 70.50   	141.97   	 167.85		 98.07   	 544.25		
-117.80   	 78.13   	142.64   	 157.68		100.24   	 539.16		
-118.41   	 86.98   	143.28   	 157.68		102.40   	 539.16		
-118.10   	 95.83   	143.91   	 162.77		104.56   	 534.08		
-117.49   	103.15   	144.56   	 167.85		106.69   	 523.90		
-116.88   	107.42   	145.23   	 183.11		108.79   	 523.90		
-117.49   	108.64   	145.96   	 183.11		110.88   	 508.65		
-118.71   	107.42   	146.69   	 178.03		112.92   	 498.47		
-119.93   	104.68   	147.41   	 172.94		114.91   	 493.39		
-119.63   	102.54   	148.10   	 142.42		116.89   	 478.13		
-116.58   	102.23   	148.67   	 122.07		118.80   	 462.87		
-109.86   	103.45   	149.16   	  91.56		120.65   	 452.69		
-100.10   	104.98   	149.52   	  66.12		122.46   	 442.52		
-88.50   	105.29   	149.79   	  45.78		124.23   	 432.35		
-76.60   	103.45   	149.97   	  30.52		125.96   	 417.09		
-64.39   	 99.79   	150.09   	  20.35		127.63   	 406.92		
-52.80   	 93.99   	150.17   	  20.35		129.26   	 386.57		
-42.11   	 86.06   	150.25   	  10.17		130.80   	 381.48		
-32.96   	 75.99   	150.29   	  10.17		132.33   	 361.14		
-26.25   	 64.09   	150.34   	   5.09		133.77   	 345.88		
-23.50   	 50.96   	150.36(S)	  -5.09		135.16   	 335.71		
-24.11   	 36.62   	150.34   	 -15.26		136.50   	 320.45		
-26.25   	 21.06   	150.27   	 -30.52		137.78   	 305.19		
-28.08   	  5.80   	150.15   	 -45.78		139.00   	 295.01		
-27.16   	 -6.71   	149.97   	 -71.21		140.18   	 279.75		
-23.80   	-14.65   	149.68   	 -96.64		141.30   	 264.50		
-20.14   	-18.01   	149.30   	-122.07		142.36   	 254.32		
-18.62   	-20.45   	148.81   	-147.51		143.38   	 233.98		
-20.75   	-25.33   	148.22   	-183.11		144.31   	 218.72		
-25.33   	-33.57   	147.49   	-208.54		145.19   	 203.46		
-29.60   	-41.20   	146.65   	-249.24		146.00   	 188.20		
-32.04   	-44.86   	145.66   	-279.75		146.75   	 162.77		
-31.74   	-43.95   	144.54   	-325.53		147.41   	 147.51		
-29.91   	-41.81   	143.23   	-371.31		148.00   	 127.16		
-27.47   	-43.33   	141.75   	-412.00		148.50   	 106.82		
-25.94   	-50.05   	140.10   	-467.95		148.93   	  81.38		
-25.94   	-59.51   	138.23   	-513.73		149.26   	  61.04		
-27.77   	-67.75   	136.17   	-564.60		149.50   	  30.52		
-29.91   	-72.02   	133.92   	-605.29		149.62   	  10.17		
-31.74   	-71.11   	131.49   	-656.15		149.66(S)	 -15.26		
-31.74   	-66.83   	128.87   	-701.93		149.60   	 -45.78		
-30.52   	-62.56   	126.06   	-737.54		149.42   	 -71.21		
-29.60   	-61.34   	123.11   	-783.31		149.13   	-101.73		
-30.21   	-64.39   	119.98   	-824.00		148.73   	-137.33		
-32.96   	-69.58   	116.68   	-864.70		148.18   	-162.77		
-35.71   	-72.33   	113.22   	-915.56		147.53   	-198.37		
-36.93   	-70.19   	109.56   	-966.43		146.73   	-228.89		
-36.62   	-65.61   	105.70   	-1007.12		145.82   	-259.41		
-35.71   	-62.87   	101.67   	-1057.98		144.78   	-289.93		
-36.01   	-64.09   	 97.44   	-1098.67		143.62   	-320.45		
-37.84   	-68.05   	 93.04   	-1134.28		142.34   	-350.97		
-39.98   	-70.80   	 88.50   	-1159.71		140.94   	-371.31		
-42.11   	-69.89   	 83.87   	-1180.06		139.45   	-391.66		
-43.64   	-66.53   	 79.15   	-1185.14		137.88   	-406.92		
-44.86   	-64.70   	 74.40   	-1174.97		136.26   	-417.09		
-47.00   	-65.61   	 69.70   	-1149.54		134.59   	-432.35		
-49.44   	-67.44   	 65.11   	-1119.02		132.86   	-432.35		
-51.57   	-66.83   	 60.63   	-1073.24		131.13   	-437.43		
-53.10   	-62.87   	 56.34   	-1017.29		129.38   	-437.43		
-53.71   	-55.54   	 52.27   	-956.25		127.63   	-432.35		
-52.80   	-46.69   	 48.44   	-900.30		125.90   	-432.35		
-50.96   	-39.06   	 44.84   	-839.26		124.17   	-422.18		
-49.13   	-33.87   	 41.49   	-788.40		122.48   	-417.09		
-47.91   	-32.96   	 38.33   	-737.54		120.81   	-412.00		
-47.91   	-36.32   	 35.38   	-691.76		119.17   	-401.83		
-49.13   	-41.81   	 32.61   	-651.07		117.56   	-391.66		
-50.35   	-45.47   	 30.01   	-620.55		115.99   	-381.48		
-49.74   	-44.25   	 27.53   	-574.77		114.47   	-376.40		
-47.00   	-38.45   	 25.23   	-539.16		112.96   	-361.14		
-43.03   	-32.65   	 23.07   	-498.47		111.52   	-356.05		
-39.37   	-30.82   	 21.08   	-452.69		110.09   	-345.88		
-37.54   	-33.57   	 19.27   	-401.83		108.71   	-330.62		
-38.15   	-38.15   	 17.66   	-361.14		107.39   	-325.53		
-39.37   	-39.67   	 16.22   	-320.45		106.08   	-315.36		
-39.37   	-36.93   	 14.93   	-279.75		104.82   	-300.10		
-38.15   	-31.74   	 13.81   	-249.24		103.62   	-295.01		
-35.71   	-27.47   	 12.82   	-223.80		102.44   	-284.84		
-33.87   	-27.16   	 11.92   	-203.46		101.30   	-274.67		
-33.26   	-30.21   	 11.11   	-188.20		100.20   	-264.50		
-33.87   	-33.57   	 10.36   	-178.03		 99.15   	-254.32		
-34.48   	-34.18   	  9.64   	-162.77		 98.13   	-244.15		
-34.48   	-32.04   	  8.99   	-157.68		 97.15   	-239.06		
-34.18   	-29.91   	  8.36   	-147.51		 96.19   	-223.80		
-34.18   	-30.82   	  7.77   	-132.25		 95.30   	-218.72		
-34.48   	-34.79   	  7.24   	-127.16		 94.42   	-208.54		
-35.10   	-39.98   	  6.73   	-122.07		 93.59   	-203.46		
-36.01   	-42.11   	  6.25   	-111.90		 92.78   	-188.20		
-37.54   	-40.28   	  5.80   	-116.99		 92.02   	-188.20		
-39.37   	-37.84   	  5.33   	-116.99		 91.27   	-172.94		
-40.28   	-37.54   	  4.86   	-122.07		 90.58   	-167.85		
-39.98   	-41.20   	  4.37   	-122.07		 89.91   	-162.77		
-38.15   	-46.69   	  3.89   	-122.07		 89.26   	-152.59		
-35.71   	-50.05   	  3.40   	-106.82		 88.65   	-147.51		
-33.87   	-48.52   	  2.97   	 -91.56		 88.06   	-142.42		
-34.18   	-41.81   	  2.60   	 -66.12		 87.49   	-137.33		
-35.71   	-32.04   	  2.34   	 -30.52		 86.94   	-132.25		
-37.84   	-22.89   	  2.22(D)	   0.00		 86.41   	-122.07		
-39.67   	-17.70   	  2.22   	  25.43		 85.92   	-122.07		
-40.89   	-19.53   	  2.32   	  50.86		 85.43   	-111.90		
-41.81   	-27.47   	  2.52   	  66.12		 84.98   	-111.90		
-42.11   	-36.62   	  2.79   	  66.12		 84.54   	-106.82		
-40.89   	-41.50   	  3.05   	  66.12		 84.11   	 -96.64		
-38.45   	-39.98   	  3.32   	  61.04		 83.72   	 -96.64		
-35.71   	-34.79   	  3.56   	  50.86		 83.34   	 -91.56		
-34.18   	-31.13   	  3.76   	  40.69		 82.97   	 -86.47		
-34.48   	-32.35   	  3.93   	  30.52		 82.62   	 -81.38		
-35.10   	-34.79   	  4.05   	  25.43		 82.30   	 -81.38		
-34.18   	-33.57   	  4.15   	  15.26		 81.97   	 -81.38		
-31.13   	-27.16   	  4.21   	  10.17		 81.65   	 -71.21		
-28.08   	-20.45   	  4.25   	  15.26		 81.36   	 -76.30		
-26.25   	-19.84   	  4.31   	   5.09		 81.06   	 -71.21		
-26.86   	-27.47   	  4.33   	  10.17		 80.77   	 -66.12		
-28.38   	-39.67   	  4.37   	  10.17		 80.51   	 -71.21		
-29.30   	-47.91   	  4.42   	   5.09		 80.22   	 -66.12		
-29.30   	-47.30   	  4.44   	   5.09		 79.96   	 -61.04		
-28.69   	-39.67   	  4.46   	   5.09		 79.71   	 -66.12		
-28.08   	-31.13   	  4.48   	  10.17		 79.45   	 -61.04		
-27.16   	-29.30   	  4.52   	   0.00		 79.21   	 -61.04		
-26.25   	-35.40   	  4.52   	   5.09		 78.96   	 -61.04		
-25.33   	-44.25   	  4.54   	  10.17		 78.72   	 -55.95		
-25.33   	-48.83   	  4.58   	   5.09		 78.49   	 -61.04		
-25.63   	-45.47   	  4.60   	   5.09		 78.25   	 -61.04		
-25.63   	-37.23   	  4.62   	  10.17		 78.01   	 -61.04		
-24.72   	-30.21   	  4.66   	   5.09		 77.76   	 -61.04		
-23.50   	-27.77   	  4.68   	  15.26		 77.52   	 -55.95		
-21.67   	-27.47   	  4.74   	  10.17		 77.29   	 -61.04		
-20.45   	-25.94   	  4.78   	  10.17		 77.05   	 -61.04		
-18.31   	-21.67   	  4.82   	  10.17		 76.81   	 -61.04		
-15.26   	-18.31   	  4.86   	  10.17		 76.56   	 -55.95		
-10.99   	-18.62   	  4.90   	  10.17		 76.34   	 -61.04		
 -6.41   	-20.75   	  4.94   	   5.09		 76.09   	 -55.95		
 -2.44   	-19.23   	  4.96   	   5.09		 75.87   	 -61.04		
  1.83   	 -9.77   	  4.98   	   5.09		 75.63   	 -55.95		
  7.02   	  6.10   	  5.01   	   5.09		 75.40   	 -55.95		
 14.04   	 21.36   	  5.03   	   5.09		 75.18   	 -55.95		
 21.36   	 29.91   	  5.05   	  10.17		 74.95   	 -55.95		
 27.47   	 29.60   	  5.09   	  10.17		 74.73   	 -55.95		
 30.82   	 23.50   	  5.13   	  20.35		 74.51   	 -50.86		
 30.52   	 14.65   	  5.21   	  15.26		 74.30   	 -50.86		
 26.55   	  4.88   	  5.27   	  20.35		 74.10   	 -50.86		
 19.84   	 -6.71   	  5.35   	  20.35		 73.90   	 -50.86		
 13.43   	-19.84   	  5.43   	  20.35		 73.69   	 -45.78		
 10.99   	-33.57   	  5.51   	  15.26		 73.51   	 -50.86		
 16.48   	-44.56   	  5.57   	  15.26		 73.31   	 -45.78		
 28.69   	-50.96   	  5.64   	  15.26		 73.12   	 -45.78		
 43.03   	-52.19   	  5.70   	  10.17		 72.94   	 -45.78		
 52.80   	-50.66   	  5.74   	  10.17		 72.76   	 -45.78		
 54.63   	-48.83   	  5.78   	  10.17		 72.57   	 -45.78		
 49.74   	-47.91   	  5.82   	  15.26		 72.39   	 -45.78		
 43.64   	-46.08   	  5.88   	  10.17		 72.21   	 -50.86		
 40.28   	-41.50   	  5.92   	  15.26		 72.00   	 -45.78		
 40.89   	-34.48   	  5.98   	  10.17		 71.82   	 -50.86		
 45.17   	-28.08   	  6.02   	  15.26		 71.62   	 -45.78		
 49.74   	-25.02   	  6.08   	  15.26		 71.43   	 -50.86		
 52.80   	-25.02   	  6.14   	  10.17		 71.23   	 -50.86		
 50.66   	-25.63   	  6.19   	  15.26		 71.03   	 -55.95		
 42.11   	-25.33   	  6.25   	  15.26		 70.80   	 -50.86		
 27.16   	-26.55   	  6.31   	  15.26		 70.60   	 -55.95		
  9.77   	-33.26   	  6.37   	  15.26		 70.38   	 -55.95		
 -5.49   	-46.69   	  6.43   	  15.26		 70.15   	 -55.95		
-14.34   	-61.95   	  6.49   	  20.35		 69.93   	 -61.04		
-16.78   	-68.97   	  6.57   	  20.35		 69.68   	 -55.95		
-14.34   	-61.04   	  6.65   	  15.26		 69.46   	 -61.04		
 -9.77   	-40.59   	  6.71   	  20.35		 69.22   	 -55.95		
 -7.63   	-19.84   	  6.80   	  20.35		 68.99   	 -61.04		
 -9.16   	-10.99   	  6.88   	  15.26		 68.75   	 -55.95		
-13.43   	-18.01   	  6.94   	  25.43		 68.52   	 -61.04		
-18.31   	-33.87   	  7.04   	  20.35		 68.28   	 -55.95		
-21.06   	-45.78   	  7.12   	  20.35		 68.06   	 -55.95		
-20.14   	-45.17   	  7.20   	  25.43		 67.83   	 -55.95		
-17.70   	-33.87   	  7.30   	  30.52		 67.61   	 -55.95		
-15.26   	-21.36   	  7.43   	  30.52		 67.39   	 -55.95		
-14.34   	-15.26   	  7.55   	  35.61		 67.16   	 -55.95		
-15.26   	-16.17   	  7.69   	  45.78		 66.94   	 -55.95		
-19.53   	-17.70   	  7.87   	  50.86		 66.71   	 -55.95		
-30.82   	-11.90   	  8.08   	  55.95		 66.49   	 -55.95		
-54.02   	  5.19   	  8.30   	  71.21		 66.27   	 -55.95		
-91.86   	 28.99   	  8.59   	  81.38		 66.04   	 -61.04		
-137.63   	 52.80   	  8.91   	  91.56		 65.80   	 -55.95		
-170.59   	 72.33   	  9.28   	  96.64		 65.57   	 -61.04		
-162.96   	 91.25   	  9.66   	 101.73		 65.33   	 -61.04		
-90.33   	122.99   	 10.07   	 101.73		 65.09   	 -55.95		
 55.85   	185.85   	 10.48   	 101.73		 64.86   	 -61.04		
265.20   	294.49   	 10.89   	 101.73		 64.62   	 -61.04		
509.34   	439.45   	 11.29   	  86.47		 64.37   	 -55.95		
746.15   	566.41   	 11.64   	  81.38		 64.15   	 -55.95		
921.02   	589.60(R)	 11.96(E)	  71.21		 63.93   	 -55.95		
983.89   	447.69   	 12.25   	  66.12		 63.70   	 -55.95		
915.83   	157.17   	 12.51   	  55.95		 63.48   	 -55.95		
744.93   	-175.17   	 12.74   	  50.86		 63.26   	 -50.86		
538.33   	-405.58   	 12.94   	  45.78		 63.05   	 -50.86		
363.77   	-451.97   	 13.12   	  50.86		 62.85   	 -50.86		
248.11   	-345.76   	 13.33   	  55.95		 62.64   	 -45.78		
173.95   	-190.73   	 13.55   	  66.12		 62.46   	 -50.86		
110.78   	-79.96   	 13.81   	  91.56		 62.26   	 -45.78		
 46.08   	-39.06   	 14.18   	 122.07		 62.08   	 -40.69		
 -8.24   	-38.45   	 14.67   	 172.94		 61.91   	 -45.78		
-37.23   	-38.45   	 15.36   	 223.80		 61.73   	 -45.78		
-40.28   	-25.94   	 16.26   	 295.01		 61.55   	 -40.69		
-33.57   	-10.07   	 17.44   	 366.22		 61.38   	 -40.69		
-32.35   	 -0.92   	 18.90   	 442.52		 61.22   	 -40.69		
-40.28   	  2.75   	 20.67   	 513.73		 61.06   	 -40.69		
-51.27   	  6.41   	 22.73   	 574.77		 60.89   	 -40.69		
-59.20   	 11.90   	 25.03   	 640.89		 60.73   	 -35.61		
-63.78   	 16.17   	 27.59   	 696.84		 60.59   	 -35.61		
-66.83   	 17.09   	 30.38   	 757.88		 60.45   	 -35.61		
-68.66   	 14.95   	 33.41   	 824.00		 60.30   	 -40.69		
-68.97   	 13.12   	 36.70   	 900.30		 60.14   	 -35.61		
-67.44   	 13.43   	 40.31   	 966.43		 60.00   	 -35.61		
-65.31   	 16.48   	 44.17   	1027.46		 59.86   	 -35.61		
-64.39   	 18.62   	 48.28   	1068.15		 59.71   	 -30.52		
-65.31   	 16.78   	 52.55   	1083.41		 59.59   	 -35.61		
-68.05   	 11.29   	 56.89   	1078.33		 59.45   	 -35.61		
-71.11   	  7.32   	 61.20   	1042.72		 59.31   	 -35.61		
-72.94   	 10.68   	 65.37   	1002.03		 59.17   	 -30.52		
-73.24   	 20.14   	 69.38   	 951.17		 59.04   	 -35.61		
-72.02   	 29.91   	 73.18   	 905.39		 58.90   	 -30.52		
-69.89   	 32.04   	 76.81   	 864.70		 58.78   	 -25.43		
-68.05   	 25.33   	 80.26   	 829.09		 58.68   	 -25.43		
-68.05   	 16.48   	 83.58   	 813.83		 58.58   	 -25.43		
-70.50   	 12.51   	 86.84   	 793.49		 58.47   	 -15.26		
-73.85   	 15.87   	 90.01   	 778.23		 58.41   	 -10.17		
-76.90   	 22.58   	 93.12   	 752.79		 58.37(D)	   0.00		
-78.74   	 26.55   	 96.13   	 727.36		 58.37   	  20.35		
-78.74   	 25.02   	 99.04   	 691.76		 58.45   	  35.61		
-77.82   	 19.53   	101.81   	 645.98		 58.60   	  61.04		
-77.21   	 16.17   	104.39   	 595.11		 58.84   	  86.47		
-77.21   	 17.40   	106.77   	 549.34		 59.19   	 122.07		
-77.82   	 23.19   	108.97   	 508.65		 59.67   	 152.59		
-78.43   	 30.21   	111.01   	 478.13		 60.28   	 188.20		
-78.43   	 33.87   	112.92   	 447.61		 61.04   	 218.72		
-78.13   	 31.74   	114.71   	 432.35		 61.91   	 259.41		
-77.51   	 25.94   	116.44   	 417.09		 62.95   	 289.93		
-77.51   	 20.75   	118.11   	 406.92		 64.11   	 320.45		
-77.82   	 19.84   	119.74   	 396.74		 65.39   	 345.88		
-78.43   	 22.28   	121.32   	 376.40		 66.77   	 371.31		
-78.74   	 26.25   	122.83   	 366.22		 68.26   	 396.74		
-78.13   	 30.21   	124.29   	 350.97		 69.85   	 417.09		
-77.21   	 34.79   	125.70   	 340.79		 71.52   	 432.35		
-77.51   	 40.28   	127.06   	 330.62		 73.24   	 447.61		
-79.35   	 45.47   	128.38   	 320.45		 75.04   	 462.87		
-83.01   	 46.39   	129.66   	 300.10		 76.89   	 473.04		
-86.98   	 42.11   	130.86   	 279.75		 78.78   	 478.13		
-90.03   	 35.40   	131.98   	 254.32		 80.69   	 488.30		
-91.55   	 33.87   	133.00   	 228.89		 82.64   	 498.47		
-92.16   	 41.20   	133.92   	 203.46		 84.64   	 503.56		
-93.08   	 54.02   	134.73   	 178.03		 86.65   	 503.56		
-94.60   	 63.17   	135.44   	 162.77		 88.67   	 513.73		
-95.52   	 63.17   	136.09   	 152.59		 90.72   	 513.73		
-95.21   	 55.54   	136.70   	 157.68		 92.78   	 518.82		
-93.69   	 50.35   	137.33   	 157.68		 94.85   	 518.82		
-91.86   	 55.85   	137.96   	 157.68		 96.93   	 513.73		
-91.25   	 70.80   	138.60   	 167.85		 98.98   	 518.82		
-92.16   	 86.06   	139.27   	 167.85		101.06   	 508.65		
-93.69   	 91.86   	139.94   	 167.85		103.09   	 508.65		
-94.91   	 87.28   	140.61   	 167.85		105.13   	 503.56		
-93.69   	 81.18   	141.28   	 172.94		107.14   	 498.47		
-90.03   	 82.40   	141.97   	 172.94		109.13   	 488.30		
-84.23   	 93.08   	142.66   	 167.85		111.09   	 478.13		
-77.21   	105.59   	143.34   	 167.85		113.00   	 467.95		
-70.19   	110.47   	144.01   	 152.59		114.87   	 457.78		
-62.87   	105.29   	144.62   	 132.25		116.70   	 447.61		
-54.63   	 95.83   	145.15   	 106.82		118.49   	 437.43		
-44.86   	 90.33   	145.57   	  76.30		120.24   	 422.18		
-34.18   	 91.25   	145.88   	  45.78		121.93   	 412.00		
-25.33   	 93.69   	146.06   	  15.26		123.58   	 396.74		
-19.53   	 90.03   	146.12(S)	  -5.09		125.17   	 386.57		
-17.09   	 78.43   	146.10   	 -25.43		126.71   	 366.22		
-15.87   	 61.95   	146.00   	 -35.61		128.18   	 361.14		
-14.34   	 47.00   	145.86   	 -40.69		129.62   	 340.79		
-12.51   	 37.84   	145.70   	 -45.78		130.99   	 330.62		
-10.38   	 32.96   	145.51   	 -55.95		132.31   	 310.27		
 -8.24   	 29.91   	145.29   	 -61.04		133.55   	 300.10		
 -6.41   	 25.33   	145.05   	 -76.30		134.75   	 289.93		
 -5.49   	 18.01   	144.74   	 -96.64		135.91   	 269.58		
 -6.71   	  8.54   	144.35   	-122.07		136.99   	 254.32		
 -9.77   	 -1.53   	143.87   	-147.51		138.01   	 239.06		
-13.73   	-10.68   	143.28   	-183.11		138.96   	 228.89		
-16.48   	-18.01   	142.54   	-213.63		139.88   	 208.54		
-17.40   	-23.19   	141.69   	-254.32		140.71   	 198.37		
-17.40   	-26.86   	140.67   	-295.01		141.51   	 178.03		
-17.70   	-28.99   	139.49   	-340.79		142.22   	 157.68		
-18.31   	-29.91   	138.13   	-381.48		142.85   	 142.42		
-18.92   	-30.52   	136.60   	-432.35		143.42   	 122.07		
-17.70   	-32.35   	134.87   	-478.13		143.91   	 101.73		
-15.87   	-36.93   	132.96   	-534.08		144.31   	  76.30		
-14.65   	-43.33   	130.82   	-584.94		144.62   	  50.86		
-14.65   	-48.22   	128.48   	-640.89		144.82   	  25.43		
-14.95   	-47.91   	125.92   	-696.84		144.92(S)	  -5.09		
-14.65   	-42.72   	123.13   	-757.88		144.90   	 -25.43		
-13.73   	-36.93   	120.10   	-824.00		144.80   	 -61.04		
-13.73   	-34.79   	116.81   	-874.87		144.56   	 -91.56		
-14.95   	-38.15   	113.31   	-925.73		144.19   	-127.16		
-16.48   	-44.56   	109.60   	-966.43		143.68   	-152.59		
-17.40   	-51.57   	105.74   	-996.94		143.07   	-188.20		
-17.40   	-56.15   	101.75   	-1022.38		142.32   	-218.72		
-16.78   	-57.07   	 97.66   	-1032.55		141.44   	-254.32		
-16.48   	-54.63   	 93.53   	-1052.90		140.43   	-279.75		
-16.78   	-49.74   	 89.32   	-1068.15		139.31   	-305.19		
-17.09   	-45.17   	 85.05   	-1083.41		138.09   	-335.71		
-17.70   	-42.72   	 80.71   	-1108.85		136.74   	-350.97		
-19.53   	-43.33   	 76.28   	-1124.11		135.34   	-371.31		
-22.89   	-45.17   	 71.78   	-1144.45		133.86   	-386.57		
-26.55   	-47.30   	 67.20   	-1154.62		132.31   	-391.66		
-28.99   	-49.74   	 62.58   	-1144.45		130.74   	-401.83		
-29.30   	-51.88   	 58.01   	-1134.28		129.13   	-406.92		
-27.77   	-50.96   	 53.47   	-1093.59		127.51   	-412.00		
-26.25   	-45.17   	 49.09   	-1042.72		125.86   	-406.92		
-25.94   	-36.01   	 44.92   	-976.60		124.23   	-406.92		
-25.63   	-28.38   	 41.02   	-905.39		122.60   	-396.74		
-24.72   	-26.25   	 37.40   	-829.09		121.02   	-396.74		
-21.67   	-28.99   	 34.08   	-747.71		119.43   	-391.66		
-18.62   	-31.13   	 31.09   	-681.58		117.86   	-386.57		
-17.70   	-28.99   	 28.36   	-610.37		116.32   	-376.40		
-20.14   	-24.72   	 25.92   	-549.34		114.81   	-366.22		
-24.11   	-23.50   	 23.72   	-498.47		113.35   	-356.05		
-26.55   	-27.47   	 21.73   	-447.61		111.92   	-350.97		
-25.63   	-34.48   	 19.94   	-412.00		110.52   	-345.88		
-22.28   	-39.37   	 18.29   	-371.31		109.13   	-330.62		
-19.23   	-39.06   	 16.81   	-330.62		107.81   	-325.53		
-18.92   	-35.71   	 15.48   	-300.10		106.51   	-310.27		
-21.06   	-32.96   	 14.28   	-269.58		105.27   	-305.19		
-23.80   	-32.96   	 13.20   	-233.98		104.05   	-300.10		
-24.11   	-34.48   	 12.27   	-203.46		102.85   	-284.84		
-21.36   	-34.48   	 11.45   	-188.20		101.71   	-274.67		
-16.48   	-32.04   	 10.70   	-178.03		100.61   	-269.58		
-12.21   	-28.99   	  9.99   	-172.94		 99.53   	-259.41		
-10.68   	-27.47   	  9.30   	-183.11		 98.49   	-244.15		
-11.90   	-27.47   	  8.57   	-193.29		 97.52   	-239.06		
-14.34   	-27.16   	  7.79   	-208.54		 96.56   	-228.89		
-16.48   	-25.63   	  6.96   	-223.80		 95.65   	-223.80		
-18.31   	-24.41   	  6.06   	-223.80		 94.75   	-208.54		
-18.92   	-25.63   	  5.17   	-218.72		 93.92   	-198.37		
-18.62   	-28.99   	  4.29   	-198.37		 93.12   	-193.29		
-16.48   	-32.35   	  3.50   	-172.94		 92.35   	-183.11		
-13.12   	-33.26   	  2.81   	-132.25		 91.62   	-172.94		
-10.07   	-32.35   	  2.28   	 -86.47		 90.93   	-162.77		
 -9.16   	-32.65   	  1.93   	 -50.86		 90.27   	-157.68		
-10.99   	-35.10   	  1.73   	 -10.17		 89.64   	-152.59		
-14.34   	-37.84   	  1.69(D)	  20.35		 89.03   	-142.42		
-17.40   	-36.93   	  1.77   	  35.61		 88.46   	-137.33		
-18.01   	-31.74   	  1.91   	  45.78		 87.91   	-127.16		
-16.48   	-25.63   	  2.10   	  50.86		 87.41   	-127.16		
-14.04   	-24.11   	  2.30   	  45.78		 86.90   	-116.99		
-12.51   	-28.99   	  2.48   	  40.69		 86.43   	-111.90		
-12.21   	-37.54   	  2.64   	  40.69		 85.98   	-111.90		
-12.51   	-43.33   	  2.81   	  30.52		 85.53   	-101.73		
-12.82   	-42.42   	  2.93   	  35.61		 85.13   	-101.73		
-13.12   	-36.01   	  3.07   	  30.52		 84.72   	 -91.56		
-13.43   	-29.60   	  3.19   	  35.61		 84.35   	 -96.64		
-13.73   	-27.47   	  3.34   	  35.61		 83.97   	 -91.56		
-13.73   	-30.21   	  3.48   	  40.69		 83.60   	 -86.47		
-13.12   	-34.18   	  3.64   	  40.69		 83.26   	 -81.38		
-12.82   	-35.71   	  3.80   	  35.61		 82.93   	 -81.38		
-12.82   	-35.10   	  3.95   	  35.61		 82.60   	 -81.38		
-14.04   	-34.48   	  4.09   	  30.52		 82.28   	 -76.30		
-15.26   	-34.79   	  4.21   	  25.43		 81.97   	 -76.30		
-16.17   	-36.01   	  4.31   	  20.35		 81.67   	 -76.30		
-16.17   	-36.32   	  4.39   	  10.17		 81.36   	 -71.21		
-15.87   	-35.71   	  4.44   	  10.17		 81.08   	 -71.21		
-16.17   	-35.40   	  4.48   	  10.17		 80.79   	 -66.12		
-16.78   	-36.93   	  4.52   	  10.17		 80.53   	 -66.12		
-18.01   	-40.28   	  4.56   	  15.26		 80.26   	 -66.12		
-18.92   	-43.03   	  4.62   	  20.35		 80.00   	 -66.12		
-18.92   	-43.03   	  4.70   	  25.43		 79.74   	 -61.04		
-18.01   	-39.37   	  4.80   	  25.43		 79.49   	 -61.04		
-15.56   	-34.18   	  4.90   	  25.43		 79.25   	 -61.04		
-13.12   	-29.60   	  5.01   	  30.52		 79.00   	 -61.04		
-11.60   	-26.86   	  5.13   	  30.52		 78.76   	 -55.95		
-10.99   	-25.02   	  5.25   	  25.43		 78.53   	 -55.95		
-10.07   	-21.06   	  5.35   	  25.43		 78.31   	 -55.95		
 -7.93   	-14.04   	  5.45   	  20.35		 78.09   	 -55.95		
 -3.97   	 -4.58   	  5.53   	  25.43		 77.86   	 -50.86		
  1.22   	  5.19   	  5.64   	  25.43		 77.66   	 -55.95		
  6.10   	 14.34   	  5.74   	  25.43		 77.44   	 -50.86		
 10.68   	 21.97   	  5.84   	  25.43		 77.23   	 -50.86		
 14.34   	 27.77   	  5.94   	  30.52		 77.03   	 -45.78		
 18.31   	 30.82   	  6.06   	  25.43		 76.85   	 -50.86		
 21.67   	 29.60   	  6.16   	  30.52		 76.64   	 -45.78		
 24.41   	 23.19   	  6.29   	  20.35		 76.46   	 -50.86		
 25.33   	 12.51   	  6.37   	  25.43		 76.26   	 -45.78		
 25.02   	 -0.92   	  6.47   	  20.35		 76.07   	 -40.69		
