  I     	  II     	  LV     	  LV'		  PW     	  PW'		
-35.71   	-54.02   	 37.05   	-829.09		  6.69   	  -5.09		
-35.40   	-36.62   	 33.73   	-747.71		  6.67   	   5.09		
-32.04   	-18.01   	 30.74   	-671.41		  6.69   	   5.09		
-28.38   	 -3.66   	 28.06   	-600.20		  6.71   	   5.09		
-25.63   	  4.88   	 25.66   	-534.08		  6.73   	  10.17		
-24.41   	 11.60   	 23.52   	-473.04		  6.78   	   5.09		
-22.89   	 20.75   	 21.63   	-422.18		  6.80   	  10.17		
-19.23   	 32.65   	 19.94   	-376.40		  6.84   	   5.09		
-14.34   	 43.95   	 18.43   	-330.62		  6.86   	   5.09		
-10.07   	 51.27   	 17.11   	-289.93		  6.88   	   5.09		
 -8.24   	 54.63   	 15.95   	-254.32		  6.90   	   5.09		
 -9.16   	 55.85   	 14.93   	-218.72		  6.92   	   0.00		
-10.99   	 57.37   	 14.06   	-193.29		  6.92   	   5.09		
-10.99   	 57.68   	 13.29   	-167.85		  6.94   	   5.09		
 -9.16   	 55.24   	 12.61   	-147.51		  6.96   	   0.00		
 -3.97   	 53.10   	 12.02   	-127.16		  6.96   	   5.09		
  4.58   	 55.54   	 11.52   	-111.90		  6.98   	   5.09		
 15.87   	 64.39   	 11.07   	 -96.64		  7.00   	   0.00		
 26.25   	 74.77   	 10.68   	 -81.38		  7.00   	   0.00		
 31.74   	 79.35   	 10.36   	 -71.21		  7.00   	   0.00		
 28.69   	 72.63   	 10.07   	 -61.04		  7.00   	   0.00		
 17.09   	 54.63   	  9.83   	 -50.86		  7.00   	  -5.09		
  1.22   	 28.99   	  9.62   	 -50.86		  6.98   	  -5.09		
-14.34   	 -3.05   	  9.42   	 -40.69		  6.96   	  -5.09		
-25.02   	-41.20   	  9.26   	 -30.52		  6.94   	   0.00		
-29.60   	-82.09   	  9.14   	 -25.43		  6.94   	   0.00		
-28.69   	-118.41   	  9.03   	 -15.26		  6.94   	   0.00		
-25.94   	-142.21   	  8.97   	 -10.17		  6.94   	   5.09		
-24.11   	-151.06   	  8.93(D)	   0.00		  6.96   	  10.17		
-25.94   	-149.23   	  8.93   	   5.09		  7.00   	   5.09		
-30.52   	-144.65   	  8.95   	  15.26		  7.02   	   5.09		
-35.10   	-143.13   	  9.01   	  25.43		  7.04   	   0.00		
-37.54   	-146.79   	  9.11   	  35.61		  7.04(V)	   0.00		
-37.23   	-152.28   	  9.26   	  45.78		  7.04   	  -5.09		
-34.48   	-154.72   	  9.44   	  50.86		  7.02   	  -5.09		
-30.82   	-151.98   	  9.64   	  55.95		  7.00   	 -10.17		
-26.86   	-145.87   	  9.87   	  50.86		  6.96   	 -10.17		
-23.80   	-139.77   	 10.07   	  50.86		  6.92   	  -5.09		
-22.28   	-138.24   	 10.27   	  45.78		  6.90   	   0.00		
-22.58   	-142.21   	 10.46   	  35.61		  6.90   	   5.09		
-24.11   	-149.23   	 10.60   	  35.61		  6.92   	  15.26		
-26.86   	-154.11   	 10.74   	  25.43		  6.98   	  25.43		
-29.30   	-154.11   	 10.84   	  15.26		  7.08   	  40.69		
-31.74   	-149.84   	 10.91   	   5.09		  7.24   	  40.69		
-34.18   	-144.65   	 10.93   	   0.00		  7.41   	  50.86		
-35.10   	-140.99   	 10.93   	 -10.17		  7.61   	  50.86		
-34.18   	-139.47   	 10.89   	 -15.26		  7.81   	  55.95		
-31.74   	-138.55   	 10.82   	 -20.35		  8.04   	  45.78		
-28.69   	-135.80   	 10.74   	 -25.43		  8.22   	  45.78		
-26.55   	-132.14   	 10.64   	 -25.43		  8.40   	  30.52		
-26.55   	-130.62   	 10.54   	 -20.35		  8.52   	  25.43		
-28.99   	-131.84   	 10.46   	 -15.26		  8.63   	  15.26		
-32.35   	-133.97   	 10.40   	 -15.26		  8.69   	  10.17		
-34.48   	-133.36   	 10.34   	  -5.09		  8.73   	   5.09		
-33.57   	-129.09   	 10.32   	   0.00		  8.75   	   5.09		
-28.99   	-122.68   	 10.32   	  10.17		  8.77   	   5.09		
-22.58   	-117.49   	 10.36   	  20.35		  8.79   	  10.17		
-17.40   	-115.66   	 10.44   	  25.43		  8.83   	  10.17		
-16.17   	-115.97   	 10.54   	  40.69		  8.87   	  15.26		
-19.23   	-115.97   	 10.70   	  40.69		  8.93   	  20.35		
-24.41   	-113.83   	 10.86   	  45.78		  9.01   	  20.35		
-28.99   	-110.78   	 11.05   	  45.78		  9.09   	  20.35		
-30.82   	-108.03   	 11.23   	  40.69		  9.18   	  20.35		
-29.30   	-105.90   	 11.39   	  40.69		  9.26   	  15.26		
-25.63   	-104.37   	 11.56   	  35.61		  9.32   	  10.17		
-21.36   	-102.54   	 11.70   	  30.52		  9.36   	  10.17		
-17.40   	-98.88   	 11.82   	  30.52		  9.40   	  10.17		
-16.78   	-94.60   	 11.94   	  15.26		  9.44   	   5.09		
-19.84   	-91.25   	 12.00   	  10.17		  9.46   	   5.09		
-24.72   	-89.72   	 12.04   	   5.09		  9.48   	   5.09		
-27.47   	-90.03   	 12.07   	  -5.09		  9.50   	  10.17		
-25.94   	-90.64   	 12.04   	 -10.17		  9.54   	  10.17		
-20.75   	-90.94   	 12.00   	  -5.09		  9.58   	  15.26		
-14.65   	-90.94   	 11.98   	 -10.17		  9.64   	  20.35		
-11.29   	-91.25   	 11.94   	  -5.09		  9.73   	  20.35		
-12.21   	-92.77   	 11.92   	 -10.17		  9.81   	  15.26		
-15.87   	-95.83   	 11.88   	  -5.09		  9.87   	  15.26		
-19.53   	-98.27   	 11.86   	   0.00		  9.93   	  15.26		
-21.36   	-97.66   	 11.86   	   0.00		  9.99   	   5.09		
-21.36   	-94.60   	 11.86(E)	   5.09		 10.01   	   5.09		
-21.67   	-90.94   	 11.88   	  15.26		 10.03   	   0.00		
-24.11   	-90.94   	 11.94   	  15.26		 10.03   	   0.00		
-29.60   	-96.13   	 12.00   	  15.26		 10.03   	 -10.17		
-37.54   	-104.68   	 12.07   	  20.35		  9.99   	 -10.17		
-47.00   	-114.14   	 12.15   	  20.35		  9.95   	 -15.26		
-57.07   	-122.99   	 12.23   	  20.35		  9.89   	 -20.35		
-63.48   	-125.12   	 12.31   	  20.35		  9.81   	 -25.43		
-57.37   	-104.68   	 12.39   	  20.35		  9.70   	 -25.43		
-27.77   	-28.69   	 12.47   	  25.43		  9.60   	 -30.52		
 35.40   	142.52   	 12.57   	  20.35		  9.48   	 -30.52		
134.28   	427.25   	 12.66   	  25.43		  9.36   	 -35.61		
259.40   	792.24   	 12.76   	  25.43		  9.22   	 -40.69		
390.32   	1145.02   	 12.86   	  55.95		  9.05   	 -66.12		
549.62   	1428.83(R)	 13.08   	  40.69		  8.79   	 -30.52		
523.38   	1325.68   	 13.25   	  40.69		  8.67   	 -25.43		
417.48   	1138.31   	 13.41   	  55.95		  8.57   	 -25.43		
258.79   	933.23   	 13.63   	  71.21		  8.46   	 -15.26		
 91.86   	728.76   	 13.92   	  91.56		  8.40   	 -20.35		
-38.45   	509.95   	 14.28   	 116.99		  8.32   	 -10.17		
-107.73   	281.07   	 14.75   	 152.59		  8.28   	 -15.26		
-122.07   	 82.09   	 15.36   	 193.29		  8.22   	 -15.26		
-106.20   	-46.39   	 16.13   	 249.24		  8.16   	 -25.43		
-84.84   	-101.01   	 17.13   	 310.27		  8.06   	 -25.43		
-70.50   	-113.53   	 18.37   	 381.48		  7.96   	 -30.52		
-61.65   	-119.63   	 19.90   	 467.95		  7.83   	 -35.61		
-53.71   	-134.28   	 21.77   	 554.42		  7.69   	 -35.61		
-43.64   	-148.32   	 23.99   	 651.07		  7.55   	 -35.61		
-35.10   	-150.76   	 26.59   	 742.62		  7.41   	 -25.43		
-31.43   	-141.91   	 29.56   	 829.09		  7.30   	 -10.17		
-32.65   	-132.14   	 32.88   	 910.47		  7.26   	   0.00		
-36.32   	-127.56   	 36.52   	 981.68		  7.26   	  15.26		
-39.06   	-127.56   	 40.45   	1037.64		  7.32   	  35.61		
-39.06   	-129.70   	 44.60   	1078.33		  7.47   	  40.69		
-37.23   	-132.75   	 48.91   	1103.76		  7.63   	  45.78		
-34.48   	-134.89   	 53.33   	1119.02		  7.81   	  50.86		
-32.35   	-133.67   	 57.80   	1124.11		  8.02   	  40.69		
-30.82   	-128.78   	 62.30   	1129.19		  8.18   	  30.52		
-29.91   	-120.85   	 66.82   	1139.36		  8.30   	  15.26		
-28.38   	-112.92   	 71.37   	1159.71		  8.36   	   5.09		
-26.25   	-107.12   	 76.01   	1185.14		  8.38   	 -10.17		
-24.72   	-104.06   	 80.75   	1225.83		  8.34   	 -15.26		
-24.41   	-103.76   	 85.66   	1251.27		  8.28   	 -15.26		
-25.02   	-105.59   	 90.66   	1261.44		  8.22   	 -15.26		
-25.33   	-107.42   	 95.71   	1261.44		  8.16   	  -5.09		
-23.19   	-107.73   	100.75   	1241.09		  8.14   	   0.00		
-19.53   	-106.20   	105.72   	1205.49		  8.14   	  10.17		
-17.70   	-103.15   	110.54   	1169.88		  8.18   	  20.35		
-19.84   	-99.49   	115.22   	1119.02		  8.26   	  25.43		
-24.72   	-95.21   	119.69   	1073.24		  8.36   	  25.43		
-27.77   	-90.64   	123.99   	1017.29		  8.46   	  20.35		
-26.25   	-85.75   	128.06   	 966.43		  8.55   	  10.17		
-20.14   	-81.48   	131.92   	 920.65		  8.59(A)	   0.00		
-13.43   	-76.60   	135.60   	 864.70		  8.59   	 -20.35		
-10.07   	-71.11   	139.06   	 808.75		  8.50   	 -30.52		
-10.38   	-64.39   	142.30   	 752.79		  8.38   	 -45.78		
-13.12   	-56.46   	145.31   	 701.93		  8.20   	 -55.95		
-15.56   	-48.22   	148.12   	 661.24		  7.98   	 -61.04		
-14.95   	-40.89   	150.76   	 620.55		  7.73   	 -55.95		
-11.29   	-34.79   	153.24   	 584.94		  7.51   	 -50.86		
 -4.58   	-28.69   	155.58   	 549.34		  7.30   	 -40.69		
  3.05   	-23.50   	157.78   	 518.82		  7.14   	 -25.43		
  8.24   	-18.01   	159.86   	 483.21		  7.04   	 -20.35		
  9.77   	-11.29   	161.79   	 462.87		  6.96   	  -5.09		
  9.16   	 -1.53   	163.64   	 442.52		  6.94   	   0.00		
  8.54   	 10.38   	165.41   	 432.35		  6.94   	   0.00		
 10.07   	 23.50   	167.14   	 406.92		  6.94   	   0.00		
 12.21   	 35.10   	168.77   	 391.66		  6.94   	   0.00		
 13.73   	 44.56   	170.34   	 371.31		  6.94   	 -10.17		
 15.56   	 52.80   	171.82   	 350.97		  6.90   	 -10.17		
 19.53   	 63.48   	173.22   	 340.79		  6.86   	 -10.17		
 27.47   	 77.82   	174.59   	 330.62		  6.82   	 -10.17		
 38.15   	 94.30   	175.91   	 320.45		  6.78   	 -15.26		
 48.22   	108.95   	177.19   	 315.36		  6.71   	 -10.17		
 54.02   	117.49   	178.45   	 295.01		  6.67   	  -5.09		
 55.24   	119.63   	179.63   	 279.75		  6.65   	   0.00		
 54.02   	119.32   	180.75   	 264.50		  6.65   	   0.00		
 53.71   	121.46   	181.81   	 249.24		  6.65   	   0.00		
 55.54   	127.26   	182.81   	 233.98		  6.65   	   5.09		
 58.59   	134.89   	183.74   	 218.72		  6.67   	   5.09		
 60.42   	137.94   	184.62   	 198.37		  6.69   	   0.00		
 58.90   	133.06   	185.41   	 172.94		  6.69   	   0.00		
 54.93   	121.46   	186.10   	 152.59		  6.69   	  -5.09		
 50.66   	108.95   	186.71   	 137.33		  6.67   	 -10.17		
 47.91   	100.40   	187.26   	 111.90		  6.63   	 -10.17		
 45.47   	 95.52   	187.71   	  91.56		  6.59   	 -10.17		
 40.89   	 90.33   	188.08   	  66.12		  6.55   	 -15.26		
 33.87   	 79.96   	188.34   	  45.78		  6.49   	 -10.17		
 25.33   	 63.48   	188.52   	  25.43		  6.45   	 -15.26		
 17.70   	 42.72   	188.63   	   5.09		  6.39   	 -15.26		
 12.21   	 22.89   	188.65(S)	 -20.35		  6.33   	 -10.17		
  7.93   	  6.10   	188.56   	 -55.95		  6.29   	 -10.17		
  4.58   	 -6.10   	188.34   	 -86.47		  6.25   	 -10.17		
  1.53   	-14.95   	188.00   	-132.25		  6.21   	 -15.26		
 -1.83   	-21.97   	187.47   	-167.85		  6.14   	 -10.17		
 -6.10   	-28.99   	186.79   	-218.72		  6.10   	 -10.17		
-11.29   	-38.76   	185.92   	-269.58		  6.06   	 -10.17		
-16.78   	-51.88   	184.84   	-325.53		  6.02   	  -5.09		
-22.28   	-65.31   	183.54   	-381.48		  6.00   	 -10.17		
-26.25   	-76.29   	182.01   	-447.61		  5.96   	 -10.17		
-29.60   	-82.40   	180.22   	-518.82		  5.92   	  -5.09		
-31.74   	-84.23   	178.15   	-595.11		  5.90   	  -5.09		
-32.96   	-84.23   	175.77   	-676.50		  5.88   	   0.00		
-33.26   	-84.53   	173.06   	-768.05		  5.88   	  -5.09		
-32.96   	-84.84   	169.99   	-864.70		  5.86   	 -10.17		
-32.04   	-84.53   	166.53   	-966.43		  5.82   	 -10.17		
-32.35   	-84.84   	162.66   	-1078.33		  5.78   	 -10.17		
-33.57   	-86.36   	158.35   	-1180.06		  5.74   	 -20.35		
-35.10   	-87.89   	153.63   	-1276.70		  5.66   	 -25.43		
-36.62   	-86.98   	148.52   	-1358.08		  5.55   	 -25.43		
-38.15   	-81.48   	143.09   	-1429.29		  5.45   	 -25.43		
-38.45   	-72.94   	137.37   	-1485.24		  5.35   	 -30.52		
-37.84   	-67.44   	131.43   	-1536.11		  5.23   	 -30.52		
-36.01   	-69.58   	125.29   	-1556.45		  5.11   	 -20.35		
-33.87   	-79.04   	119.06   	-1576.80		  5.03   	 -15.26		
-32.65   	-89.42   	112.76   	-1576.80		  4.96   	   0.00		
-32.65   	-94.60   	106.45   	-1561.54		  4.96   	  10.17		
-33.26   	-92.16   	100.20   	-1525.93		  5.01   	  25.43		
-33.26   	-85.14   	 94.10   	-1475.07		  5.11   	  35.61		
-33.26   	-78.13   	 88.20   	-1414.03		  5.25   	  50.86		
-32.96   	-72.94   	 82.54   	-1358.08		  5.45   	  61.04		
-32.35   	-69.58   	 77.11   	-1312.30		  5.70   	  55.95		
-31.13   	-66.83   	 71.86   	-1286.87		  5.92   	  61.04		
-29.30   	-63.78   	 66.71   	-1251.27		  6.16   	  55.95		
-29.30   	-58.90   	 61.71   	-1225.83		  6.39   	  50.86		
-33.57   	-50.05   	 56.81   	-1169.88		  6.59   	  40.69		
-42.72   	-39.37   	 52.13   	-1108.85		  6.75   	  30.52		
-52.19   	-30.21   	 47.69   	-1037.64		  6.88   	  25.43		
-54.93   	-18.92   	 43.54   	-961.34		  6.98   	  10.17		
-43.33   	 13.12   	 39.69   	-895.22		  7.02   	  10.17		
-11.29   	 99.18   	 36.11   	-829.09		  7.06   	   0.00		
 44.56   	268.55   	 32.80   	-762.97		  7.06   	   0.00		
122.68   	517.88   	 29.75   	-691.76		  7.06   	   0.00		
214.84   	786.74   	 26.98   	-620.55		  7.06   	   0.00		
306.09   	974.73   	 24.50   	-549.34		  7.06   	   0.00		
376.59   	1004.94   	 22.30   	-473.04		  7.06   	   5.09		
405.88   	886.84   	 20.41   	-412.00		  7.08   	  10.17		
378.72   	711.06   	 18.76   	-350.97		  7.12   	  10.17		
294.19   	585.94   	 17.35   	-300.10		  7.16   	  10.17		
170.29   	559.08   	 16.15   	-259.41		  7.20   	  15.26		
 39.37   	580.75   	 15.12   	-218.72		  7.26   	  15.26		
-63.17   	558.47   	 14.24   	-172.94		  7.32   	  10.17		
-117.80   	445.56   	 13.55   	-132.25		  7.37   	  15.26		
-129.70   	273.13   	 13.02   	 -96.64		  7.43   	  10.17		
-121.15   	111.39   	 12.63   	 -55.95		  7.47   	  10.17		
-113.22   	 10.38   	 12.41   	 -25.43		  7.51   	  10.17		
-112.61   	-28.69   	 12.31   	  10.17		  7.55   	  10.17		
-114.44   	-36.93   	 12.35   	  50.86		  7.59   	  10.17		
-110.17   	-47.00   	 12.55   	  91.56		  7.63   	  15.26		
-97.05   	-71.11   	 12.92   	 152.59		  7.69   	  20.35		
-78.74   	-103.76   	 13.53   	 208.54		  7.77   	  25.43		
-60.73   	-134.58   	 14.36   	 284.84		  7.87   	  35.61		
-47.91   	-156.56   	 15.50   	 356.05		  8.02   	  35.61		
-40.59   	-166.32   	 16.93   	 427.26		  8.16   	  35.61		
-37.54   	-165.10   	 18.64   	 493.39		  8.30   	  35.61		
-36.62   	-159.30   	 20.61   	 559.51		  8.44   	  25.43		
-35.71   	-155.03   	 22.85   	 605.29		  8.55   	  15.26		
-33.87   	-154.11   	 25.27   	 656.15		  8.61(V)	   0.00		
-31.74   	-154.72   	 27.89   	 691.76		  8.61   	  -5.09		
-30.52   	-155.94   	 30.66   	 722.28		  8.59   	  -5.09		
-30.21   	-156.86   	 33.55   	 747.71		  8.57   	 -10.17		
-30.52   	-156.86   	 36.54   	 762.97		  8.52   	   5.09		
-31.43   	-155.33   	 39.59   	 783.31		  8.55   	  15.26		
-32.04   	-152.28   	 42.73   	 788.40		  8.61   	  40.69		
-31.74   	-146.48   	 45.88   	 793.49		  8.77   	  66.12		
-30.52   	-139.16   	 49.05   	 798.57		  9.03   	  81.38		
-28.08   	-132.14   	 52.25   	 798.57		  9.36   	 106.82		
-24.72   	-126.04   	 55.44   	 788.40		  9.79   	 116.99		
-21.97   	-122.07   	 58.60   	 788.40		 10.25   	 122.07		
-20.14   	-119.93   	 61.75   	 773.14		 10.74   	 122.07		
-18.92   	-117.80   	 64.84   	 762.97		 11.23   	 111.90		
-17.70   	-113.53   	 67.89   	 742.62		 11.68   	  96.64		
-16.48   	-106.20   	 70.86   	 722.28		 12.07   	  81.38		
-14.95   	-95.52   	 73.75   	 701.93		 12.39   	  66.12		
-13.12   	-83.01   	 76.56   	 671.41		 12.66   	  45.78		
-11.29   	-70.50   	 79.25   	 635.81		 12.84   	  45.78		
 -9.16   	-60.42   	 81.79   	 605.29		 13.02   	  35.61		
 -7.93   	-53.10   	 84.21   	 569.68		 13.16   	  40.69		
 -7.02   	-47.30   	 86.49   	 528.99		 13.33   	  45.78		
 -6.10   	-40.89   	 88.61   	 483.21		 13.51   	  55.95		
 -3.36   	-31.43   	 90.54   	 447.61		 13.73   	  71.21		
  2.44   	-18.01   	 92.33   	 396.74		 14.02   	  86.47		
  9.46   	 -1.83   	 93.92   	 361.14		 14.36   	 101.73		
 15.56   	 14.95   	 95.36   	 320.45		 14.77   	 111.90		
 19.23   	 30.82   	 96.64   	 279.75		 15.22   	 116.99		
 20.45   	 45.78   	 97.76   	 244.15		 15.69   	 111.90		
 21.97   	 60.42   	 98.74   	 213.63		 16.13   	 101.73		
 25.63   	 75.68   	 99.59   	 172.94		 16.54   	  91.56		
 31.74   	 90.64   	100.28   	 142.42		 16.91   	  76.30		
 38.15   	104.68   	100.85   	 101.73		 17.21   	  61.04		
 43.95   	116.88   	101.26   	  66.12		 17.46   	  45.78		
 48.22   	127.87   	101.53   	  25.43		 17.64   	  40.69		
 50.96   	138.55   	101.63   	 -15.26		 17.80   	  30.52		
 53.71   	148.01   	101.57   	 -50.86		 17.92   	  35.61		
 56.15   	156.25   	101.36   	 -91.56		 18.07   	  35.61		
 58.29   	162.66   	101.00   	-122.07		 18.21   	  45.78		
 59.81   	168.15   	100.51   	-162.77		 18.39   	  50.86		
 61.65   	174.56   	 99.86   	-203.46		 18.60   	  61.04		
 64.09   	181.88   	 99.04   	-239.06		 18.84   	  66.12		
 65.61   	187.68   	 98.09   	-284.84		 19.10   	  71.21		
 65.00   	188.60   	 96.95   	-330.62		 19.39   	  66.12		
 62.56   	183.72   	 95.63   	-376.40		 19.65   	  66.12		
 59.20   	174.26   	 94.12   	-422.18		 19.92   	  55.95		
 55.85   	162.35   	 92.43   	-467.95		 20.14   	  50.86		
 51.88   	147.71   	 90.56   	-513.73		 20.35   	  45.78		
 45.47   	128.78   	 88.50   	-554.42		 20.53   	  40.69		
 35.71   	104.98   	 86.29   	-584.94		 20.69   	  35.61		
 25.02   	 78.74   	 83.95   	-615.46		 20.83   	  25.43		
 15.56   	 54.93   	 81.48   	-640.89		 20.94   	  30.52		
  8.85   	 35.10   	 78.92   	-661.24		 21.06   	  25.43		
  3.97   	 18.92   	 76.28   	-671.41		 21.16   	  25.43		
 -0.61   	  3.66   	 73.59   	-686.67		 21.26   	  20.35		
 -5.49   	-13.43   	 70.84   	-691.76		 21.34   	  25.43		
-10.38   	-31.13   	 68.08   	-696.84		 21.44   	  15.26		
-14.34   	-47.61   	 65.29   	-696.84		 21.51   	  20.35		
-17.09   	-61.04   	 62.50   	-691.76		 21.59   	  15.26		
-19.53   	-72.63   	 59.74   	-681.58		 21.65   	  10.17		
-22.58   	-83.31   	 57.01   	-671.41		 21.69   	   5.09		
-24.72   	-92.47   	 54.32   	-661.24		 21.71   	   0.00		
-25.33   	-98.27   	 51.68   	-645.98		 21.71   	 -10.17		
-24.72   	-99.18   	 49.09   	-625.63		 21.67   	 -15.26		
-24.72   	-95.83   	 46.59   	-605.29		 21.61   	 -20.35		
-25.94   	-91.86   	 44.17   	-590.03		 21.53   	 -20.35		
-28.08   	-89.72   	 41.81   	-559.51		 21.44   	 -15.26		
-28.69   	-90.64   	 39.57   	-539.16		 21.38   	 -15.26		
-26.25   	-93.08   	 37.42   	-518.82		 21.32   	  -5.09		
-22.58   	-95.83   	 35.34   	-488.30		 21.30   	   5.09		
-21.06   	-98.88   	 33.39   	-462.87		 21.32   	  10.17		
-23.80   	-101.93   	 31.54   	-432.35		 21.36   	  15.26		
-29.91   	-104.68   	 29.81   	-406.92		 21.42   	  20.35		
-34.79   	-106.51   	 28.18   	-376.40		 21.51   	  25.43		
-35.40   	-106.20   	 26.67   	-356.05		 21.61   	  20.35		
-32.65   	-104.68   	 25.25   	-325.53		 21.69   	  20.35		
-29.60   	-103.15   	 23.95   	-300.10		 21.77   	  10.17		
-28.38   	-101.93   	 22.75   	-274.67		 21.81   	   5.09		
-28.99   	-100.40   	 21.65   	-249.24		 21.83   	  -5.09		
-28.69   	-97.96   	 20.65   	-228.89		 21.81   	 -10.17		
-26.25   	-94.30   	 19.74   	-203.46		 21.77   	 -20.35		
-22.58   	-91.25   	 18.92   	-183.11		 21.69   	 -25.43		
-19.84   	-89.72   	 18.19   	-162.77		 21.59   	 -30.52		
-18.92   	-90.64   	 17.54   	-147.51		 21.46   	 -35.61		
-20.14   	-93.08   	 16.95   	-127.16		 21.32   	 -30.52		
-22.28   	-94.91   	 16.44   	-111.90		 21.20   	 -30.52		
-25.02   	-95.83   	 15.99   	-101.73		 21.08   	 -30.52		
-27.16   	-95.52   	 15.58   	 -86.47		 20.96   	 -25.43		
-27.47   	-94.91   	 15.24   	 -76.30		 20.85   	 -20.35		
-25.63   	-93.99   	 14.93   	 -71.21		 20.77   	 -25.43		
-23.19   	-93.69   	 14.65   	 -61.04		 20.67   	 -20.35		
-22.28   	-93.38   	 14.40   	 -55.95		 20.59   	 -20.35		
-24.11   	-93.99   	 14.18   	 -55.95		 20.51   	 -25.43		
-27.47   	-95.52   	 13.96   	 -55.95		 20.41   	 -20.35		
-29.91   	-97.35   	 13.73   	 -45.78		 20.33   	 -25.43		
-28.99   	-97.05   	 13.55   	 -50.86		 20.22   	 -25.43		
-25.33   	-93.99   	 13.35   	 -45.78		 20.12   	 -25.43		
-21.67   	-88.81   	 13.16   	 -40.69		 20.02   	 -25.43		
-20.14   	-84.84   	 13.00   	 -45.78		 19.92   	 -25.43		
-21.67   	-84.53   	 12.82   	 -35.61		 19.82   	 -20.35		
-25.94   	-88.50   	 12.68   	 -35.61		 19.74   	 -15.26		
-30.52   	-93.08   	 12.53   	 -35.61		 19.67   	 -15.26		
-33.26   	-94.60   	 12.39   	 -25.43		 19.61   	 -15.26		
-32.96   	-91.55   	 12.29   	 -30.52		 19.55   	 -10.17		
-29.91   	-85.75   	 12.17   	 -25.43		 19.51   	 -15.26		
-25.94   	-80.87   	 12.07   	 -20.35		 19.45   	 -10.17		
-22.89   	-79.35   	 11.98   	 -20.35		 19.41   	 -10.17		
-22.28   	-80.87   	 11.90   	 -20.35		 19.37   	 -15.26		
-23.19   	-83.31   	 11.82   	 -15.26		 19.31   	 -10.17		
-24.72   	-85.45   	 11.76   	 -15.26		 19.27   	 -15.26		
-26.55   	-86.67   	 11.70   	 -10.17		 19.21   	 -15.26		
-28.08   	-86.98   	 11.66   	 -10.17		 19.15   	 -10.17		
-29.30   	-86.67   	 11.62   	 -10.17		 19.10   	 -15.26		
-29.60   	-84.53   	 11.58   	  -5.09		 19.04   	 -10.17		
-28.08   	-80.87   	 11.56   	  -5.09		 19.00   	 -15.26		
-24.72   	-76.60   	 11.54(D)	   0.00		 18.94   	 -10.17		
-20.75   	-73.85   	 11.54   	   5.09		 18.90   	 -10.17		
-19.23   	-74.46   	 11.56   	   5.09		 18.86   	 -15.26		
-20.14   	-78.74   	 11.58   	  10.17		 18.80   	 -10.17		
-22.58   	-83.92   	 11.62   	  10.17		 18.76   	 -10.17		
-24.11   	-86.67   	 11.66   	  15.26		 18.72   	 -10.17		
-23.50   	-85.14   	 11.72   	  15.26		 18.68   	 -10.17		
-21.67   	-79.65   	 11.78   	  20.35		 18.64   	 -10.17		
-20.45   	-72.94   	 11.86   	  20.35		 18.60   	 -10.17		
-20.75   	-68.97   	 11.94   	  20.35		 18.56   	  -5.09		
-21.97   	-68.97   	 12.02   	  25.43		 18.54   	 -10.17		
-24.72   	-73.55   	 12.13   	  25.43		 18.49   	  -5.09		
-27.47   	-79.65   	 12.23   	  20.35		 18.47   	  -5.09		
-29.30   	-83.31   	 12.31   	  25.43		 18.45   	  -5.09		
-29.30   	-82.70   	 12.41   	  25.43		 18.43   	 -10.17		
-26.55   	-77.51   	 12.51   	  30.52		 18.39   	  -5.09		
-22.89   	-70.50   	 12.63   	  25.43		 18.37   	   0.00		
-21.06   	-65.31   	 12.74   	  25.43		 18.37   	  -5.09		
-21.97   	-64.70   	 12.84   	  30.52		 18.35   	  -5.09		
-23.80   	-67.14   	 12.96   	  25.43		 18.33   	 -10.17		
-24.41   	-69.89   	 13.06   	  20.35		 18.29   	  -5.09		
-23.19   	-70.19   	 13.14   	  25.43		 18.27   	  -5.09		
-21.36   	-67.75   	 13.25   	  25.43		 18.25   	  -5.09		
-20.45   	-64.09   	 13.35   	  20.35		 18.23   	  -5.09		
-20.75   	-61.34   	 13.43   	  15.26		 18.21   	 -10.17		
-21.36   	-60.73   	 13.49   	  20.35		 18.17   	 -10.17		
-21.67   	-62.26   	 13.57   	  10.17		 18.13   	  -5.09		
-22.28   	-65.31   	 13.61   	  15.26		 18.11   	 -10.17		
-23.80   	-68.66   	 13.67   	  15.26		 18.07   	 -10.17		
-26.55   	-71.11   	 13.73   	  10.17		 18.03   	 -10.17		
-28.69   	-70.80   	 13.77   	  10.17		 17.99   	 -10.17		
-28.38   	-67.14   	 13.81   	  10.17		 17.94   	 -10.17		
-25.02   	-61.34   	 13.86   	   5.09		 17.90   	 -10.17		
-20.75   	-56.46   	 13.88   	  10.17		 17.86   	 -10.17		
-19.23   	-54.63   	 13.92   	  10.17		 17.82   	  -5.09		
-20.75   	-56.46   	 13.96   	   5.09		 17.80   	 -15.26		
-24.41   	-59.20   	 13.98   	  10.17		 17.74   	 -10.17		
-26.86   	-60.12   	 14.02   	   5.09		 17.70   	 -10.17		
-25.94   	-58.59   	 14.04   	  10.17		 17.66   	 -10.17		
-23.19   	-56.46   	 14.08   	   5.09		 17.62   	 -10.17		
-20.45   	-55.54   	 14.10   	  10.17		 17.58   	 -10.17		
-18.92   	-56.76   	 14.14   	   5.09		 17.54   	 -10.17		
-18.01   	-57.68   	 14.16   	  10.17		 17.50   	 -10.17		
