  I     	  II     	  LV     	  LV'		  RV     	  RV'		
  1.22   	 57.07   	 17.50   	   5.09		 15.58   	   5.09		
  7.02   	 63.78   	 17.52   	   5.09		 15.61   	   0.00		
 12.51   	 70.19   	 17.54   	   0.00		 15.61   	   0.00		
 17.09   	 74.46   	 17.54   	   5.09		 15.61   	  -5.09		
 20.75   	 75.07   	 17.56   	  -5.09		 15.58   	   0.00		
 21.67   	 70.50   	 17.54   	  -5.09		 15.58   	  -5.09		
 21.06   	 61.34   	 17.52   	  -5.09		 15.56   	 -10.17		
 20.45   	 51.27   	 17.50   	  -5.09		 15.52   	 -10.17		
 21.36   	 43.64   	 17.48   	  -5.09		 15.48   	 -10.17		
 23.50   	 38.45   	 17.46   	   0.00		 15.44   	 -10.17		
 23.50   	 33.57   	 17.46   	   5.09		 15.40   	 -20.35		
 18.01   	 27.16   	 17.48   	  10.17		 15.32   	 -20.35		
  6.71   	 19.53   	 17.52   	  20.35		 15.24   	 -25.43		
 -7.93   	 12.51   	 17.60   	  30.52		 15.14   	 -25.43		
-22.89   	  5.80   	 17.72   	  30.52		 15.04   	 -25.43		
-36.01   	 -3.05   	 17.84   	  35.61		 14.93   	 -15.26		
-46.08   	-14.65   	 17.99   	  35.61		 14.87   	   5.09		
-52.19   	-26.86   	 18.13   	  30.52		 14.89   	  25.43		
-53.10   	-35.40   	 18.25   	  35.61		 14.99   	  40.69		
-50.05   	-37.84   	 18.39   	  30.52		 15.16   	  61.04		
-45.17   	-35.71   	 18.51   	  25.43		 15.40   	  66.12		
-41.81   	-31.74   	 18.62   	  25.43		 15.67   	  71.21		
-41.50   	-28.69   	 18.72   	  25.43		 15.95   	  61.04		
-43.03   	-27.77   	 18.82   	  20.35		 16.20   	  50.86		
-45.17   	-28.69   	 18.90   	  15.26		 16.40   	  30.52		
-46.08   	-31.43   	 18.96   	  20.35		 16.52   	  10.17		
-46.08   	-36.01   	 19.04   	  15.26		 16.56   	  -5.09		
-45.78   	-40.59   	 19.10   	  15.26		 16.54   	 -25.43		
-44.86   	-43.03   	 19.17   	  15.26		 16.44   	 -30.52		
-43.64   	-42.42   	 19.23   	  15.26		 16.32   	 -35.61		
-41.81   	-39.98   	 19.29   	  20.35		 16.17   	 -35.61		
-40.59   	-37.54   	 19.37   	  20.35		 16.03   	 -25.43		
-40.28   	-37.23   	 19.45   	  30.52		 15.93   	 -15.26		
-41.20   	-38.76   	 19.57   	  35.61		 15.87   	   0.00		
-42.42   	-39.98   	 19.72   	  45.78		 15.87   	  10.17		
-44.25   	-38.76   	 19.90   	  50.86		 15.91   	  20.35		
-46.08   	-34.48   	 20.10   	  61.04		 15.99   	  30.52		
-46.69   	-27.16   	 20.35   	  66.12		 16.11   	  35.61		
-40.59   	-17.09   	 20.61   	  71.21		 16.26   	  40.69		
-21.06   	 -3.97   	 20.90   	  71.21		 16.42   	  40.69		
 19.23   	 15.56   	 21.18   	  71.21		 16.58   	  40.69		
 82.40   	 48.83   	 21.46   	  66.12		 16.74   	  35.61		
165.41   	105.59   	 21.73   	  61.04		 16.89   	  30.52		
259.40   	191.65   	 21.97   	  55.95		 17.01   	  20.35		
348.82   	296.33   	 22.20   	  50.86		 17.09   	   5.09		
414.73   	385.74   	 22.40   	  61.04		 17.11   	   0.00		
435.18   	415.34(R)	 22.64(E)	  71.21		 17.11   	 -15.26		
394.59   	359.80   	 22.93   	  91.56		 17.05   	 -20.35		
293.58   	230.41   	 23.30   	 111.90		 16.97   	 -20.35		
155.33   	 75.99   	 23.74   	 147.51		 16.89   	 -20.35		
 18.62   	-47.61   	 24.33   	 193.29		 16.81   	 -15.26		
-80.57   	-110.17   	 25.11   	 249.24		 16.74   	 -10.17		
-125.12   	-116.88   	 26.10   	 320.45		 16.70(E)	   0.00		
-123.29   	-93.08   	 27.39   	 391.66		 16.70   	  15.26		
-98.57   	-62.26   	 28.95   	 478.13		 16.76   	  45.78		
-72.94   	-36.93   	 30.86   	 559.51		 16.95   	  91.56		
-57.07   	-21.36   	 33.10   	 651.07		 17.31   	 147.51		
-50.96   	-16.48   	 35.71   	 742.62		 17.90   	 203.46		
-50.35   	-21.06   	 38.68   	 834.18		 18.72   	 233.98		
-51.27   	-30.52   	 42.01   	 925.73		 19.65   	 249.24		
-51.57   	-38.15   	 45.72   	1022.38		 20.65   	 239.06		
-51.57   	-40.89   	 49.81   	1108.85		 21.61   	 218.72		
-51.27   	-40.28   	 54.24   	1159.71		 22.48   	 188.20		
-51.57   	-39.98   	 58.88   	1174.97		 23.23   	 157.68		
-51.88   	-42.11   	 63.58   	1164.80		 23.87   	 137.33		
-52.49   	-44.25   	 68.24   	1113.93		 24.41   	 122.07		
-52.49   	-43.95   	 72.70   	1042.72		 24.90   	 122.07		
-51.88   	-39.98   	 76.87   	 951.17		 25.39   	 127.16		
-49.74   	-34.48   	 80.67   	 869.78		 25.90   	 147.51		
-47.30   	-28.99   	 84.15   	 788.40		 26.49   	 162.77		
-44.25   	-25.33   	 87.30   	 701.93		 27.14   	 188.20		
-41.81   	-24.11   	 90.11   	 620.55		 27.89   	 203.46		
-40.59   	-24.41   	 92.59   	 544.25		 28.71   	 218.72		
-41.20   	-25.94   	 94.77   	 488.30		 29.58   	 228.89		
-42.72   	-27.16   	 96.72   	 442.52		 30.50   	 228.89		
-43.64   	-26.55   	 98.49   	 412.00		 31.41   	 208.54		
-43.33   	-24.41   	100.14   	 386.57		 32.25   	 188.20		
-41.81   	-21.06   	101.69   	 376.40		 33.00   	 157.68		
-39.06   	-17.09   	103.19   	 366.22		 33.63   	 127.16		
-36.01   	-14.34   	104.66   	 361.14		 34.14   	  96.64		
-33.57   	-12.82   	106.10   	 345.88		 34.53   	  76.30		
-31.74   	-12.21   	107.49   	 325.53		 34.83   	  61.04		
-30.52   	-11.60   	108.79   	 305.19		 35.08   	  50.86		
-29.60   	-10.07   	110.01   	 284.84		 35.28   	  35.61		
-27.77   	 -6.10   	111.15   	 269.58		 35.42   	  15.26		
-24.41   	 -0.31   	112.23   	 269.58		 35.48   	 -10.17		
-20.14   	  7.02   	113.31   	 254.32		 35.44   	 -25.43		
-16.17   	 13.43   	114.32   	 254.32		 35.34   	 -45.78		
-14.04   	 17.40   	115.34   	 239.06		 35.16   	 -45.78		
-12.82   	 19.23   	116.30   	 239.06		 34.97   	 -40.69		
-11.60   	 21.97   	117.25   	 228.89		 34.81   	 -15.26		
 -8.85   	 27.77   	118.17   	 223.80		 34.75   	   5.09		
 -3.66   	 37.23   	119.06   	 218.72		 34.77   	  25.43		
  3.66   	 48.22   	119.94   	 208.54		 34.87   	  40.69		
 10.99   	 58.29   	120.77   	 208.54		 35.04   	  40.69		
 17.09   	 65.92   	121.61   	 203.46		 35.20   	  35.61		
 22.28   	 72.02   	122.42   	 193.29		 35.34   	  30.52		
 26.86   	 77.51   	123.19   	 188.20		 35.46   	  15.26		
 31.74   	 83.92   	123.95   	 178.03		 35.52   	  10.17		
 37.84   	 90.64   	124.66   	 183.11		 35.56   	  15.26		
 45.17   	 97.05   	125.39   	 172.94		 35.63   	  20.35		
 53.10   	103.15   	126.08   	 172.94		 35.71   	  25.43		
 60.12   	108.95   	126.77   	 167.85		 35.81   	  30.52		
 65.61   	115.36   	127.45   	 162.77		 35.93   	  30.52		
 69.27   	121.77   	128.10   	 162.77		 36.05   	  25.43		
 72.02   	127.87   	128.75   	 152.59		 36.15   	  15.26		
 75.07   	133.67   	129.36   	 142.42		 36.22   	   5.09		
 78.74   	138.85   	129.93   	 137.33		 36.24   	  -5.09		
 83.31   	143.74   	130.48   	 127.16		 36.22   	  -5.09		
 87.59   	147.09   	130.99   	 122.07		 36.20   	   0.00		
 90.94   	147.71   	131.47   	 111.90		 36.20   	   0.00		
 92.47   	146.18   	131.92   	 106.82		 36.20   	  15.26		
 93.08   	143.74   	132.35   	  96.64		 36.26   	  25.43		
 93.08   	141.60   	132.74   	  91.56		 36.36   	  25.43		
 92.16   	140.69   	133.10   	  86.47		 36.46   	  25.43		
 90.33   	138.24   	133.45   	  81.38		 36.56   	  25.43		
 85.75   	133.36   	133.77   	  71.21		 36.66   	  15.26		
 78.13   	125.43   	134.06   	  61.04		 36.72   	  10.17		
 68.66   	115.05   	134.30   	  55.95		 36.76(S)	   0.00		
 59.51   	103.76   	134.53   	  45.78		 36.76   	  -5.09		
 51.88   	 91.55   	134.71   	  35.61		 36.74   	 -10.17		
 46.08   	 78.13   	134.85   	  30.52		 36.70   	 -15.26		
 40.59   	 64.39   	134.97   	  20.35		 36.64   	 -25.43		
 33.87   	 50.96   	135.06   	   5.09		 36.54   	 -25.43		
 25.33   	 39.67   	135.08(S)	   0.00		 36.44   	 -40.69		
 16.17   	 30.21   	135.08   	 -15.26		 36.28   	 -45.78		
  7.02   	 21.36   	135.01   	 -25.43		 36.09   	 -61.04		
 -0.31   	 12.82   	134.91   	 -40.69		 35.85   	 -81.38		
 -5.19   	  3.66   	134.75   	 -66.12		 35.52   	 -96.64		
 -9.16   	 -6.10   	134.49   	 -86.47		 35.14   	-116.99		
-13.12   	-14.34   	134.14   	-116.99		 34.67   	-137.33		
-18.31   	-20.45   	133.67   	-157.68		 34.12   	-152.59		
-23.80   	-23.50   	133.04   	-203.46		 33.51   	-178.03		
-27.16   	-24.72   	132.23   	-254.32		 32.80   	-188.20		
-27.47   	-25.02   	131.21   	-320.45		 32.04   	-208.54		
-25.33   	-26.55   	129.93   	-381.48		 31.21   	-213.63		
-23.80   	-29.60   	128.40   	-452.69		 30.36   	-228.89		
-24.11   	-34.18   	126.59   	-518.82		 29.44   	-228.89		
-26.55   	-38.76   	124.52   	-605.29		 28.52   	-239.06		
-28.99   	-43.33   	122.10   	-712.10		 27.57   	-244.15		
-29.91   	-47.00   	119.25   	-839.26		 26.59   	-239.06		
-28.99   	-48.22   	115.89   	-966.43		 25.64   	-233.98		
-27.16   	-46.69   	112.02   	-1083.41		 24.70   	-218.72		
-26.25   	-43.33   	107.69   	-1185.14		 23.82   	-208.54		
-26.86   	-40.28   	102.95   	-1281.79		 22.99   	-198.37		
-28.69   	-39.67   	 97.82   	-1353.00		 22.20   	-178.03		
-29.91   	-41.20   	 92.41   	-1388.60		 21.49   	-178.03		
-29.30   	-42.42   	 86.86   	-1393.69		 20.77   	-162.77		
-27.16   	-40.89   	 81.28   	-1373.34		 20.12   	-157.68		
-25.33   	-36.93   	 75.79   	-1327.56		 19.49   	-147.51		
-25.63   	-33.26   	 70.48   	-1276.70		 18.90   	-132.25		
-28.08   	-31.74   	 65.37   	-1210.58		 18.37   	-116.99		
-30.52   	-33.26   	 60.53   	-1129.19		 17.90   	 -96.64		
-31.43   	-35.71   	 56.01   	-1047.81		 17.52   	 -86.47		
-30.52   	-36.62   	 51.82   	-971.51		 17.17   	 -76.30		
-28.99   	-35.71   	 47.93   	-890.13		 16.87   	 -71.21		
-27.77   	-33.57   	 44.37   	-818.92		 16.58   	 -71.21		
-28.08   	-32.04   	 41.10   	-752.79		 16.30   	 -66.12		
-29.60   	-31.74   	 38.09   	-681.58		 16.03   	 -71.21		
-31.74   	-32.35   	 35.36   	-625.63		 15.75   	 -71.21		
-33.26   	-31.43   	 32.86   	-574.77		 15.46   	 -66.12		
-33.87   	-29.30   	 30.56   	-518.82		 15.20   	 -61.04		
-33.26   	-26.55   	 28.48   	-473.04		 14.95   	 -61.04		
-32.96   	-25.33   	 26.59   	-427.26		 14.71   	 -50.86		
-33.87   	-26.25   	 24.88   	-386.57		 14.51   	 -50.86		
-35.71   	-28.08   	 23.34   	-340.79		 14.30   	 -45.78		
-37.23   	-28.69   	 21.97   	-305.19		 14.12   	 -40.69		
-36.93   	-26.55   	 20.75   	-269.58		 13.96   	 -40.69		
-35.40   	-23.80   	 19.67   	-233.98		 13.79   	 -30.52		
-33.87   	-22.89   	 18.74   	-208.54		 13.67   	 -30.52		
-34.48   	-24.41   	 17.90   	-178.03		 13.55   	 -20.35		
-37.54   	-27.77   	 17.19   	-152.59		 13.47   	 -20.35		
-41.20   	-31.43   	 16.58   	-132.25		 13.39   	 -10.17		
-44.25   	-33.87   	 16.05   	-116.99		 13.35   	  -5.09		
-44.86   	-33.57   	 15.58   	 -96.64		 13.33   	  -5.09		
-42.72   	-31.43   	 15.20   	 -81.38		 13.31(D)	   5.09		
-39.37   	-28.08   	 14.87   	 -71.21		 13.33   	   5.09		
-36.01   	-25.02   	 14.59   	 -55.95		 13.35   	   5.09		
-33.87   	-23.80   	 14.36   	 -40.69		 13.37   	   5.09		
-33.57   	-24.11   	 14.20   	 -35.61		 13.39   	  10.17		
-34.18   	-25.02   	 14.06   	 -25.43		 13.43   	  10.17		
-34.79   	-25.33   	 13.96   	 -20.35		 13.47   	   5.09		
-34.48   	-25.02   	 13.88   	 -10.17		 13.49   	  10.17		
-33.57   	-24.11   	 13.84   	 -10.17		 13.53   	  15.26		
-32.65   	-23.19   	 13.79   	 -10.17		 13.59   	  10.17		
-31.74   	-22.89   	 13.75   	  -5.09		 13.63   	  20.35		
-31.13   	-23.19   	 13.73   	   0.00		 13.71   	  15.26		
-30.52   	-23.19   	 13.73   	  -5.09		 13.77   	  20.35		
-30.52   	-23.80   	 13.71   	  -5.09		 13.86   	  15.26		
-31.43   	-25.33   	 13.69(D)	   0.00		 13.92   	  15.26		
-33.57   	-26.86   	 13.69   	   0.00		 13.98   	  15.26		
-35.71   	-27.16   	 13.69   	   0.00		 14.04   	  10.17		
-36.32   	-25.63   	 13.69   	   0.00		 14.08   	   0.00		
-34.79   	-23.80   	 13.69   	   5.09		 14.08   	   0.00		
-32.35   	-22.89   	 13.71   	  10.17		 14.08   	  -5.09		
-30.82   	-23.50   	 13.75   	  10.17		 14.06   	  -5.09		
-31.43   	-24.41   	 13.79   	  20.35		 14.04   	  -5.09		
-33.26   	-23.19   	 13.88   	  20.35		 14.02   	  -5.09		
-34.48   	-19.84   	 13.96   	  20.35		 14.00   	   0.00		
-34.79   	-16.48   	 14.04   	  25.43		 14.00   	   5.09		
-34.79   	-15.87   	 14.14   	  30.52		 14.02   	   5.09		
-34.79   	-18.01   	 14.26   	  30.52		 14.04   	  10.17		
-35.71   	-21.36   	 14.38   	  30.52		 14.08   	   5.09		
-35.71   	-23.80   	 14.51   	  30.52		 14.10   	  10.17		
-34.48   	-23.80   	 14.63   	  35.61		 14.14   	   5.09		
-32.35   	-21.67   	 14.77   	  35.61		 14.16   	   5.09		
-29.91   	-17.40   	 14.91   	  35.61		 14.18   	   0.00		
-27.47   	-12.21   	 15.06   	  35.61		 14.18   	   5.09		
-26.25   	 -8.24   	 15.20   	  30.52		 14.20   	   0.00		
-25.94   	 -7.32   	 15.32   	  30.52		 14.20   	   0.00		
-26.55   	-10.07   	 15.44   	  30.52		 14.20   	   5.09		
-28.08   	-14.95   	 15.56   	  30.52		 14.22   	   5.09		
-29.30   	-18.92   	 15.69   	  25.43		 14.24   	   5.09		
-29.91   	-20.45   	 15.79   	  20.35		 14.26   	  10.17		
-29.30   	-20.14   	 15.87   	  20.35		 14.30   	   5.09		
-28.69   	-20.45   	 15.95   	  15.26		 14.32   	  10.17		
-27.77   	-21.97   	 16.01   	  15.26		 14.36   	   5.09		
-26.25   	-24.41   	 16.07   	  10.17		 14.38   	   5.09		
-24.41   	-25.02   	 16.11   	  10.17		 14.40   	   5.09		
-21.67   	-22.28   	 16.15   	   5.09		 14.43   	   5.09		
-18.01   	-15.56   	 16.17   	   0.00		 14.45   	   5.09		
-14.34   	 -5.80   	 16.17   	   0.00		 14.47   	   0.00		
-10.38   	  5.80   	 16.17   	   0.00		 14.47   	   5.09		
 -6.41   	 18.01   	 16.17   	  -5.09		 14.49   	   0.00		
 -2.75   	 28.69   	 16.15   	   0.00		 14.49   	   0.00		
 -0.31   	 35.10   	 16.15   	  -5.09		 14.49   	   0.00		
  1.22   	 36.62   	 16.13   	  -5.09		 14.49   	   0.00		
  2.44   	 34.48   	 16.11   	   0.00		 14.49   	   0.00		
  4.88   	 31.74   	 16.11   	  -5.09		 14.49   	   0.00		
  8.54   	 32.04   	 16.09   	  -5.09		 14.49   	   0.00		
 13.43   	 37.23   	 16.07   	  -5.09		 14.49   	  -5.09		
 18.31   	 46.39   	 16.05   	  -5.09		 14.47   	  -5.09		
 22.58   	 56.76   	 16.03   	  -5.09		 14.45   	  -5.09		
 26.86   	 65.00   	 16.01   	 -10.17		 14.43   	 -10.17		
 30.52   	 67.75   	 15.97   	 -10.17		 14.38   	 -10.17		
 33.57   	 63.78   	 15.93   	 -10.17		 14.34   	 -10.17		
 36.62   	 54.32   	 15.89   	 -15.26		 14.30   	 -15.26		
 39.37   	 43.03   	 15.83   	 -15.26		 14.24   	 -20.35		
 40.89   	 32.96   	 15.77   	 -10.17		 14.16   	 -15.26		
 39.37   	 25.02   	 15.73   	  -5.09		 14.10   	 -20.35		
 32.96   	 18.62   	 15.71   	   0.00		 14.02   	 -20.35		
 21.67   	 12.51   	 15.71   	  10.17		 13.94   	 -20.35		
  7.32   	  7.63   	 15.75   	  10.17		 13.86   	 -15.26		
 -7.32   	  3.97   	 15.79   	  15.26		 13.79   	 -15.26		
-19.84   	  0.61   	 15.85   	  20.35		 13.73   	  -5.09		
-28.99   	 -4.27   	 15.93   	  20.35		 13.71   	  10.17		
-35.10   	-10.99   	 16.01   	  25.43		 13.75   	  20.35		
-38.45   	-18.01   	 16.11   	  25.43		 13.84   	  40.69		
-39.98   	-21.97   	 16.22   	  30.52		 14.00   	  50.86		
-39.67   	-22.89   	 16.34   	  30.52		 14.20   	  55.95		
-37.84   	-22.58   	 16.46   	  30.52		 14.43   	  50.86		
-36.01   	-24.41   	 16.58   	  25.43		 14.63   	  45.78		
-34.79   	-28.99   	 16.68   	  25.43		 14.81   	  25.43		
-34.79   	-35.10   	 16.79   	  15.26		 14.91   	  10.17		
-36.62   	-39.06   	 16.85   	  10.17		 14.95   	 -15.26		
-39.06   	-38.76   	 16.89   	  10.17		 14.89   	 -35.61		
-41.20   	-34.79   	 16.93   	   0.00		 14.75   	 -55.95		
-41.20   	-29.60   	 16.93   	  -5.09		 14.53   	 -66.12		
-39.06   	-25.02   	 16.91   	  -5.09		 14.26   	 -61.04		
-35.40   	-22.58   	 16.89   	 -10.17		 14.02   	 -55.95		
-32.04   	-22.28   	 16.85   	 -15.26		 13.79   	 -35.61		
-30.52   	-23.19   	 16.79   	 -10.17		 13.65   	 -20.35		
-31.13   	-25.33   	 16.74   	 -10.17		 13.57   	   5.09		
-33.26   	-27.47   	 16.70   	  -5.09		 13.59   	  25.43		
-35.71   	-29.30   	 16.68   	  -5.09		 13.69   	  40.69		
-37.54   	-29.91   	 16.66(E)	  10.17		 13.86   	  45.78		
-38.76   	-28.69   	 16.70   	  10.17		 14.04   	  55.95		
-36.93   	-23.80   	 16.74   	  25.43		 14.26   	  61.04		
-27.77   	-13.43   	 16.85   	  30.52		 14.51   	  55.95		
 -2.75   	  3.36   	 16.97   	  35.61		 14.73   	  55.95		
 44.56   	 29.60   	 17.11   	  50.86		 14.95   	  55.95		
116.27   	 69.89   	 17.31   	  50.86		 15.18   	  55.95		
206.91   	132.14   	 17.52   	  61.04		 15.40   	  55.95		
304.87   	219.73   	 17.76   	  61.04		 15.63   	  45.78		
392.46   	317.99   	 18.01   	  66.12		 15.81   	  35.61		
448.91   	391.54   	 18.27   	  76.30		 15.95   	  20.35		
453.19   	400.39(R)	 18.58   	  91.56		 16.03   	   5.09		
392.15   	328.67   	 18.94   	 106.82		 16.05   	 -10.17		
271.61   	198.97   	 19.37   	 137.33		 16.01   	 -25.43		
121.46   	 63.48   	 19.92   	 162.77		 15.91   	 -25.43		
-16.48   	-31.13   	 20.57   	 203.46		 15.81   	 -30.52		
-106.51   	-69.58   	 21.38   	 249.24		 15.69   	 -30.52		
-137.02   	-68.05   	 22.38   	 315.36		 15.56   	 -25.43		
-122.07   	-50.05   	 23.64   	 391.66		 15.46   	 -20.35		
-88.50   	-30.21   	 25.21   	 467.95		 15.38(E)	   0.00		
-58.59   	-12.82   	 27.08   	 554.42		 15.38   	  30.52		
-42.72   	  1.83   	 29.30   	 640.89		 15.50   	  81.38		
-40.28   	  9.77   	 31.86   	 732.45		 15.83   	 127.16		
-45.17   	  8.54   	 34.79   	 824.00		 16.34   	 183.11		
-50.96   	  0.92   	 38.09   	 915.56		 17.07   	 213.63		
-53.41   	 -7.02   	 41.75   	1002.03		 17.92   	 233.98		
-50.96   	-10.38   	 45.76   	1088.50		 18.86   	 239.06		
-44.86   	 -9.16   	 50.11   	1159.71		 19.82   	 239.06		
-39.06   	 -6.10   	 54.75   	1195.32		 20.77   	 233.98		
-36.62   	 -2.44   	 59.53   	1205.49		 21.71   	 228.89		
-37.23   	  1.22   	 64.35   	1180.06		 22.62   	 223.80		
-38.76   	  4.27   	 69.07   	1119.02		 23.52   	 208.54		
-39.98   	  5.80   	 73.55   	1032.55		 24.35   	 193.29		
-39.98   	  6.41   	 77.68   	 930.82		 25.13   	 188.20		
-39.06   	  7.02   	 81.40   	 834.18		 25.88   	 188.20		
-36.93   	  9.16   	 84.74   	 747.71		 26.63   	 188.20		
-34.18   	 14.34   	 87.73   	 671.41		 27.39   	 193.29		
-31.43   	 20.14   	 90.42   	 600.20		 28.16   	 198.37		
-30.52   	 24.41   	 92.82   	 539.16		 28.95   	 193.29		
-31.13   	 26.25   	 94.97   	 493.39		 29.73   	 172.94		
-32.35   	 27.16   	 96.95   	 457.78		 30.42   	 152.59		
-32.04   	 27.77   	 98.78   	 427.26		 31.03   	 111.90		
-29.30   	 28.38   	100.49   	 401.83		 31.47   	  76.30		
-25.63   	 27.16   	102.10   	 391.66		 31.78   	  30.52		
-22.89   	 23.50   	103.66   	 381.48		 31.90   	  -5.09		
-21.97   	 18.92   	105.19   	 366.22		 31.88   	 -30.52		
-21.67   	 17.70   	106.65   	 350.97		 31.76   	 -45.78		
-20.45   	 21.67   	108.06   	 325.53		 31.58   	 -45.78		
-16.78   	 31.43   	109.36   	 305.19		 31.39   	 -50.86		
-11.60   	 46.39   	110.58   	 284.84		 31.19   	 -45.78		
 -6.41   	 64.70   	111.72   	 274.67		 31.01   	 -45.78		
 -2.75   	 84.23   	112.82   	 259.41		 30.82   	 -50.86		
 -0.92   	100.71   	113.86   	 244.15		 30.62   	 -45.78		
  0.31   	108.64   	114.83   	 233.98		 30.44   	 -45.78		
  0.92   	105.29   	115.77   	 223.80		 30.25   	 -40.69		
  1.83   	 91.25   	116.66   	 218.72		 30.09   	 -35.61		
  3.36   	 73.55   	117.54   	 208.54		 29.95   	 -30.52		
  6.41   	 59.51   	118.37   	 203.46		 29.83   	 -25.43		
 11.29   	 54.93   	119.19   	 193.29		 29.73   	 -15.26		
 17.40   	 61.34   	119.96   	 183.11		 29.66   	   0.00		
 24.11   	 77.21   	120.69   	 183.11		 29.66   	  20.35		
 31.13   	 98.27   	121.42   	 172.94		 29.75   	  45.78		
 38.15   	119.02   	122.12   	 172.94		 29.93   	  66.12		
 45.17   	134.58   	122.81   	 162.77		 30.19   	  81.38		
 51.57   	141.91   	123.46   	 152.59		 30.52   	  76.30		
 57.68   	142.21   	124.07   	 152.59		 30.82   	  66.12		
 62.87   	140.08   	124.68   	 142.42		 31.09   	  45.78		
 68.66   	141.60   	125.25   	 142.42		 31.27   	  20.35		
 75.38   	148.93   	125.82   	 137.33		 31.35   	  -5.09		
 81.79   	159.00   	126.37   	 137.33		 31.33   	 -20.35		
 85.75   	166.93   	126.92   	 132.25		 31.25   	 -20.35		
 87.89   	168.46   	127.45   	 127.16		 31.17   	 -15.26		
 89.11   	165.41   	127.95   	 127.16		 31.11   	   5.09		
 91.55   	163.27   	128.46   	 116.99		 31.13   	  25.43		
 95.52   	167.24   	128.93   	 111.90		 31.23   	  45.78		
 99.49   	177.92   	129.38   	 101.73		 31.41   	  50.86		
101.93   	191.65   	129.79   	  91.56		 31.62   	  50.86		
102.84   	201.72   	130.15   	  86.47		 31.82   	  40.69		
101.93   	203.86   	130.50   	  81.38		 31.98   	  30.52		
100.10   	196.53   	130.82   	  76.30		 32.11   	  15.26		
 96.44   	182.19   	131.13   	  71.21		 32.17   	   5.09		
 90.33   	164.79   	131.41   	  61.04		 32.19   	  -5.09		
 83.01   	147.09   	131.66   	  50.86		 32.17   	  -5.09		
 75.68   	131.84   	131.86   	  45.78		 32.15   	  -5.09		
 68.66   	119.32   	132.04   	  40.69		 32.13   	  -5.09		
 61.04   	109.25   	132.21   	  25.43		 32.11   	 -10.17		
 52.49   	 99.49   	132.31   	  15.26		 32.06   	 -15.26		
 42.11   	 88.50   	132.37   	  10.17		 32.00   	 -25.43		
 31.43   	 75.68   	132.41(S)	  -5.09		 31.90   	 -35.61		
 21.36   	 61.04   	132.39   	 -15.26		 31.76   	 -50.86		
 11.90   	 44.86   	132.33   	 -25.43		 31.56   	 -66.12		
  3.05   	 29.30   	132.23   	 -45.78		 31.29   	 -71.21		
 -4.88   	 16.48   	132.04   	 -61.04		 31.01   	 -86.47		
-10.99   	  8.24   	131.80   	 -91.56		 30.66   	-101.73		
-13.43   	  4.58   	131.43   	-122.07		 30.25   	-106.82		
-12.82   	  4.27   	130.95   	-157.68		 29.83   	-122.07		
-11.29   	  3.66   	130.31   	-208.54		 29.34   	-137.33		
-10.68   	  0.00   	129.48   	-264.50		 28.79   	-147.51		
-13.12   	 -8.54   	128.42   	-330.62		 28.20   	-167.85		
-17.70   	-21.36   	127.10   	-401.83		 27.53   	-183.11		
-21.97   	-34.79   	125.49   	-467.95		 26.80   	-198.37		
-25.02   	-43.95   	123.62   	-549.34		 26.00   	-208.54		
-26.25   	-47.30   	121.42   	-640.89		 25.17   	-223.80		
-25.94   	-45.47   	118.86   	-747.71		 24.27   	-228.89		
-25.33   	-41.81   	115.87   	-874.87		 23.36   	-218.72		
-25.02   	-39.06   	112.37   	-1007.12		 22.48   	-208.54		
-25.02   	-38.15   	108.34   	-1119.02		 21.65   	-183.11		
-25.02   	-36.62   	103.87   	-1225.83		 20.92   	-172.94		
-24.41   	-33.26   	 98.96   	-1317.39		 20.22   	-152.59		
-22.58   	-28.08   	 93.69   	-1378.43		 19.61   	-152.59		
-20.75   	-23.50   	 88.18   	-1414.03		 19.00   	-157.68		
-20.75   	-21.06   	 82.52   	-1403.86		 18.37   	-167.85		
-23.50   	-22.28   	 76.91   	-1373.34		 17.70   	-162.77		
-27.16   	-25.33   	 71.41   	-1332.65		 17.05   	-167.85		
-29.30   	-27.77   	 66.08   	-1271.61		 16.38   	-147.51		
-28.99   	-29.91   	 61.00   	-1210.58		 15.79   	-132.25		
-28.08   	-32.04   	 56.15   	-1134.28		 15.26   	-116.99		
-27.77   	-35.40   	 51.62   	-1057.98		 14.79   	 -96.64		
-28.99   	-38.45   	 47.39   	-981.68		 14.40   	 -86.47		
-30.21   	-39.98   	 43.46   	-910.47		 14.06   	 -81.38		
-30.82   	-38.76   	 39.82   	-834.18		 13.73   	 -76.30		
-30.82   	-34.48   	 36.48   	-762.97		 13.43   	 -81.38		
-30.82   	-28.69   	 33.43   	-696.84		 13.10   	 -86.47		
-30.52   	-22.28   	 30.64   	-635.81		 12.76   	 -81.38		
-28.69   	-16.17   	 28.10   	-579.86		 12.43   	 -86.47		
-25.33   	-11.29   	 25.78   	-528.99		 12.09   	 -76.30		
-21.67   	 -9.46   	 23.66   	-478.13		 11.78   	 -66.12		
-20.14   	-11.60   	 21.75   	-427.26		 11.52   	 -55.95		
-21.97   	-18.31   	 20.04   	-376.40		 11.29   	 -50.86		
-25.94   	-26.25   	 18.54   	-335.71		 11.09   	 -40.69		
-29.91   	-32.04   	 17.19   	-295.01		 10.93   	 -35.61		
-31.74   	-33.87   	 16.01   	-254.32		 10.78   	 -35.61		
