  I     	  II     	  LV     	  LV'		  AO     	  AO'		
 -0.61   	 25.02   	 23.11   	   0.00		 52.70   	 -10.17		
 -1.53   	 21.67   	 23.11   	   0.00		 52.65   	 -10.17		
 -2.14   	 20.14   	 23.11   	   0.00		 52.61   	 -15.26		
 -2.44   	 20.14   	 23.11   	   0.00		 52.55   	 -10.17		
 -3.97   	 19.53   	 23.11   	  -5.09		 52.51   	 -10.17		
 -6.10   	 17.40   	 23.09   	   0.00		 52.47   	 -10.17		
 -7.93   	 12.82   	 23.09   	   0.00		 52.43   	 -10.17		
 -8.85   	  5.80   	 23.09   	  -5.09		 52.39   	 -15.26		
 -8.54   	 -0.92   	 23.07   	   0.00		 52.33   	 -10.17		
 -7.93   	 -5.80   	 23.07   	   0.00		 52.29   	 -10.17		
 -7.63   	 -7.32   	 23.07   	   0.00		 52.25   	 -10.17		
 -7.02   	 -5.80   	 23.07   	  -5.09		 52.21   	 -10.17		
 -6.41   	 -1.83   	 23.05   	   0.00		 52.17   	 -10.17		
 -5.19   	  2.75   	 23.05   	   0.00		 52.13   	 -15.26		
 -3.66   	  7.63   	 23.05   	   0.00		 52.06   	 -10.17		
 -3.05   	 11.90   	 23.05   	   0.00		 52.02   	 -10.17		
 -3.05   	 15.87   	 23.05   	   0.00		 51.98   	 -10.17		
 -3.05   	 19.53   	 23.05   	   0.00		 51.94   	 -10.17		
 -2.14   	 22.89   	 23.05   	   0.00		 51.90   	 -10.17		
 -0.61   	 25.94   	 23.05   	   0.00		 51.86   	 -10.17		
  0.00   	 27.77   	 23.05   	   0.00		 51.82   	 -10.17		
 -0.61   	 28.99   	 23.05   	   0.00		 51.78   	 -15.26		
 -1.53   	 28.99   	 23.05   	   0.00		 51.72   	 -10.17		
 -2.14   	 28.69   	 23.05   	   5.09		 51.68   	 -10.17		
 -1.53   	 27.77   	 23.07   	   0.00		 51.64   	 -10.17		
 -0.31   	 26.86   	 23.07   	   0.00		 51.60   	 -10.17		
  0.00   	 26.86   	 23.07   	   0.00		 51.56   	 -10.17		
 -0.31   	 27.77   	 23.07   	   0.00		 51.52   	 -10.17		
 -0.61   	 29.60   	 23.07   	   0.00		 51.47   	 -10.17		
 -0.92   	 31.74   	 23.07   	  -5.09		 51.43   	 -10.17		
 -0.61   	 32.35   	 23.05   	   0.00		 51.39   	 -10.17		
  0.00   	 31.13   	 23.05   	   0.00		 51.35   	 -10.17		
  0.00   	 28.38   	 23.05   	   0.00		 51.31   	 -10.17		
 -0.31   	 24.41   	 23.05   	   0.00		 51.27   	 -15.26		
 -1.22   	 19.84   	 23.05   	  -5.09		 51.21   	 -10.17		
 -3.05   	 10.68   	 23.03   	   0.00		 51.17   	 -10.17		
 -6.71   	 -8.85   	 23.03   	   0.00		 51.13   	 -10.17		
 -9.77   	-39.67   	 23.03   	   0.00		 51.09   	 -10.17		
 -8.54   	-68.36   	 23.03   	  -5.09		 51.05   	 -10.17		
  2.14   	-63.17   	 23.01   	   0.00		 51.01   	 -10.17		
 25.33   	 15.26   	 23.01   	   0.00		 50.97   	 -10.17		
 59.20   	194.09   	 23.01(E)	   5.09		 50.93   	  -5.09		
 97.96   	468.75   	 23.03   	   0.00		 50.91   	 -10.17		
132.75   	791.02   	 23.03   	  10.17		 50.86   	 -20.35		
147.71   	1244.20(R)	 23.07   	  10.17		 50.78   	 -10.17		
114.14   	1240.54   	 23.11   	  15.26		 50.74   	 -10.17		
 60.12   	1072.08   	 23.17   	  20.35		 50.70   	 -10.17		
  4.27   	802.92   	 23.26   	  30.52		 50.66   	 -10.17		
-32.96   	520.94   	 23.38   	  45.78		 50.62   	 -10.17		
-40.59   	295.72   	 23.56   	  55.95		 50.58   	 -10.17		
-24.41   	151.06   	 23.78   	  81.38		 50.54   	 -10.17		
 -2.75   	 72.63   	 24.11   	 101.73		 50.50   	 -10.17		
  8.85   	 29.30   	 24.52   	 127.16		 50.46   	  -5.09		
  6.71   	 -1.83   	 25.03   	 157.68		 50.44   	 -10.17		
 -1.83   	-27.16   	 25.66   	 198.37		 50.40   	 -10.17		
 -7.93   	-43.33   	 26.45   	 233.98		 50.36   	 -10.17		
 -8.24   	-49.74   	 27.39   	 284.84		 50.32   	  -5.09		
 -5.80   	-50.96   	 28.52   	 325.53		 50.29   	 -10.17		
 -4.88   	-51.88   	 29.83   	 376.40		 50.25   	 -10.17		
 -6.71   	-54.63   	 31.33   	 427.26		 50.21   	  -5.09		
 -9.46   	-59.20   	 33.04   	 473.04		 50.19   	 -10.17		
-10.68   	-63.78   	 34.93   	 508.65		 50.15   	  -5.09		
-10.07   	-66.83   	 36.97   	 534.08		 50.13   	 -10.17		
 -8.54   	-69.27   	 39.10   	 549.34		 50.09   	  -5.09		
 -7.32   	-72.02   	 41.30   	 549.34		 50.07   	 -10.17		
 -7.63   	-76.29   	 43.50   	 544.25		 50.03   	  -5.09		
 -9.46   	-80.87   	 45.68   	 518.82		 50.01   	 -10.17		
-11.60   	-84.84   	 47.75   	 498.47		 49.97   	  -5.09		
-12.82   	-86.36   	 49.75   	 462.87		 49.95   	 -10.17		
-12.21   	-86.06   	 51.60   	 432.35		 49.91   	  -5.09		
-10.68   	-85.14   	 53.33   	 406.92		 49.89   	 -10.17		
 -9.46   	-86.67   	 54.95   	 386.57		 49.85   	 -10.17		
 -9.16   	-91.55   	 56.50   	 376.40		 49.81   	  -5.09		
 -9.77   	-99.49   	 58.01   	 366.22		 49.79   	 -10.17		
 -9.77   	-108.64   	 59.47   	 366.22		 49.75   	  -5.09		
 -8.85   	-118.10   	 60.94   	 361.14		 49.73   	  -5.09		
 -7.32   	-126.34   	 62.38   	 361.14		 49.70   	  -5.09		
 -6.71   	-132.45   	 63.82   	 345.88		 49.68   	 -10.17		
 -7.32   	-135.50   	 65.21   	 330.62		 49.64   	   0.00		
 -9.16   	-135.19   	 66.53   	 300.10		 49.64   	  -5.09		
-11.60   	-133.06   	 67.73   	 279.75		 49.62   	   0.00		
-14.04   	-130.92   	 68.85   	 249.24		 49.62   	   5.09		
-15.87   	-129.70   	 69.85   	 218.72		 49.64   	  10.17		
-18.01   	-130.31   	 70.72   	 198.37		 49.68   	  20.35		
-20.75   	-130.92   	 71.52   	 178.03		 49.77   	  35.61		
-24.11   	-128.17   	 72.23   	 167.85		 49.91   	  55.95		
-26.55   	-120.85   	 72.90   	 152.59		 50.13   	  86.47		
-27.16   	-109.25   	 73.51   	 142.42		 50.48   	 111.90		
-25.33   	-96.13   	 74.08   	 127.16		 50.93   	 157.68		
-22.58   	-84.84   	 74.59   	 116.99		 51.56   	 198.37		
-19.84   	-77.51   	 75.06   	 106.82		 52.35   	 233.98		
-18.31   	-75.07   	 75.48   	  96.64		 53.29   	 279.75		
-18.01   	-75.07   	 75.87   	  91.56		 54.40   	 320.45		
-17.70   	-75.68   	 76.24   	  91.56		 55.69   	 345.88		
-17.09   	-74.77   	 76.60   	  91.56		 57.07   	 381.48		
-16.17   	-72.33   	 76.97   	  91.56		 58.60   	 401.83		
-14.95   	-69.27   	 77.33   	 101.73		 60.20   	 422.18		
-13.12   	-67.75   	 77.74   	 101.73		 61.89   	 442.52		
-11.90   	-68.66   	 78.15   	 106.82		 63.66   	 452.69		
-11.60   	-70.80   	 78.58   	 101.73		 65.47   	 467.95		
-12.82   	-73.24   	 78.98   	  96.64		 67.34   	 473.04		
-14.65   	-74.77   	 79.37   	  91.56		 69.24   	 478.13		
-16.78   	-73.85   	 79.74   	  81.38		 71.15   	 483.21		
-17.09   	-71.72   	 80.06   	  81.38		 73.08   	 483.21		
-15.87   	-69.89   	 80.39   	  76.30		 75.01   	 478.13		
-13.73   	-69.58   	 80.69   	  81.38		 76.93   	 478.13		
-11.60   	-70.80   	 81.02   	  81.38		 78.84   	 473.04		
-10.07   	-72.94   	 81.34   	  81.38		 80.73   	 457.78		
 -9.16   	-73.55   	 81.67   	  91.56		 82.56   	 447.61		
 -8.54   	-72.02   	 82.03   	  86.47		 84.35   	 437.43		
 -7.63   	-68.66   	 82.38   	  86.47		 86.10   	 412.00		
 -6.10   	-65.31   	 82.73   	  81.38		 87.75   	 396.74		
 -3.97   	-63.17   	 83.05   	  71.21		 89.34   	 376.40		
 -0.92   	-61.65   	 83.34   	  71.21		 90.84   	 356.05		
  2.44   	-60.42   	 83.62   	  71.21		 92.27   	 325.53		
  6.10   	-58.29   	 83.91   	  71.21		 93.57   	 305.19		
 10.38   	-55.85   	 84.19   	  76.30		 94.79   	 279.75		
 15.26   	-53.71   	 84.50   	  76.30		 95.91   	 254.32		
 20.14   	-52.80   	 84.80   	  86.47		 96.93   	 223.80		
 24.41   	-52.19   	 85.15   	  81.38		 97.82   	 203.46		
 27.47   	-50.66   	 85.47   	  76.30		 98.64   	 178.03		
 29.30   	-46.69   	 85.78   	  71.21		 99.35   	 152.59		
 30.21   	-40.89   	 86.06   	  61.04		 99.96   	 127.16		
 29.60   	-34.18   	 86.31   	  55.95		100.47   	 106.82		
 26.55   	-26.86   	 86.53   	  40.69		100.89   	  81.38		
 21.67   	-18.92   	 86.69   	  35.61		101.22   	  61.04		
 16.17   	-10.99   	 86.84   	  30.52		101.46   	  45.78		
 12.51   	 -3.36   	 86.96   	  30.52		101.65   	  20.35		
 11.60   	  2.75   	 87.08   	  20.35		101.73   	  10.17		
 12.21   	  5.80   	 87.16   	  20.35		101.77(S)	 -10.17		
 13.12   	  5.80   	 87.24   	  15.26		101.73   	 -20.35		
 12.21   	  4.27   	 87.30(S)	   0.00		101.65   	 -35.61		
  9.77   	  3.05   	 87.30   	 -10.17		101.51   	 -45.78		
  6.71   	  2.75   	 87.26   	 -20.35		101.32   	 -61.04		
  4.27   	  4.88   	 87.18   	 -40.69		101.08   	 -66.12		
  3.36   	  9.46   	 87.02   	 -55.95		100.81   	 -71.21		
  3.66   	 15.87   	 86.80   	 -71.21		100.53   	 -81.38		
  4.58   	 23.19   	 86.51   	 -91.56		100.20   	 -86.47		
  5.19   	 29.30   	 86.14   	-106.82		 99.86   	 -91.56		
  5.19   	 32.65   	 85.72   	-122.07		 99.49   	 -96.64		
  4.27   	 31.74   	 85.23   	-147.51		 99.10   	 -96.64		
  3.05   	 26.86   	 84.64   	-167.85		 98.72   	-101.73		
  1.83   	 19.84   	 83.97   	-208.54		 98.31   	-101.73		
  1.22   	 13.12   	 83.13   	-259.41		 97.90   	-106.82		
  0.92   	  8.54   	 82.10   	-315.36		 97.48   	-106.82		
  0.31   	  6.10   	 80.83   	-386.57		 97.05   	-106.82		
 -0.31   	  5.19   	 79.29   	-457.78		 96.62   	-111.90		
 -1.83   	  3.36   	 77.46   	-518.82		 96.17   	-116.99		
 -3.36   	  0.61   	 75.38   	-569.68		 95.71   	-116.99		
 -4.88   	 -3.05   	 73.10   	-600.20		 95.24   	-116.99		
 -5.80   	 -5.80   	 70.70   	-615.46		 94.77   	-127.16		
 -6.10   	 -7.02   	 68.24   	-620.55		 94.26   	-127.16		
 -5.80   	 -7.63   	 65.76   	-605.29		 93.75   	-132.25		
 -6.71   	 -8.85   	 63.34   	-595.11		 93.22   	-137.33		
 -8.54   	-11.60   	 60.96   	-579.86		 92.68   	-147.51		
-10.68   	-15.56   	 58.64   	-564.60		 92.09   	-152.59		
-10.68   	-19.84   	 56.38   	-559.51		 91.47   	-157.68		
 -7.93   	-24.11   	 54.14   	-559.51		 90.84   	-162.77		
 -3.05   	-28.69   	 51.90   	-549.34		 90.19   	-172.94		
  1.22   	-32.65   	 49.70   	-554.42		 89.50   	-172.94		
  2.75   	-34.48   	 47.49   	-544.25		 88.81   	-178.03		
  2.44   	-31.13   	 45.31   	-534.08		 88.10   	-178.03		
  1.83   	-22.28   	 43.17   	-523.90		 87.39   	-178.03		
  2.44   	-10.68   	 41.08   	-508.65		 86.67   	-172.94		
  3.66   	 -0.92   	 39.04   	-493.39		 85.98   	-178.03		
  3.97   	  2.14   	 37.07   	-473.04		 85.27   	-167.85		
  2.44   	 -1.53   	 35.18   	-457.78		 84.60   	-162.77		
 -0.61   	 -7.93   	 33.35   	-442.52		 83.95   	-162.77		
 -3.36   	-12.82   	 31.58   	-437.43		 83.30   	-152.59		
 -4.27   	-13.73   	 29.83   	-422.18		 82.69   	-152.59		
 -2.44   	-11.29   	 28.14   	-412.00		 82.07   	-147.51		
  0.61   	 -9.16   	 26.49   	-401.83		 81.48   	-142.42		
  3.36   	-10.07   	 24.88   	-391.66		 80.92   	-137.33		
  3.97   	-14.34   	 23.32   	-371.31		 80.37   	-137.33		
  2.44   	-20.75   	 21.83   	-350.97		 79.82   	-132.25		
  0.31   	-26.86   	 20.43   	-330.62		 79.29   	-132.25		
 -0.92   	-30.82   	 19.10   	-300.10		 78.76   	-127.16		
 -1.22   	-32.96   	 17.90   	-284.84		 78.25   	-127.16		
 -0.92   	-34.48   	 16.76   	-254.32		 77.74   	-122.07		
 -1.53   	-36.62   	 15.75   	-233.98		 77.25   	-111.90		
 -2.44   	-39.06   	 14.81   	-218.72		 76.81   	-116.99		
 -3.36   	-41.50   	 13.94   	-198.37		 76.34   	-106.82		
 -2.75   	-42.11   	 13.14   	-188.20		 75.91   	-101.73		
 -0.92   	-40.59   	 12.39   	-162.77		 75.50   	-101.73		
  0.92   	-37.54   	 11.74   	-152.59		 75.10   	 -91.56		
  1.53   	-35.40   	 11.13   	-137.33		 74.73   	 -91.56		
 -0.31   	-35.40   	 10.58   	-122.07		 74.36   	 -86.47		
 -3.97   	-38.45   	 10.09   	-101.73		 74.02   	 -81.38		
 -7.32   	-43.64   	  9.68   	 -86.47		 73.69   	 -76.30		
 -8.85   	-49.44   	  9.34   	 -66.12		 73.39   	 -71.21		
 -8.24   	-54.32   	  9.07   	 -50.86		 73.10   	 -66.12		
 -5.49   	-56.76   	  8.87   	 -35.61		 72.84   	 -66.12		
 -3.36   	-57.07   	  8.73   	 -20.35		 72.57   	 -61.04		
 -2.75   	-55.24   	  8.65   	  -5.09		 72.33   	 -61.04		
 -4.27   	-52.49   	  8.63(D)	  15.26		 72.09   	 -55.95		
 -6.10   	-50.35   	  8.69   	  30.52		 71.86   	 -50.86		
 -6.41   	-49.44   	  8.81   	  40.69		 71.66   	 -55.95		
 -4.58   	-49.13   	  8.97   	  61.04		 71.43   	 -45.78		
 -1.83   	-48.83   	  9.22   	  76.30		 71.25   	 -45.78		
  0.92   	-47.61   	  9.52   	  86.47		 71.07   	 -45.78		
  3.36   	-46.08   	  9.87   	  96.64		 70.88   	 -40.69		
  4.88   	-44.56   	 10.25   	 106.82		 70.72   	 -40.69		
  5.80   	-44.86   	 10.68   	 111.90		 70.56   	 -40.69		
  5.80   	-46.39   	 11.13   	 116.99		 70.40   	 -35.61		
  5.19   	-48.22   	 11.60   	 122.07		 70.25   	 -35.61		
  4.27   	-49.44   	 12.09   	 127.16		 70.11   	 -30.52		
  2.75   	-50.05   	 12.59   	 127.16		 69.99   	 -30.52		
  0.92   	-50.05   	 13.10   	 122.07		 69.87   	 -30.52		
 -1.83   	-49.74   	 13.59   	 122.07		 69.75   	 -25.43		
 -4.27   	-50.05   	 14.08   	 116.99		 69.64   	 -20.35		
 -5.80   	-50.66   	 14.55   	 106.82		 69.56   	 -25.43		
 -6.71   	-50.96   	 14.97   	  96.64		 69.46   	 -20.35		
 -7.32   	-50.96   	 15.36   	  86.47		 69.38   	 -20.35		
 -8.54   	-51.27   	 15.71   	  71.21		 69.30   	 -15.26		
-10.38   	-52.19   	 15.99   	  66.12		 69.24   	 -15.26		
-12.21   	-54.32   	 16.26   	  50.86		 69.18   	 -15.26		
-13.73   	-57.68   	 16.46   	  40.69		 69.11   	 -20.35		
-13.73   	-61.95   	 16.62   	  35.61		 69.03   	 -15.26		
-12.82   	-66.53   	 16.76   	  30.52		 68.97   	 -15.26		
-11.90   	-71.72   	 16.89   	  25.43		 68.91   	 -15.26		
-10.68   	-76.90   	 16.99   	  20.35		 68.85   	 -20.35		
-10.38   	-80.57   	 17.07   	  15.26		 68.77   	 -20.35		
-10.99   	-82.09   	 17.13   	  10.17		 68.69   	 -20.35		
-12.51   	-81.48   	 17.17   	  10.17		 68.61   	 -20.35		
-13.12   	-79.65   	 17.21   	   5.09		 68.52   	 -25.43		
-13.12   	-77.51   	 17.23   	   0.00		 68.42   	 -25.43		
-11.90   	-75.68   	 17.23   	   0.00		 68.32   	 -30.52		
-10.68   	-73.85   	 17.23   	  -5.09		 68.20   	 -25.43		
-10.07   	-72.02   	 17.21   	  -5.09		 68.10   	 -30.52		
-10.38   	-70.50   	 17.19   	  -5.09		 67.98   	 -35.61		
-10.99   	-69.89   	 17.17   	  -5.09		 67.83   	 -30.52		
-12.21   	-70.19   	 17.15   	  -5.09		 67.71   	 -35.61		
-13.43   	-70.80   	 17.13   	 -10.17		 67.57   	 -35.61		
-14.34   	-70.80   	 17.09   	 -15.26		 67.43   	 -40.69		
-14.95   	-69.58   	 17.03   	 -10.17		 67.26   	 -35.61		
-14.34   	-66.53   	 16.99   	 -20.35		 67.12   	 -40.69		
-12.82   	-62.26   	 16.91   	 -20.35		 66.96   	 -35.61		
-10.38   	-58.59   	 16.83   	 -20.35		 66.82   	 -40.69		
 -8.24   	-56.15   	 16.74   	 -20.35		 66.65   	 -40.69		
 -6.71   	-55.54   	 16.66   	 -25.43		 66.49   	 -40.69		
 -4.58   	-54.93   	 16.56   	 -20.35		 66.33   	 -35.61		
 -2.44   	-54.02   	 16.48   	 -20.35		 66.18   	 -45.78		
  0.31   	-53.41   	 16.40   	 -25.43		 66.00   	 -40.69		
  1.83   	-54.32   	 16.30   	 -20.35		 65.84   	 -40.69		
  1.22   	-57.37   	 16.22   	 -20.35		 65.68   	 -40.69		
 -1.53   	-61.65   	 16.13   	 -15.26		 65.51   	 -45.78		
 -5.19   	-64.70   	 16.07   	 -20.35		 65.33   	 -40.69		
 -8.24   	-65.00   	 15.99   	 -15.26		 65.17   	 -45.78		
 -9.77   	-64.70   	 15.93   	 -15.26		 64.98   	 -40.69		
-10.68   	-66.22   	 15.87   	 -15.26		 64.82   	 -45.78		
-11.60   	-70.80   	 15.81   	 -15.26		 64.64   	 -40.69		
-13.43   	-76.60   	 15.75   	 -10.17		 64.48   	 -40.69		
-15.56   	-79.65   	 15.71   	 -15.26		 64.31   	 -40.69		
-16.78   	-76.90   	 15.65   	 -10.17		 64.15   	 -40.69		
-17.09   	-69.27   	 15.61   	 -15.26		 63.99   	 -40.69		
-17.40   	-61.34   	 15.54   	 -10.17		 63.82   	 -40.69		
-18.31   	-57.37   	 15.50   	 -15.26		 63.66   	 -40.69		
-19.84   	-59.81   	 15.44   	 -10.17		 63.50   	 -40.69		
-21.36   	-66.83   	 15.40   	 -15.26		 63.34   	 -35.61		
-21.67   	-74.46   	 15.34   	 -10.17		 63.19   	 -40.69		
-20.75   	-79.04   	 15.30   	 -15.26		 63.03   	 -40.69		
-18.92   	-79.96   	 15.24   	 -10.17		 62.87   	 -35.61		
-17.70   	-78.43   	 15.20   	 -10.17		 62.73   	 -40.69		
-16.78   	-75.38   	 15.16   	 -10.17		 62.56   	 -35.61		
-15.56   	-72.63   	 15.12   	 -10.17		 62.42   	 -40.69		
-14.65   	-70.80   	 15.08   	 -10.17		 62.26   	 -35.61		
-13.73   	-70.19   	 15.04   	 -10.17		 62.12   	 -40.69		
-13.43   	-69.58   	 14.99   	 -10.17		 61.95   	 -35.61		
-13.73   	-68.05   	 14.95   	 -10.17		 61.81   	 -40.69		
-14.65   	-63.48   	 14.91   	 -10.17		 61.65   	 -35.61		
-14.65   	-56.46   	 14.87   	 -10.17		 61.51   	 -35.61		
-13.43   	-48.83   	 14.83   	 -10.17		 61.36   	 -35.61		
-11.60   	-43.95   	 14.79   	  -5.09		 61.22   	 -35.61		
-10.38   	-44.86   	 14.77   	 -10.17		 61.08   	 -40.69		
-10.99   	-51.88   	 14.73   	 -10.17		 60.92   	 -35.61		
-13.73   	-63.48   	 14.69   	 -10.17		 60.77   	 -35.61		
-18.92   	-79.04   	 14.65   	 -15.26		 60.63   	 -30.52		
-25.33   	-101.62   	 14.59   	 -10.17		 60.51   	 -35.61		
-28.99   	-131.23   	 14.55   	 -10.17		 60.37   	 -35.61		
-25.02   	-155.64   	 14.51   	  -5.09		 60.22   	 -35.61		
 -9.16   	-144.96   	 14.49   	 -10.17		 60.08   	 -35.61		
 20.75   	-57.98   	 14.45   	 -10.17		 59.94   	 -35.61		
 61.95   	133.67   	 14.40   	  -5.09		 59.80   	 -35.61		
105.90   	423.89   	 14.38   	  -5.09		 59.65   	 -35.61		
141.30   	756.53   	 14.36   	   0.00		 59.51   	 -30.52		
155.94   	1041.87   	 14.36   	   0.00		 59.39   	 -71.21		
 90.33   	1181.95(R)	 14.36(E)	   5.09		 59.10   	 -30.52		
 24.72   	1011.05   	 14.38   	  10.17		 58.98   	 -35.61		
-32.35   	747.99   	 14.43   	  15.26		 58.84   	 -30.52		
-60.12   	469.36   	 14.49   	  25.43		 58.72   	 -35.61		
-52.80   	234.38   	 14.59   	  35.61		 58.58   	 -35.61		
-25.02   	 69.27   	 14.73   	  45.78		 58.43   	 -30.52		
  0.00   	-27.77   	 14.91   	  55.95		 58.31   	 -30.52		
  7.02   	-75.07   	 15.14   	  76.30		 58.19   	 -35.61		
 -1.53   	-94.91   	 15.44   	  96.64		 58.05   	 -30.52		
-14.95   	-104.98   	 15.83   	 116.99		 57.92   	 -30.52		
-22.58   	-113.83   	 16.30   	 137.33		 57.80   	 -30.52		
-23.19   	-123.90   	 16.85   	 172.94		 57.68   	 -30.52		
-19.84   	-134.28   	 17.54   	 198.37		 57.56   	 -30.52		
-17.40   	-142.82   	 18.33   	 233.98		 57.44   	 -30.52		
-16.78   	-148.62   	 19.27   	 269.58		 57.31   	 -30.52		
-17.40   	-151.37   	 20.35   	 300.10		 57.19   	 -30.52		
-18.62   	-151.06   	 21.55   	 340.79		 57.07   	 -30.52		
-19.84   	-148.93   	 22.91   	 371.31		 56.95   	 -25.43		
-21.67   	-146.79   	 24.39   	 406.92		 56.85   	 -30.52		
-22.58   	-147.09   	 26.02   	 437.43		 56.72   	 -30.52		
-22.28   	-150.76   	 27.77   	 467.95		 56.60   	 -25.43		
-20.75   	-155.94   	 29.64   	 493.39		 56.50   	 -30.52		
-18.31   	-159.61   	 31.62   	 518.82		 56.38   	 -25.43		
-16.17   	-161.13   	 33.69   	 539.16		 56.28   	 -30.52		
-15.56   	-161.44   	 35.85   	 549.34		 56.15   	 -30.52		
-16.78   	-161.44   	 38.05   	 564.60		 56.03   	 -30.52		
-17.70   	-161.13   	 40.31   	 559.51		 55.91   	 -30.52		
-17.09   	-159.30   	 42.54   	 559.51		 55.79   	 -30.52		
-14.65   	-156.56   	 44.78   	 554.42		 55.67   	 -30.52		
-11.90   	-155.03   	 47.00   	 534.08		 55.54   	 -35.61		
-10.99   	-156.25   	 49.14   	 518.82		 55.40   	 -30.52		
-12.21   	-159.91   	 51.21   	 498.47		 55.28   	 -35.61		
-13.73   	-162.96   	 53.20   	 473.04		 55.14   	 -35.61		
-14.04   	-163.57   	 55.10   	 452.69		 54.99   	 -35.61		
-12.51   	-161.74   	 56.91   	 432.35		 54.85   	 -40.69		
-10.38   	-159.00   	 58.64   	 406.92		 54.69   	 -35.61		
 -9.16   	-156.86   	 60.26   	 381.48		 54.55   	 -35.61		
 -9.16   	-155.94   	 61.79   	 361.14		 54.40   	 -35.61		
 -9.77   	-155.94   	 63.23   	 340.79		 54.26   	 -35.61		
 -9.77   	-158.39   	 64.60   	 320.45		 54.12   	 -30.52		
-10.07   	-164.79   	 65.88   	 295.01		 54.00   	 -25.43		
-10.38   	-174.56   	 67.06   	 279.75		 53.90   	 -25.43		
-10.07   	-184.63   	 68.18   	 249.24		 53.79   	 -10.17		
 -8.85   	-190.73   	 69.18   	 228.89		 53.75   	  -5.09		
 -6.71   	-190.43   	 70.09   	 203.46		 53.73(D)	  15.26		
 -4.58   	-187.07   	 70.91   	 188.20		 53.79   	  30.52		
 -2.75   	-184.33   	 71.66   	 162.77		 53.92   	  55.95		
 -1.83   	-185.24   	 72.31   	 147.51		 54.14   	  81.38		
 -1.53   	-187.68   	 72.90   	 132.25		 54.47   	 111.90		
 -0.92   	-187.99   	 73.43   	 122.07		 54.91   	 142.42		
  0.00   	-183.72   	 73.92   	 111.90		 55.48   	 172.94		
  0.61   	-175.17   	 74.36   	 101.73		 56.17   	 198.37		
  0.92   	-166.63   	 74.77   	  96.64		 56.97   	 223.80		
  1.22   	-161.13   	 75.16   	  86.47		 57.86   	 249.24		
  1.22   	-160.22   	 75.50   	  81.38		 58.86   	 269.58		
  1.53   	-162.35   	 75.83   	  71.21		 59.94   	 284.84		
  2.75   	-165.41   	 76.11   	  71.21		 61.08   	 300.10		
  4.27   	-166.93   	 76.40   	  66.12		 62.28   	 315.36		
  6.41   	-166.02   	 76.66   	  66.12		 63.54   	 325.53		
  9.46   	-162.96   	 76.93   	  71.21		 64.84   	 335.71		
 12.82   	-158.08   	 77.21   	  66.12		 66.18   	 340.79		
 16.17   	-152.59   	 77.48   	  71.21		 67.55   	 350.97		
 19.53   	-147.09   	 77.76   	  71.21		 68.95   	 350.97		
 22.89   	-142.21   	 78.05   	  76.30		 70.36   	 356.05		
 27.47   	-138.55   	 78.35   	  71.21		 71.78   	 361.14		
 33.87   	-136.72   	 78.64   	  76.30		 73.22   	 350.97		
 42.11   	-134.28   	 78.94   	  76.30		 74.63   	 356.05		
 50.96   	-129.09   	 79.25   	  71.21		 76.05   	 345.88		
 57.68   	-118.71   	 79.53   	  71.21		 77.44   	 340.79		
 61.34   	-105.29   	 79.82   	  66.12		 78.80   	 335.71		
 61.34   	-92.47   	 80.08   	  66.12		 80.14   	 325.53		
 58.90   	-84.53   	 80.35   	  66.12		 81.44   	 310.27		
 55.54   	-82.40   	 80.61   	  61.04		 82.69   	 300.10		
 51.88   	-84.23   	 80.85   	  61.04		 83.89   	 284.84		
 47.61   	-85.75   	 81.10   	  61.04		 85.03   	 274.67		
 42.72   	-84.84   	 81.34   	  55.95		 86.12   	 254.32		
 37.23   	-81.79   	 81.57   	  50.86		 87.14   	 233.98		
 31.43   	-77.51   	 81.77   	  50.86		 88.08   	 223.80		
 27.16   	-72.94   	 81.97   	  40.69		 88.97   	 203.46		
 24.41   	-68.97   	 82.14   	  40.69		 89.79   	 183.11		
 24.11   	-66.22   	 82.30   	  40.69		 90.52   	 167.85		
 23.80   	-65.61   	 82.46   	  30.52		 91.19   	 147.51		
 21.97   	-68.05   	 82.58   	  25.43		 91.78   	 127.16		
 16.78   	-72.33   	 82.69   	  25.43		 92.29   	 111.90		
  8.54   	-75.99   	 82.79   	  15.26		 92.74   	  96.64		
 -0.92   	-76.60   	 82.85   	  10.17		 93.12   	  76.30		
 -7.93   	-72.63   	 82.89   	   5.09		 93.43   	  61.04		
-10.68   	-65.00   	 82.91(S)	   0.00		 93.67   	  45.78		
 -9.77   	-57.68   	 82.91   	 -15.26		 93.86   	  30.52		
 -7.02   	-54.32   	 82.85   	 -20.35		 93.98   	  15.26		
 -5.49   	-56.46   	 82.77   	 -35.61		 94.04   	   5.09		
 -7.32   	-63.48   	 82.62   	 -50.86		 94.06(S)	  -5.09		
-10.68   	-71.41   	 82.42   	 -66.12		 94.04   	 -20.35		
-13.12   	-76.90   	 82.16   	 -86.47		 93.96   	 -30.52		
-12.82   	-78.43   	 81.81   	-101.73		 93.83   	 -35.61		
-10.07   	-75.68   	 81.40   	-127.16		 93.69   	 -50.86		
 -6.41   	-68.66   	 80.89   	-152.59		 93.49   	 -55.95		
 -4.27   	-58.90   	 80.28   	-178.03		 93.27   	 -61.04		
 -3.66   	-47.91   	 79.57   	-213.63		 93.02   	 -66.12		
